GeneID	WTHPmock_1	WTHPmock_2	WTHPmock_3	WTHPmock_4	WTHPmyc_1	WTHPmyc_2	WTHPmyc_3	WTHPmyc_4
AGIS_Os06g015360	0	0	0	0	0	0	0	0
AGIS_Os06g015370	517	483	272	706	634	317	372	596
AGIS_Os06g015380	0	0	0	0	0	0	0	0
AGIS_Os06g015390	0	0	0	0	0	0	0	0
AGIS_Os06g015400	0	0	0	0	0	0	0	0
AGIS_Os06g015410	46	44	44	72	57	66	21	33
AGIS_Os06g015420	0	0	0	0	0	0	0	0
AGIS_Os06g015430	36	95	11	315	67	84	153	104
AGIS_Os06g015440	0	0	0	0	0	0	0	0
AGIS_Os06g015450	3178	685	934	1901	3031	987	389	592
AGIS_Os06g015460	1052	563	520	410	866	294	220	531
AGIS_Os06g015470	0	0	0	0	0	0	0	0
AGIS_Os06g015480	0	0	0	0	0	0	0	0
AGIS_Os06g015490	0	0	0	0	0	0	0	0
AGIS_Os06g015500	0	0	0	0	0	0	0	0
AGIS_Os06g015510	0	0	0	0	0	0	12	0
AGIS_Os06g015520	0	0	0	0	0	0	0	0
AGIS_Os06g015530	88	1	0	30	108	51	0	33
AGIS_Os06g015540	0	0	0	0	0	0	0	0
AGIS_Os06g015550	0	0	0	0	0	0	0	0
AGIS_Os06g015560	0	0	0	12	36	18	1	0
AGIS_Os06g015570	0	0	0	0	0	0	0	0
AGIS_Os06g015580	0	0	0	0	0	0	0	0
AGIS_Os06g015590	0	0	0	0	0	0	0	0
AGIS_Os06g015600	0	0	0	0	0	0	0	0
AGIS_Os06g015610	0	0	0	0	0	0	1	0
AGIS_Os06g015620	0	0	0	0	0	0	0	0
AGIS_Os06g015630	0	0	0	0	0	0	0	0
AGIS_Os06g015640	0	0	0	0	0	0	0	0
AGIS_Os06g015650	0	0	0	0	0	0	0	0
AGIS_Os06g015660	164	164	96	180	388	56	132	319
AGIS_Os06g015670	0	0	0	0	0	0	1	0
AGIS_Os06g015680	0	0	0	0	10	0	0	0
AGIS_Os06g015690	741	453	522	340	666	418	290	613
AGIS_Os06g015700	1986	1401	858	1324	2168	932	508	1476
AGIS_Os06g015710	0	0	0	0	0	0	0	0
AGIS_Os06g015720	37	309	76	356	106	240	304	257
AGIS_Os06g015730	348	853	363	1204	597	674	546	965
AGIS_Os06g015740	454	959	607	949	1481	878	818	1165
AGIS_Os06g015750	0	0	0	0	0	0	0	0
AGIS_Os06g015760	0	0	0	0	0	0	0	0
AGIS_Os06g015770	0	0	0	0	0	0	0	0
AGIS_Os06g015780	0	0	0	0	0	0	0	0
AGIS_Os06g015790	0	0	0	0	0	0	0	0
AGIS_Os06g015800	0	0	0	0	0	0	0	0
AGIS_Os06g015810	0	0	0	0	0	0	0	0
AGIS_Os06g015820	0	0	0	0	0	0	0	0
AGIS_Os06g015830	361	1796	1086	2807	623	1692	950	1271
AGIS_Os06g015840	52	26	39	43	45	48	19	48
AGIS_Os06g015850	460	363	127	338	204	121	165	235
AGIS_Os06g015860	0	0	0	0	0	0	0	0
AGIS_Os06g015870	145	585	427	855	647	580	428	701
AGIS_Os06g015880	113	83	12	31	34	48	19	22
AGIS_Os06g015890	0	0	0	0	0	0	0	0
AGIS_Os06g015900	0	0	0	0	0	0	0	0
AGIS_Os06g015910	0	0	0	0	98	6	0	8
AGIS_Os06g015920	271	271	447	445	488	245	225	398
AGIS_Os06g015930	0	10	5	5	0	12	4	26
AGIS_Os06g015940	0	0	0	0	0	0	0	0
AGIS_Os06g015950	0	0	0	0	0	0	0	0
AGIS_Os06g015960	0	0	0	0	0	0	0	0
AGIS_Os06g015970	0	0	0	0	0	0	0	0
AGIS_Os06g015980	0	0	0	0	0	0	0	0
AGIS_Os06g015990	0	0	0	10	0	0	2	0
AGIS_Os06g016000	0	32	7	23	30	20	18	0
AGIS_Os06g016010	0	16	16	8	0	1	12	4
AGIS_Os06g016020	0	0	0	0	0	0	0	0
AGIS_Os06g016030	0	0	0	0	0	0	0	0
AGIS_Os06g016040	0	0	0	0	0	0	0	0
AGIS_Os06g016050	0	0	0	0	0	0	0	0
AGIS_Os06g016060	0	0	0	0	0	0	0	0
AGIS_Os06g016070	0	0	0	0	0	0	0	0
AGIS_Os06g016080	0	0	0	0	0	0	0	0
AGIS_Os06g016090	0	0	0	0	0	0	0	0
AGIS_Os06g016100	0	0	0	0	0	0	0	0
AGIS_Os06g016110	0	0	0	0	0	0	0	0
AGIS_Os06g016120	0	0	0	0	0	4	0	0
AGIS_Os06g016130	0	0	0	0	0	0	0	0
AGIS_Os06g016140	0	0	0	0	0	0	0	0
AGIS_Os06g016150	0	0	0	0	0	0	0	0
AGIS_Os06g016160	0	0	0	0	0	0	0	0
AGIS_Os06g016170	0	0	0	0	0	0	0	0
AGIS_Os06g016180	0	0	0	0	0	0	0	0
AGIS_Os06g016190	0	0	0	0	0	0	0	0
AGIS_Os06g016200	0	0	0	0	0	0	0	0
AGIS_Os06g016210	0	0	0	0	0	0	0	0
AGIS_Os06g016220	0	0	0	0	0	0	0	0
AGIS_Os06g016230	0	0	0	0	0	0	0	0
AGIS_Os06g016240	68	129	81	125	133	63	52	122
AGIS_Os06g016250	118	444	56	1393	218	469	975	384
AGIS_Os06g016260	0	0	0	0	0	0	0	0
AGIS_Os06g016270	0	0	0	0	0	0	0	0
AGIS_Os06g016280	1441	1814	1329	1764	2453	1561	950	1559
AGIS_Os06g016290	48	48	0	52	0	70	65	44
AGIS_Os06g016300	0	0	0	0	0	0	1	0
AGIS_Os06g016310	0	30	0	8	0	41	72	28
AGIS_Os06g016320	0	0	0	0	0	0	0	0
AGIS_Os06g016330	0	0	0	22	20	0	15	38
AGIS_Os06g016340	22	117	38	344	181	142	285	156
AGIS_Os06g016350	145	345	134	694	229	548	544	479
AGIS_Os06g016360	0	0	0	0	0	0	0	0
AGIS_Os06g016370	40	149	10	280	50	94	112	81
AGIS_Os06g016380	16	0	0	0	0	0	0	4
AGIS_Os06g016390	0	0	0	0	0	0	0	0
AGIS_Os06g016400	3724	1672	1250	1339	2715	1022	1023	1557
AGIS_Os06g016410	64	86	91	50	49	69	15	45
AGIS_Os06g016420	16	0	31	0	12	39	12	16
AGIS_Os06g016430	0	0	0	0	0	0	0	0
AGIS_Os06g016440	0	0	0	0	0	0	0	0
AGIS_Os06g016450	0	0	0	0	0	0	0	0
AGIS_Os06g016460	0	0	0	0	0	0	0	0
AGIS_Os06g016470	0	0	0	0	0	0	0	0
AGIS_Os06g016480	0	0	0	0	0	0	0	0
AGIS_Os06g016490	0	0	0	0	0	0	0	0
AGIS_Os06g016500	0	0	0	0	0	0	0	0
AGIS_Os06g016510	0	0	0	0	0	0	0	0
AGIS_Os06g016520	0	0	0	0	0	0	0	0
AGIS_Os06g016530	0	8	0	4	0	0	0	0
AGIS_Os06g016540	164	108	80	80	172	92	118	131
AGIS_Os06g016550	0	42	20	36	0	2	20	26
AGIS_Os06g016560	0	0	0	0	0	0	0	0
AGIS_Os06g016570	0	0	0	0	0	0	0	0
AGIS_Os06g016580	583	167	272	459	458	157	81	175
AGIS_Os06g016590	0	0	0	0	0	0	0	0
AGIS_Os06g016600	0	0	0	0	0	0	0	0
AGIS_Os06g016610	0	0	0	0	0	0	0	0
AGIS_Os06g016620	0	0	0	0	0	0	0	0
AGIS_Os06g016630	0	0	0	0	0	0	0	0
AGIS_Os06g016640	0	0	0	0	0	0	0	0
AGIS_Os06g016650	0	0	0	0	0	0	0	0
AGIS_Os06g016660	0	0	0	0	0	0	1	0
AGIS_Os06g016670	137	48	48	76	57	50	18	74
AGIS_Os06g016680	0	0	0	0	0	1	15	20
AGIS_Os06g016690	0	0	0	0	0	8	0	0
AGIS_Os06g016700	0	0	0	0	0	0	0	0
AGIS_Os06g016710	130	208	148	248	168	261	242	242
AGIS_Os06g016720	279	538	370	511	542	469	389	466
AGIS_Os06g016730	0	0	0	0	0	0	0	0
AGIS_Os06g016740	102	537	82	563	164	396	246	503
AGIS_Os06g016750	0	0	0	10	0	6	4	2
AGIS_Os06g016760	0	0	0	0	0	0	0	0
AGIS_Os06g016770	74	223	201	382	232	255	287	94
AGIS_Os06g016780	0	0	0	0	0	2	0	0
AGIS_Os06g016790	46	235	24	429	80	344	304	239
AGIS_Os06g016800	0	10	0	17	0	0	10	14
AGIS_Os06g016810	0	0	0	0	0	0	0	0
AGIS_Os06g016820	20	12	32	12	0	38	2	86
AGIS_Os06g016830	0	0	0	0	0	0	0	0
AGIS_Os06g016840	0	0	0	0	0	0	0	0
AGIS_Os06g016850	2442	2576	1241	1509	3530	1402	1902	3091
AGIS_Os06g016860	0	0	0	8	0	0	0	4
AGIS_Os06g016870	0	16	0	0	0	0	0	0
AGIS_Os06g016880	0	26	34	8	0	16	16	10
AGIS_Os06g016890	0	0	0	0	0	0	0	0
AGIS_Os06g016900	371	568	399	403	417	409	171	313
AGIS_Os06g016910	0	0	0	0	0	0	0	0
AGIS_Os06g016920	0	0	0	0	0	0	0	0
AGIS_Os06g016930	0	0	0	0	0	0	0	0
AGIS_Os06g016940	0	0	0	0	0	0	0	0
AGIS_Os06g016950	0	0	0	0	0	0	0	0
AGIS_Os06g016960	203	366	148	186	63	87	135	144
AGIS_Os06g016970	0	0	0	0	0	0	0	0
AGIS_Os06g016980	0	0	0	0	0	0	2	0
AGIS_Os06g016990	0	0	0	0	0	0	0	0
AGIS_Os06g017000	0	0	0	0	0	0	0	0
AGIS_Os06g017010	35	56	91	106	42	47	69	153
AGIS_Os06g017020	0	0	0	0	0	0	0	0
AGIS_Os06g017030	0	12	28	31	0	0	1	31
AGIS_Os06g017040	0	0	0	0	0	0	0	0
AGIS_Os06g017050	0	0	0	0	0	0	0	0
AGIS_Os06g017060	0	10	0	18	0	14	20	0
AGIS_Os06g017070	28	251	166	298	100	176	161	105
AGIS_Os06g017080	12	29	26	43	82	11	30	8
AGIS_Os06g017090	6	147	44	295	78	66	149	144
AGIS_Os06g017100	0	0	0	27	0	1	0	10
AGIS_Os06g017110	0	0	0	0	0	0	0	0
AGIS_Os06g017120	0	0	0	0	0	0	0	0
AGIS_Os06g017130	102	16	14	40	107	24	31	8
AGIS_Os06g017140	1072	820	762	754	1349	917	709	845
AGIS_Os06g017150	0	0	0	0	0	4	0	0
AGIS_Os06g017160	230	105	90	86	131	149	23	48
AGIS_Os06g017170	0	0	0	0	0	0	0	0
AGIS_Os06g017180	0	0	0	0	0	0	0	0
AGIS_Os06g017190	0	0	0	0	0	0	0	0
AGIS_Os06g017200	0	0	2	0	0	0	0	0
AGIS_Os06g017210	0	0	0	0	0	0	0	0
AGIS_Os06g017220	1	22	14	12	98	22	1	12
AGIS_Os06g017230	1402	1620	1104	1768	2274	1646	1341	1653
AGIS_Os06g017240	60	84	144	111	143	42	57	72
AGIS_Os06g017250	1543	982	804	1224	1685	888	697	1234
AGIS_Os06g017260	92	476	70	803	258	498	809	819
AGIS_Os06g017270	2	19	4	11	0	10	16	0
AGIS_Os06g017280	0	0	3	7	0	12	3	4
AGIS_Os06g017290	17	12	41	18	30	52	12	29
AGIS_Os06g017300	22	267	130	304	1668	1436	1280	1845
AGIS_Os06g017310	25	8	16	48	8	26	20	29
AGIS_Os06g017320	75	456	150	973	218	371	675	532
AGIS_Os06g017330	178	297	120	264	240	297	210	218
AGIS_Os06g017340	0	0	0	0	0	0	0	0
AGIS_Os06g017350	0	0	0	0	0	0	0	0
AGIS_Os06g017360	0	0	0	0	0	0	0	0
AGIS_Os06g017370	0	0	0	0	0	0	0	0
AGIS_Os06g017380	0	0	0	0	0	0	0	0
AGIS_Os06g017390	0	0	0	0	0	0	0	0
AGIS_Os06g017400	0	0	0	0	0	0	0	0
AGIS_Os06g017410	0	0	0	0	0	0	0	0
AGIS_Os06g017420	0	0	0	0	0	0	0	0
AGIS_Os06g017430	313	134	109	324	154	217	59	146
AGIS_Os06g017440	0	0	0	0	0	0	0	0
AGIS_Os06g017450	0	0	0	0	0	0	0	0
AGIS_Os06g017460	591	820	714	897	1032	461	539	658
AGIS_Os06g017470	0	0	0	0	0	6	0	0
AGIS_Os06g017480	174	560	559	536	489	539	419	452
AGIS_Os06g017490	136	386	237	509	374	270	304	406
AGIS_Os06g017500	1908	2988	1437	3341	2519	2008	2375	3134
AGIS_Os06g017510	0	0	0	0	0	0	0	0
AGIS_Os06g017520	1487	2468	1560	3297	2199	2134	2182	2665
AGIS_Os06g017530	1647	1796	1258	1982	2002	1515	1131	1605
AGIS_Os06g017540	0	0	0	0	0	0	0	0
AGIS_Os06g017550	0	0	0	0	0	0	0	0
AGIS_Os06g017560	655	2802	393	4482	1147	2363	3541	2814
AGIS_Os06g017570	3702	1840	1611	1958	2728	887	633	1229
AGIS_Os06g017580	3834	1968	1520	2058	2520	917	671	1141
AGIS_Os06g017590	0	0	0	0	0	0	0	0
AGIS_Os06g017600	0	0	0	1	0	0	0	0
AGIS_Os06g017610	0	0	0	0	0	0	0	0
AGIS_Os06g017620	144	161	167	405	634	297	936	555
AGIS_Os06g017630	0	0	0	0	0	0	0	0
AGIS_Os06g017640	6	0	0	24	0	0	0	0
AGIS_Os06g017650	0	0	0	0	0	0	0	0
AGIS_Os06g017660	0	0	0	0	0	0	0	0
AGIS_Os06g017670	0	0	0	0	0	0	0	0
AGIS_Os06g017680	0	0	0	0	0	0	0	0
AGIS_Os06g017690	0	0	0	0	0	0	0	0
AGIS_Os06g017700	0	0	0	0	0	0	0	0
AGIS_Os06g017710	0	18	0	0	40	12	15	11
AGIS_Os06g017720	0	0	0	0	0	0	0	0
AGIS_Os06g017730	0	0	0	0	0	0	0	0
AGIS_Os06g017740	0	0	0	0	0	0	0	0
AGIS_Os06g017750	0	0	0	0	0	0	0	0
AGIS_Os06g017760	0	0	0	0	0	0	0	0
AGIS_Os06g017770	0	0	0	0	0	0	0	0
AGIS_Os06g017780	0	0	0	0	0	0	0	0
AGIS_Os06g017790	87	359	156	498	145	226	286	313
AGIS_Os06g017800	271	843	543	824	624	621	367	704
AGIS_Os06g017810	0	0	0	0	0	0	0	0
AGIS_Os06g017820	0	0	0	0	0	0	0	0
AGIS_Os06g017830	0	0	0	1	0	5	0	5
AGIS_Os06g017840	105	163	139	270	164	163	154	223
AGIS_Os06g017850	1571	1925	1187	3012	1997	1343	1006	1606
AGIS_Os06g017860	46	60	0	178	38	42	57	105
AGIS_Os06g017870	12	22	16	30	25	20	27	39
AGIS_Os06g017880	0	0	0	0	0	0	0	0
AGIS_Os06g017890	0	0	0	0	0	0	0	0
AGIS_Os06g017900	308	1706	671	2012	1009	1539	2059	1949
AGIS_Os06g017910	0	0	0	0	0	0	0	0
AGIS_Os06g017920	32	8	0	20	156	16	52	76
AGIS_Os06g017930	69	58	0	0	576	103	694	549
AGIS_Os06g017940	0	0	0	0	0	0	0	0
AGIS_Os06g017950	83	22	12	0	2398	452	851	1408
AGIS_Os06g017960	3570	2279	1652	2440	2379	1684	525	1754
AGIS_Os06g017970	0	0	0	0	0	0	0	0
AGIS_Os06g017980	0	0	0	0	0	0	0	0
AGIS_Os06g017990	0	0	0	0	0	0	0	0
AGIS_Os06g018000	0	16	0	0	284	83	95	194
AGIS_Os06g018010	86	66	34	109	112	38	26	36
AGIS_Os06g018020	0	0	0	0	0	0	0	0
AGIS_Os06g018030	0	0	0	0	0	0	0	0
AGIS_Os06g018040	0	0	0	0	0	0	0	0
AGIS_Os06g018050	0	0	0	0	0	0	0	0
AGIS_Os06g018060	0	0	0	0	0	0	0	0
AGIS_Os06g018070	0	0	0	0	0	0	0	0
AGIS_Os06g018080	0	0	0	0	0	0	0	0
AGIS_Os06g018090	0	0	0	0	0	0	0	0
AGIS_Os06g018100	18	73	12	24	37	71	8	50
AGIS_Os06g018110	53	37	108	81	117	43	46	46
AGIS_Os06g018120	72	353	179	418	214	234	392	255
AGIS_Os06g018130	0	0	0	0	0	0	0	0
AGIS_Os06g018140	888	656	631	768	968	563	478	537
AGIS_Os06g018150	144	129	122	184	184	76	118	148
AGIS_Os06g018160	611	1483	1206	2335	834	1426	1369	1753
AGIS_Os06g018170	0	0	0	0	0	0	0	0
AGIS_Os06g018180	1057	1677	904	1515	1605	1205	1233	1568
AGIS_Os06g018190	371	497	346	718	216	523	524	703
AGIS_Os06g018200	18	216	57	284	72	218	265	185
AGIS_Os06g018210	0	0	0	0	0	0	0	0
AGIS_Os06g018220	433	538	390	753	575	513	561	749
AGIS_Os06g018230	0	0	0	2	0	0	8	8
AGIS_Os06g018240	0	0	0	0	0	0	0	0
AGIS_Os06g018250	0	0	0	0	0	0	0	0
AGIS_Os06g018260	0	0	0	0	0	0	0	0
AGIS_Os06g018270	0	0	0	0	0	0	0	0
AGIS_Os06g018280	0	0	0	0	0	0	0	0
AGIS_Os06g018290	0	106	20	74	49	54	49	76
AGIS_Os06g018300	0	0	0	0	0	0	0	0
AGIS_Os06g018310	0	0	0	0	0	0	0	0
AGIS_Os06g018320	0	0	0	0	0	0	0	0
AGIS_Os06g018330	0	0	0	0	0	0	0	0
AGIS_Os06g018340	126	136	105	220	56	97	65	62
AGIS_Os06g018350	0	0	0	0	0	0	0	0
AGIS_Os06g018360	0	0	0	0	0	0	0	0
AGIS_Os06g018370	0	0	0	0	0	0	0	0
AGIS_Os06g018380	222	328	144	461	480	297	284	436
AGIS_Os06g018390	577	1233	781	1515	876	1061	955	1366
AGIS_Os06g018400	0	0	0	0	0	0	0	0
AGIS_Os06g018410	0	0	0	0	0	0	0	0
AGIS_Os06g018420	0	0	0	0	0	0	0	0
AGIS_Os06g018430	0	0	0	0	0	0	0	0
AGIS_Os06g018440	0	0	0	0	0	0	0	0
AGIS_Os06g018450	0	0	0	0	0	0	0	0
AGIS_Os06g018460	0	0	0	0	0	0	0	0
AGIS_Os06g018470	0	0	0	0	0	0	0	0
AGIS_Os06g018480	0	0	0	0	0	0	0	0
AGIS_Os06g018490	0	0	0	0	0	0	0	0
AGIS_Os06g018500	0	0	0	0	0	0	0	0
AGIS_Os06g018510	0	15	0	0	0	0	0	4
AGIS_Os06g018520	0	0	0	0	0	0	0	0
AGIS_Os06g018530	32	24	7	10	40	25	20	30
AGIS_Os06g018540	0	6	4	6	67	12	16	18
AGIS_Os06g018550	84	126	90	130	166	136	297	214
AGIS_Os06g018560	0	0	0	0	0	0	0	0
AGIS_Os06g018570	0	0	0	0	0	0	0	0
AGIS_Os06g018580	5	90	23	38	94	30	41	22
AGIS_Os06g018590	0	0	0	0	0	0	0	0
AGIS_Os06g018600	0	0	0	0	0	0	0	0
AGIS_Os06g018610	0	0	0	0	0	0	0	0
AGIS_Os06g018620	0	0	0	69	26	34	53	53
AGIS_Os06g018630	0	58	10	64	46	50	73	58
AGIS_Os06g018640	15	26	6	66	20	36	70	26
AGIS_Os06g018650	0	36	41	18	34	27	14	10
AGIS_Os06g018660	44	14	18	6	16	14	6	0
AGIS_Os06g018670	0	0	0	0	0	0	0	0
AGIS_Os06g018680	0	0	0	0	0	0	0	0
AGIS_Os06g018690	0	0	0	0	0	0	0	0
AGIS_Os06g018700	0	0	0	0	0	0	0	0
AGIS_Os06g018710	9	10	0	9	0	10	18	16
AGIS_Os06g018720	0	0	0	0	0	0	0	0
AGIS_Os06g018730	0	0	0	0	0	0	0	0
AGIS_Os06g018740	0	0	0	0	0	0	0	0
AGIS_Os06g018750	0	0	0	0	0	0	0	0
AGIS_Os06g018760	0	0	0	0	0	0	0	0
AGIS_Os06g018770	0	0	0	0	0	0	0	0
AGIS_Os06g018780	0	0	0	0	0	0	0	0
AGIS_Os06g018790	0	0	0	0	0	0	0	0
AGIS_Os06g018800	0	0	0	0	0	0	0	0
AGIS_Os06g018810	0	0	0	0	0	0	0	0
AGIS_Os06g018820	0	0	0	0	0	0	0	0
AGIS_Os06g018830	0	0	0	0	0	0	0	0
AGIS_Os06g018840	0	0	0	0	0	0	0	0
AGIS_Os06g018850	0	0	0	0	0	0	0	0
AGIS_Os06g018860	0	0	0	0	0	0	0	0
AGIS_Os06g018870	50	109	46	143	58	155	106	99
AGIS_Os06g018880	0	0	0	0	36	4	0	0
AGIS_Os06g018890	797	1034	756	1053	1239	742	470	1192
AGIS_Os06g018900	0	0	0	0	0	0	0	0
AGIS_Os06g018910	0	0	0	0	0	0	0	0
AGIS_Os06g018920	0	0	0	0	0	0	0	0
AGIS_Os06g018930	0	0	0	0	0	0	0	0
AGIS_Os06g018940	0	0	0	0	0	0	0	0
AGIS_Os06g018950	0	0	0	0	0	0	0	0
AGIS_Os06g018960	0	0	0	0	0	0	0	0
AGIS_Os06g018970	0	0	0	0	0	0	0	0
AGIS_Os06g018980	0	0	0	0	0	0	0	0
AGIS_Os06g018990	0	0	0	0	0	0	0	0
AGIS_Os06g019000	0	0	0	0	0	0	0	0
AGIS_Os06g019010	0	0	0	0	0	0	0	0
AGIS_Os06g019020	0	0	0	0	0	0	0	0
AGIS_Os06g019030	0	0	0	0	0	0	0	0
AGIS_Os06g019040	0	0	0	0	0	0	0	0
AGIS_Os06g019050	0	0	0	0	0	0	0	0
AGIS_Os06g019060	0	0	0	0	0	0	0	0
AGIS_Os06g019070	0	0	0	0	0	0	0	0
AGIS_Os06g019080	0	0	0	0	0	0	0	0
AGIS_Os06g019090	0	0	0	0	0	0	0	0
AGIS_Os06g019100	0	0	0	0	0	0	0	0
AGIS_Os06g019110	0	0	0	0	0	0	0	0
AGIS_Os06g019120	361	623	404	551	444	361	375	431
AGIS_Os06g019130	194	213	179	243	179	233	134	244
AGIS_Os06g019140	0	0	0	0	0	0	0	12
AGIS_Os06g019150	2046	1031	862	984	2024	932	656	1122
AGIS_Os06g019160	46	41	28	133	38	28	90	50
AGIS_Os06g019170	558	1406	860	1407	1220	1419	1023	1516
AGIS_Os06g019180	1380	1028	1393	1249	1519	1086	434	695
AGIS_Os06g019190	0	0	0	0	0	0	0	0
AGIS_Os06g019200	0	0	0	0	0	0	0	0
AGIS_Os06g019210	0	0	0	0	0	0	0	0
AGIS_Os06g019220	0	0	0	8	6	3	10	0
AGIS_Os06g019230	0	0	0	0	0	0	5	6
AGIS_Os06g019240	517	974	441	1516	461	877	1136	993
AGIS_Os06g019250	899	1407	1519	1362	1606	1227	786	888
AGIS_Os06g019260	0	0	0	0	0	0	0	0
AGIS_Os06g019270	0	0	0	0	0	0	0	0
AGIS_Os06g019280	0	0	0	0	0	0	0	0
AGIS_Os06g019290	110	59	110	116	226	54	56	54
AGIS_Os06g019300	0	0	0	0	0	0	0	0
AGIS_Os06g019310	420	325	321	689	542	331	215	345
AGIS_Os06g019320	150	1216	445	1916	388	1495	1607	1587
AGIS_Os06g019330	0	0	0	4	14	2	4	0
AGIS_Os06g019340	292	662	486	740	645	524	449	567
AGIS_Os06g019350	0	0	0	0	0	0	0	0
AGIS_Os06g019360	218	984	585	1123	566	973	884	963
AGIS_Os06g019370	0	0	0	0	0	0	0	0
AGIS_Os06g019380	76	55	26	63	36	14	43	61
AGIS_Os06g019390	0	0	0	0	0	0	0	0
AGIS_Os06g019400	0	0	0	0	0	0	0	0
AGIS_Os06g019410	0	0	0	0	0	0	0	0
AGIS_Os06g019420	0	0	0	0	0	0	0	0
AGIS_Os06g019430	0	0	0	0	0	0	0	0
AGIS_Os06g019440	0	0	0	0	0	0	0	0
AGIS_Os06g019450	353	593	455	419	474	349	323	587
AGIS_Os06g019460	0	0	0	0	0	0	0	0
AGIS_Os06g019470	62	212	91	225	135	116	83	97
AGIS_Os06g019480	7	0	0	0	0	0	0	0
AGIS_Os06g019490	0	10	0	16	12	0	8	0
AGIS_Os06g019500	0	0	0	0	0	0	2	8
AGIS_Os06g019510	34	15	32	92	66	26	63	56
AGIS_Os06g019520	2	30	0	47	17	14	18	7
AGIS_Os06g019530	0	0	0	2	0	0	0	0
AGIS_Os06g019540	0	0	0	0	0	0	0	4
AGIS_Os06g019550	0	0	0	0	0	0	0	0
AGIS_Os06g019560	0	0	0	0	0	0	0	0
AGIS_Os06g019570	79	86	31	144	133	66	2	147
AGIS_Os06g019580	26136	10972	8516	12235	16077	7527	4941	8544
AGIS_Os06g019590	0	0	0	0	0	14	2	4
AGIS_Os06g019600	0	0	0	0	0	0	0	0
AGIS_Os06g019610	0	0	0	0	0	0	0	0
AGIS_Os06g019620	0	0	0	0	0	0	0	0
AGIS_Os06g019630	0	0	0	0	0	0	0	0
AGIS_Os06g019640	0	0	0	0	0	0	0	0
AGIS_Os06g019650	175	62	40	136	203	107	48	184
AGIS_Os06g019660	60	48	4	54	134	23	20	56
AGIS_Os06g019670	0	0	12	60	10	8	2	0
AGIS_Os06g019680	788	229	210	391	820	389	144	227
AGIS_Os06g019690	0	0	0	16	11	0	0	0
AGIS_Os06g019700	2392	773	867	982	1755	527	565	743
AGIS_Os06g019710	0	0	0	0	0	0	0	0
AGIS_Os06g019720	0	0	0	0	0	0	0	0
AGIS_Os06g019730	276	624	353	1228	403	645	696	768
AGIS_Os06g019740	0	0	0	0	0	0	0	0
AGIS_Os06g019750	0	27	14	5	5	6	0	2
AGIS_Os06g019760	0	0	0	0	0	0	0	0
AGIS_Os06g019770	136	159	140	127	152	79	60	93
AGIS_Os06g019780	472	549	282	452	635	202	263	382
AGIS_Os06g019790	0	0	0	0	0	0	0	0
AGIS_Os06g019800	183	191	109	256	300	122	86	234
AGIS_Os06g019810	34	118	130	174	38	92	38	210
AGIS_Os06g019820	473	787	669	687	980	448	491	591
AGIS_Os06g019830	664	633	300	740	700	641	546	676
AGIS_Os06g019840	0	0	0	0	0	0	0	0
AGIS_Os06g019850	683	609	524	899	743	449	409	574
AGIS_Os06g019860	0	0	0	0	0	0	0	0
AGIS_Os06g019870	0	0	0	0	0	0	0	0
AGIS_Os06g019880	0	0	0	0	0	0	0	0
AGIS_Os06g019890	3450	1592	1479	2017	2360	1491	904	1673
AGIS_Os06g019900	334	253	199	172	348	193	73	167
AGIS_Os06g019910	0	0	0	0	0	0	0	0
AGIS_Os06g019920	0	0	0	0	0	0	0	0
AGIS_Os06g019930	0	0	0	0	0	0	0	0
AGIS_Os06g019940	140	62	52	105	125	43	23	91
AGIS_Os06g019950	0	0	0	0	0	0	0	12
AGIS_Os06g019960	0	0	0	0	0	0	0	0
AGIS_Os06g019970	0	0	0	0	0	0	0	0
AGIS_Os06g019980	0	0	0	0	0	0	0	0
AGIS_Os06g019990	0	0	4	0	0	0	0	0
AGIS_Os06g020000	0	0	0	0	0	0	0	0
AGIS_Os06g020010	0	0	0	0	0	0	0	0
AGIS_Os06g020020	4787	2822	1813	2640	4797	1861	1781	3135
AGIS_Os06g020030	0	0	0	0	0	0	0	0
AGIS_Os06g020040	0	0	0	0	0	0	8	0
AGIS_Os06g020050	0	0	0	0	0	0	0	0
AGIS_Os06g020060	536	525	314	494	449	258	271	437
AGIS_Os06g020070	1292	738	419	747	1619	654	377	987
AGIS_Os06g020080	0	0	0	0	0	0	0	0
AGIS_Os06g020090	0	8	0	0	0	0	0	0
AGIS_Os06g020100	0	0	0	0	0	0	0	0
AGIS_Os06g020110	993	692	585	614	897	481	414	486
AGIS_Os06g020120	521	586	490	488	734	375	286	763
AGIS_Os06g020130	34	33	41	60	46	18	25	27
AGIS_Os06g020140	0	0	0	0	0	0	0	0
AGIS_Os06g020150	0	0	0	1	0	0	0	0
AGIS_Os06g020160	0	0	0	0	0	0	0	0
AGIS_Os06g020170	0	0	0	0	0	0	0	0
AGIS_Os06g020180	605	900	423	1134	1296	690	752	994
AGIS_Os06g020190	0	6	0	0	0	0	0	2
AGIS_Os06g020200	0	0	0	0	0	0	0	0
AGIS_Os06g020210	0	0	0	0	0	0	0	0
AGIS_Os06g020220	0	0	0	0	0	0	0	0
AGIS_Os06g020230	0	0	0	0	0	6	0	0
AGIS_Os06g020240	0	0	0	0	0	0	0	0
