GeneID	WTLPmock_1	WTLPmock_2	WTLPmock_3	WTLPmock_4	WTLPmyc_1	WTLPmyc_2	WTLPmyc_3	WTLPmyc_4
AGIS_Os06g000870	754	1376	1661	1571	1341	1399	2277	1163
AGIS_Os06g000880	53	31	222	174	515	443	1267	414
AGIS_Os06g000890	1	0	2	0	0	6	0	19
AGIS_Os06g000900	7	0	8	0	0	17	0	2
AGIS_Os06g000910	436	816	964	669	645	546	766	512
AGIS_Os06g000920	710	1493	1295	839	568	312	436	502
AGIS_Os06g000930	901	1306	1403	790	602	458	629	426
AGIS_Os06g000940	4	14	8	0	134	71	114	53
AGIS_Os06g000950	1200	1643	1658	1970	3256	2073	3677	2580
AGIS_Os06g000960	754	887	1267	1028	1085	908	1300	891
AGIS_Os06g000970	0	52	0	70	0	0	0	0
AGIS_Os06g000980	0	0	0	0	0	0	0	0
AGIS_Os06g000990	0	0	0	0	0	0	0	0
AGIS_Os06g001000	0	0	0	0	0	0	0	0
AGIS_Os06g001010	0	0	0	0	0	0	0	0
AGIS_Os06g001020	145	158	312	203	186	103	209	127
AGIS_Os06g001030	0	0	0	0	18	48	48	30
AGIS_Os06g001040	234	122	222	143	152	156	304	215
AGIS_Os06g001050	1876	1602	2289	1948	1519	1344	2593	1487
AGIS_Os06g001060	13581	16370	24017	20447	12897	8031	14830	9966
AGIS_Os06g001070	89	148	79	78	68	55	115	92
AGIS_Os06g001080	488	529	525	549	401	352	442	346
AGIS_Os06g001090	1999	1897	3710	2658	2665	1998	3825	3746
AGIS_Os06g001100	0	0	0	0	0	0	0	0
AGIS_Os06g001110	109	148	164	114	78	171	164	91
AGIS_Os06g001120	2283	2074	5023	4269	2123	981	2866	3973
AGIS_Os06g001130	979	1197	1685	1223	2092	1566	2047	1300
AGIS_Os06g001140	22	51	22	18	6	0	0	18
AGIS_Os06g001150	1366	1869	2177	2056	1661	1415	1988	1343
AGIS_Os06g001160	276	412	537	449	109	113	122	93
AGIS_Os06g001170	998	1043	1453	1166	1335	914	1442	1234
AGIS_Os06g001180	0	0	0	0	0	0	0	0
AGIS_Os06g001190	0	0	0	0	0	0	0	0
AGIS_Os06g001200	0	0	0	0	0	0	0	0
AGIS_Os06g001210	0	0	0	0	0	0	0	0
AGIS_Os06g001220	0	0	0	0	0	0	0	0
AGIS_Os06g001230	7	10	4	20	4	0	24	0
AGIS_Os06g001240	127	220	239	190	130	89	108	113
AGIS_Os06g001250	0	20	0	0	16	0	0	0
AGIS_Os06g001260	17	23	12	18	86	0	50	8
AGIS_Os06g001270	5252	6776	8551	6504	5100	3046	5814	4553
AGIS_Os06g001280	6020	5501	8717	7377	8510	4446	7747	5191
AGIS_Os06g001290	18	124	52	28	31	10	8	11
AGIS_Os06g001300	30	70	32	40	90	9	28	45
AGIS_Os06g001310	7	12	11	15	0	0	14	43
AGIS_Os06g001320	814	1644	1704	1475	1367	523	849	649
AGIS_Os06g001330	185	331	403	252	226	286	254	179
AGIS_Os06g001340	1001	1674	2051	1400	1194	788	1378	775
AGIS_Os06g001350	0	0	0	0	0	0	0	0
AGIS_Os06g001360	0	0	0	0	10	16	14	0
AGIS_Os06g001370	2345	3647	4392	2803	2747	1927	2800	2443
AGIS_Os06g001380	462	653	838	599	578	569	834	627
AGIS_Os06g001390	1857	4145	3176	2883	3008	3556	4096	2153
AGIS_Os06g001400	220	266	292	239	484	166	361	114
AGIS_Os06g001410	2421	3841	5093	3807	5288	2887	4911	3569
AGIS_Os06g001420	1112	1728	1533	1374	1619	1507	2403	1490
AGIS_Os06g001430	135	371	571	264	771	286	603	536
AGIS_Os06g001440	3864	6617	7111	5881	3942	3431	4762	3122
AGIS_Os06g001450	4435	4807	5972	5185	3153	3248	5436	3844
AGIS_Os06g001460	123	106	167	132	154	77	166	291
AGIS_Os06g001470	298	450	457	277	264	272	438	238
AGIS_Os06g001480	272	264	464	483	545	328	467	412
AGIS_Os06g001490	507	662	639	476	399	280	428	426
AGIS_Os06g001500	6	0	0	4	20	0	0	0
AGIS_Os06g001510	175	146	254	126	123	154	270	172
AGIS_Os06g001520	66	38	34	25	169	101	152	145
AGIS_Os06g001530	0	0	0	0	0	0	5	0
AGIS_Os06g001540	0	0	0	0	0	0	0	0
AGIS_Os06g001550	0	0	0	0	0	0	0	0
AGIS_Os06g001560	0	0	0	0	0	0	0	0
AGIS_Os06g001570	1	0	4	0	0	0	0	0
AGIS_Os06g001580	0	0	0	0	0	0	0	0
AGIS_Os06g001590	0	0	0	0	0	0	0	0
AGIS_Os06g001600	0	0	0	0	0	0	0	0
AGIS_Os06g001610	0	0	0	0	0	0	0	0
AGIS_Os06g001620	0	0	0	12	1	0	0	14
AGIS_Os06g001630	0	0	0	0	0	0	0	0
AGIS_Os06g001640	0	0	0	0	0	0	0	0
AGIS_Os06g001650	0	0	0	0	0	0	0	0
AGIS_Os06g001660	39	81	63	62	38	45	24	29
AGIS_Os06g001670	4	0	0	0	0	18	0	0
AGIS_Os06g001680	0	0	0	0	0	0	0	0
AGIS_Os06g001690	11	0	4	0	18	0	0	6
AGIS_Os06g001700	0	2	4	0	0	0	10	6
AGIS_Os06g001710	0	0	0	0	0	0	0	0
AGIS_Os06g001720	18	16	21	24	0	11	32	22
AGIS_Os06g001730	0	0	0	0	0	0	0	0
AGIS_Os06g001740	0	0	0	0	0	0	0	0
AGIS_Os06g001750	0	0	0	0	0	0	0	0
AGIS_Os06g001760	25	32	20	32	0	4	6	4
AGIS_Os06g001770	0	0	0	0	0	0	0	0
AGIS_Os06g001780	0	14	0	0	0	0	0	15
AGIS_Os06g001790	0	0	0	0	0	0	0	0
AGIS_Os06g001800	0	0	0	0	0	0	0	0
AGIS_Os06g001810	0	0	0	0	0	0	0	0
AGIS_Os06g001820	0	0	0	0	0	0	0	0
AGIS_Os06g001830	0	0	4	0	0	0	0	0
AGIS_Os06g001840	13	14	40	16	0	13	0	0
AGIS_Os06g001850	0	0	0	0	0	0	0	0
AGIS_Os06g001860	0	0	0	0	0	0	0	0
AGIS_Os06g001870	0	0	0	0	0	0	0	0
AGIS_Os06g001880	0	0	0	0	0	0	0	0
AGIS_Os06g001890	0	0	0	0	0	0	0	0
AGIS_Os06g001900	6	20	26	10	0	18	0	0
AGIS_Os06g001910	0	0	0	0	0	0	0	0
AGIS_Os06g001920	0	0	0	0	0	0	0	0
AGIS_Os06g001930	0	0	0	0	0	0	0	0
AGIS_Os06g001940	0	0	0	0	0	0	0	0
AGIS_Os06g001950	0	0	0	0	0	0	0	0
AGIS_Os06g001960	0	0	0	0	0	0	0	0
AGIS_Os06g001970	0	0	0	0	0	0	0	0
AGIS_Os06g001980	0	0	0	0	0	0	0	0
AGIS_Os06g001990	0	0	0	0	0	0	0	0
AGIS_Os06g002000	0	0	0	0	0	0	0	0
AGIS_Os06g002010	0	0	0	0	0	0	0	0
AGIS_Os06g002020	0	0	0	0	0	0	0	0
AGIS_Os06g002030	2	0	0	0	0	0	0	0
AGIS_Os06g002040	10	0	0	0	0	0	0	1
AGIS_Os06g002050	0	0	0	0	0	0	0	0
AGIS_Os06g002060	0	0	0	0	0	0	0	0
AGIS_Os06g002070	58	72	104	77	22	40	96	52
AGIS_Os06g002080	0	0	0	0	65	6	8	9
AGIS_Os06g002090	0	0	0	0	0	2	0	0
AGIS_Os06g002100	1	0	0	0	0	0	0	0
AGIS_Os06g002110	0	4	28	16	6	1	18	31
AGIS_Os06g002120	0	0	0	0	0	0	0	0
AGIS_Os06g002130	0	0	0	0	0	0	0	0
AGIS_Os06g002140	0	0	0	0	0	0	0	0
AGIS_Os06g002150	0	0	0	0	0	0	0	0
AGIS_Os06g002160	0	0	0	0	0	0	0	0
AGIS_Os06g002170	0	0	0	0	0	0	0	0
AGIS_Os06g002180	0	0	0	0	0	0	0	0
AGIS_Os06g002190	0	0	0	0	0	0	0	0
AGIS_Os06g002200	0	0	0	0	0	0	0	0
AGIS_Os06g002210	0	0	0	0	0	0	0	0
AGIS_Os06g002220	0	0	0	0	0	0	0	0
AGIS_Os06g002230	0	0	0	0	0	0	0	0
AGIS_Os06g002240	0	0	0	0	0	0	0	0
AGIS_Os06g002250	0	0	0	0	0	0	0	0
AGIS_Os06g002260	0	8	0	22	0	0	0	0
AGIS_Os06g002270	0	0	0	0	0	0	0	0
AGIS_Os06g002280	0	0	0	0	0	0	0	0
AGIS_Os06g002290	0	0	0	0	0	0	0	0
AGIS_Os06g002300	0	0	0	0	0	0	0	0
AGIS_Os06g002310	0	0	0	0	0	0	0	0
AGIS_Os06g002320	0	0	0	0	0	0	0	0
AGIS_Os06g002330	0	0	0	0	0	0	0	0
AGIS_Os06g002340	0	0	0	0	0	0	0	0
AGIS_Os06g002350	0	0	0	0	0	0	0	0
AGIS_Os06g002360	2844	4630	4468	3846	3158	2395	3092	1985
AGIS_Os06g002370	161	116	294	63	136	29	137	98
AGIS_Os06g002380	676	985	1050	772	762	674	902	561
AGIS_Os06g002390	287	299	272	243	323	317	783	563
AGIS_Os06g002400	453	648	872	584	465	309	491	480
AGIS_Os06g002410	399	609	864	587	498	247	456	452
AGIS_Os06g002420	0	0	0	0	0	0	0	0
AGIS_Os06g002430	128	44	54	80	116	38	94	74
AGIS_Os06g002440	53	56	88	70	74	53	86	61
AGIS_Os06g002450	571	670	670	354	549	291	528	379
AGIS_Os06g002460	0	0	2	5	0	39	15	2
AGIS_Os06g002470	2235	2542	3513	2207	2144	1753	2562	1834
AGIS_Os06g002480	0	28	20	1	28	6	0	24
AGIS_Os06g002490	0	0	0	0	0	0	0	0
AGIS_Os06g002500	0	0	26	0	0	0	0	6
AGIS_Os06g002510	1899	2511	3925	2679	2237	873	1817	1982
AGIS_Os06g002520	0	0	0	0	0	0	0	0
AGIS_Os06g002530	2049	3144	3164	2701	2832	2218	3334	1969
AGIS_Os06g002540	6	0	87	26	34	14	27	101
AGIS_Os06g002550	73	75	90	40	179	85	195	112
AGIS_Os06g002560	2608	4432	4573	3711	2733	1680	2565	2414
AGIS_Os06g002570	585	750	1252	915	882	623	800	730
AGIS_Os06g002580	258	257	338	239	256	149	297	211
AGIS_Os06g002590	200	200	354	146	266	68	85	156
AGIS_Os06g002600	125	265	373	156	446	292	394	328
AGIS_Os06g002610	10	4	2	0	0	8	0	6
AGIS_Os06g002620	257	297	379	268	338	255	435	448
AGIS_Os06g002630	2005	2098	3182	2171	2683	1411	2847	2544
AGIS_Os06g002640	270	312	465	283	432	370	582	418
AGIS_Os06g002650	254	161	285	48	160	214	355	235
AGIS_Os06g002660	266	341	548	241	477	294	520	306
AGIS_Os06g002670	359	680	618	462	459	285	414	364
AGIS_Os06g002680	301	337	255	285	1039	362	543	472
AGIS_Os06g002690	279	242	519	423	699	396	599	500
AGIS_Os06g002700	1601	1370	1951	1639	2672	1771	3675	2433
AGIS_Os06g002710	475	462	677	584	513	496	632	504
AGIS_Os06g002720	138	327	267	178	393	119	209	207
AGIS_Os06g002730	640	558	807	483	311	386	967	555
AGIS_Os06g002740	30	32	18	26	0	2	0	0
AGIS_Os06g002750	63	90	49	49	0	0	0	0
AGIS_Os06g002760	140	314	120	108	0	0	0	0
AGIS_Os06g002770	271	315	311	338	296	174	261	227
AGIS_Os06g002780	172	204	222	162	194	145	192	179
AGIS_Os06g002790	2266	3305	3372	3120	3702	3496	6086	2913
AGIS_Os06g002800	500	483	717	671	642	404	710	499
AGIS_Os06g002810	4	0	7	5	0	0	0	11
AGIS_Os06g002820	0	0	0	0	0	0	8	2
AGIS_Os06g002830	7	28	47	2	58	46	54	39
AGIS_Os06g002840	683	703	1082	792	1266	1337	1838	1064
AGIS_Os06g002850	418	685	544	575	547	338	674	355
AGIS_Os06g002860	306	466	630	415	576	299	628	349
AGIS_Os06g002870	17442	25357	27921	25366	21440	10760	23086	11937
AGIS_Os06g002880	11450	22430	20326	16263	12065	7261	14858	8044
AGIS_Os06g002890	48	46	94	42	106	61	96	77
AGIS_Os06g002900	0	0	0	0	0	0	0	0
AGIS_Os06g002910	12401	13406	16089	14152	8243	4771	11137	7520
AGIS_Os06g002920	36	91	79	37	60	24	38	98
AGIS_Os06g002930	303	402	491	498	203	136	114	192
AGIS_Os06g002940	0	0	0	0	0	0	0	0
AGIS_Os06g002950	0	0	0	0	0	0	0	0
AGIS_Os06g002960	0	0	0	4	0	0	10	0
AGIS_Os06g002970	2289	2824	3811	3516	2341	1383	2571	2298
AGIS_Os06g002980	46	88	169	105	54	48	56	103
AGIS_Os06g002990	42	22	60	76	50	3	0	18
AGIS_Os06g003000	369	802	687	467	458	273	149	311
AGIS_Os06g003010	93	60	134	90	85	53	198	77
AGIS_Os06g003020	4	62	34	56	37	42	67	27
AGIS_Os06g003030	0	0	0	0	0	0	0	0
AGIS_Os06g003040	64	97	133	86	54	24	33	46
AGIS_Os06g003050	30	56	12	24	0	35	58	70
AGIS_Os06g003060	146	587	525	303	357	610	767	1082
AGIS_Os06g003070	37	127	72	88	8	83	98	209
AGIS_Os06g003080	188	222	470	251	353	125	181	161
AGIS_Os06g003090	16996	20030	27764	24511	21534	14483	26501	15626
AGIS_Os06g003100	4628	6593	8887	6630	4166	2440	4376	2869
AGIS_Os06g003110	1663	3093	3129	2203	3171	1896	3577	2275
AGIS_Os06g003120	305	447	500	301	519	359	463	268
AGIS_Os06g003130	0	0	0	0	0	0	0	0
AGIS_Os06g003140	195	383	283	161	370	267	379	236
AGIS_Os06g003150	84	46	85	26	180	121	267	104
AGIS_Os06g003160	33	14	3	43	50	69	114	105
AGIS_Os06g003170	42	36	124	76	157	109	124	91
AGIS_Os06g003180	16	55	70	42	14	6	26	56
AGIS_Os06g003190	379	296	374	310	276	234	503	328
AGIS_Os06g003200	792	966	1362	1018	930	686	1129	607
AGIS_Os06g003210	313	391	193	153	216	175	349	217
AGIS_Os06g003220	6	0	5	0	0	0	0	0
AGIS_Os06g003230	0	0	0	0	0	0	0	0
AGIS_Os06g003240	0	0	0	0	0	0	0	0
AGIS_Os06g003250	0	0	0	0	0	0	0	0
AGIS_Os06g003260	56	38	63	16	0	1	8	22
AGIS_Os06g003270	1121	1707	1535	1420	921	1089	1467	759
AGIS_Os06g003280	567	811	920	764	837	724	1176	618
AGIS_Os06g003290	92	43	70	71	8	20	0	14
AGIS_Os06g003300	0	0	0	0	0	0	0	0
AGIS_Os06g003310	349	498	521	405	520	351	467	263
AGIS_Os06g003320	526	462	471	394	2997	2420	3686	2439
AGIS_Os06g003330	99	103	69	50	56	96	137	121
AGIS_Os06g003340	728	1056	959	752	982	600	1005	612
AGIS_Os06g003350	1109	2362	2742	2570	3929	2441	3818	2111
AGIS_Os06g003360	0	0	0	0	0	0	0	0
AGIS_Os06g003370	294	311	354	223	588	265	602	534
AGIS_Os06g003380	0	0	0	0	0	0	0	0
AGIS_Os06g003390	397	380	516	462	481	230	374	365
AGIS_Os06g003400	8	39	35	4	78	195	196	130
AGIS_Os06g003410	302	455	585	405	560	458	636	489
AGIS_Os06g003420	157	196	369	210	262	137	427	199
AGIS_Os06g003430	990	1233	2233	1297	1256	853	1448	1547
AGIS_Os06g003440	11	0	6	2	53	6	0	13
AGIS_Os06g003450	810	1304	1311	988	1100	737	1126	769
AGIS_Os06g003460	649	1367	1109	932	863	540	819	663
AGIS_Os06g003470	580	833	1022	670	779	815	1013	597
AGIS_Os06g003480	0	0	12	0	0	0	0	0
AGIS_Os06g003490	179	236	232	193	334	148	280	181
AGIS_Os06g003500	407	427	829	449	367	309	832	409
AGIS_Os06g003510	0	0	0	0	0	0	0	0
AGIS_Os06g003520	0	0	0	0	0	0	0	0
AGIS_Os06g003530	415	674	901	650	678	500	862	504
AGIS_Os06g003540	0	0	0	0	0	0	0	0
AGIS_Os06g003550	0	0	0	0	0	0	0	0
AGIS_Os06g003560	0	0	0	0	10	0	0	0
AGIS_Os06g003570	0	0	0	0	0	0	0	0
AGIS_Os06g003580	655	983	971	747	927	638	929	464
AGIS_Os06g003590	165	203	168	179	221	192	193	168
AGIS_Os06g003600	585	510	933	619	693	464	686	720
AGIS_Os06g003610	11	10	51	27	28	44	86	20
AGIS_Os06g003620	265	318	251	314	268	222	398	263
AGIS_Os06g003630	225	245	383	251	235	198	293	275
AGIS_Os06g003640	4	1	46	24	50	52	40	44
AGIS_Os06g003650	107	312	270	138	154	54	79	151
AGIS_Os06g003660	0	0	0	0	0	0	0	0
AGIS_Os06g003670	311	343	705	375	567	379	575	551
AGIS_Os06g003680	1818	3085	2106	1736	1212	1090	1498	1011
AGIS_Os06g003690	176	460	453	334	393	255	325	369
AGIS_Os06g003700	25	105	73	133	88	20	105	29
AGIS_Os06g003710	631	1003	1276	1048	712	743	923	740
AGIS_Os06g003720	16	42	0	22	10	8	3	24
AGIS_Os06g003730	0	0	0	0	0	0	0	0
AGIS_Os06g003740	30	0	7	55	9	0	0	24
AGIS_Os06g003750	20	24	0	5	0	26	22	6
AGIS_Os06g003760	2	0	0	0	0	0	0	0
AGIS_Os06g003770	28	52	40	26	20	14	38	68
AGIS_Os06g003780	2	1	40	13	62	5	2	7
AGIS_Os06g003790	159	132	236	160	54	9	137	305
AGIS_Os06g003800	20	12	20	14	0	0	19	101
AGIS_Os06g003810	36	14	28	54	24	6	12	56
AGIS_Os06g003820	94	0	78	19	0	4	16	285
AGIS_Os06g003830	0	18	0	8	0	0	0	0
AGIS_Os06g003840	0	16	0	0	8	0	0	6
AGIS_Os06g003850	176	252	216	185	155	169	318	153
AGIS_Os06g003860	699	794	1030	806	713	556	1010	583
AGIS_Os06g003870	817	1182	899	728	493	321	854	347
AGIS_Os06g003880	1139	1646	2274	1266	1069	835	1180	839
AGIS_Os06g003890	305	434	813	477	670	536	742	339
AGIS_Os06g003900	1132	1422	1370	1187	1168	1045	1637	1150
AGIS_Os06g003910	211	411	395	286	334	181	297	216
AGIS_Os06g003920	2981	4287	3504	2935	3808	2870	3298	2292
AGIS_Os06g003930	287	513	678	326	1104	988	1790	1319
AGIS_Os06g003940	12	52	18	28	24	15	30	53
AGIS_Os06g003950	398	565	752	446	612	451	732	396
AGIS_Os06g003960	298	308	237	365	185	149	277	134
AGIS_Os06g003970	984	1263	1518	969	1066	814	1372	1363
AGIS_Os06g003980	64	143	63	97	217	92	254	85
AGIS_Os06g003990	0	0	0	0	0	0	0	0
AGIS_Os06g004000	0	0	0	0	0	0	0	0
AGIS_Os06g004010	0	0	0	0	0	0	0	0
AGIS_Os06g004020	0	0	0	0	0	0	0	0
AGIS_Os06g004030	155	178	109	113	122	200	164	182
AGIS_Os06g004040	232	113	309	197	296	246	399	216
AGIS_Os06g004050	0	0	0	0	0	0	0	0
AGIS_Os06g004060	0	0	0	0	0	0	0	0
AGIS_Os06g004070	348	572	629	730	478	398	387	474
AGIS_Os06g004080	28	19	12	12	44	19	34	44
AGIS_Os06g004090	71	145	99	92	94	25	14	30
AGIS_Os06g004100	0	14	0	0	0	16	0	2
AGIS_Os06g004110	0	0	0	0	0	0	0	0
AGIS_Os06g004120	0	0	0	0	1132	1040	1953	943
AGIS_Os06g004130	64	133	172	165	91	117	123	128
AGIS_Os06g004140	16	29	51	31	42	26	48	38
AGIS_Os06g004150	14	10	66	8	10	0	0	29
AGIS_Os06g004160	26	25	36	26	2	10	14	56
AGIS_Os06g004170	291	279	427	296	148	123	213	190
AGIS_Os06g004180	326	324	330	333	283	278	350	160
AGIS_Os06g004190	1210	1427	1678	1801	1213	905	1220	697
AGIS_Os06g004200	191	507	219	221	185	152	301	115
AGIS_Os06g004210	8	4	0	15	18	6	12	36
AGIS_Os06g004220	22	80	51	58	162	116	176	93
AGIS_Os06g004230	134	282	238	325	1875	1309	2393	1500
AGIS_Os06g004240	102	280	281	176	361	219	623	297
AGIS_Os06g004250	13	48	28	22	76	37	120	51
AGIS_Os06g004260	0	0	0	0	0	0	0	0
AGIS_Os06g004270	30	28	18	57	156	32	71	43
AGIS_Os06g004280	1183	1802	1351	1545	2185	1720	3144	1671
AGIS_Os06g004290	0	0	0	0	0	0	0	0
AGIS_Os06g004300	0	0	0	0	0	0	0	0
AGIS_Os06g004310	0	0	0	0	94	143	159	202
AGIS_Os06g004320	544	705	671	484	730	426	773	522
AGIS_Os06g004330	82	98	151	83	102	67	82	77
AGIS_Os06g004340	0	0	0	0	0	2	0	0
AGIS_Os06g004350	0	0	0	0	0	0	0	0
AGIS_Os06g004360	0	0	0	0	0	6	0	0
AGIS_Os06g004370	0	0	0	0	0	0	0	0
AGIS_Os06g004380	55	57	126	93	69	101	120	55
AGIS_Os06g004390	0	0	9	14	55	10	36	26
AGIS_Os06g004400	183	209	352	179	251	214	297	117
AGIS_Os06g004410	0	6	1	10	0	2	0	0
AGIS_Os06g004420	0	0	0	4	0	1	0	0
AGIS_Os06g004430	70	104	107	113	122	93	171	149
AGIS_Os06g004440	45	43	67	23	51	48	104	113
AGIS_Os06g004450	576	947	993	935	589	463	894	589
AGIS_Os06g004460	1740	1885	3033	1892	2692	1887	2784	1874
AGIS_Os06g004470	620	1150	839	735	934	497	886	559
AGIS_Os06g004480	0	0	0	0	0	0	0	20
AGIS_Os06g004490	408	606	754	243	246	114	303	286
AGIS_Os06g004500	1660	2266	2099	1792	1838	1258	2421	1241
AGIS_Os06g004510	42	38	36	32	48	37	71	11
AGIS_Os06g004520	712	1019	873	749	654	426	963	593
AGIS_Os06g004530	0	0	8	5	0	0	0	5
AGIS_Os06g004540	344	652	678	290	653	442	872	481
AGIS_Os06g004550	413	611	572	528	599	338	705	441
AGIS_Os06g004560	0	0	0	0	0	0	0	0
AGIS_Os06g004570	0	0	0	0	0	0	0	0
AGIS_Os06g004580	0	0	0	0	0	0	0	0
AGIS_Os06g004590	101	124	156	119	138	62	107	110
AGIS_Os06g004600	227	232	328	174	234	194	299	127
AGIS_Os06g004610	265	344	364	262	306	209	305	254
AGIS_Os06g004620	0	0	0	0	0	0	0	0
AGIS_Os06g004630	345	538	538	354	401	274	418	359
AGIS_Os06g004640	266	434	499	239	253	166	251	248
AGIS_Os06g004650	0	0	0	0	0	0	0	0
AGIS_Os06g004660	0	0	0	0	0	0	0	0
AGIS_Os06g004670	1363	1969	1993	1508	2178	1901	2791	1939
AGIS_Os06g004680	1293	1949	1755	1403	2244	2041	2968	1791
AGIS_Os06g004690	6277	9494	13177	8000	9052	5253	7687	7521
AGIS_Os06g004700	1403	2016	2626	1934	1474	1110	2124	1210
AGIS_Os06g004710	163	161	233	117	208	154	259	131
AGIS_Os06g004720	32	16	75	28	38	74	124	79
AGIS_Os06g004730	32	26	87	97	54	56	79	30
AGIS_Os06g004740	1487	2874	2519	1615	939	402	640	566
AGIS_Os06g004750	172	221	41	118	156	64	210	80
AGIS_Os06g004760	0	0	0	0	0	0	0	0
AGIS_Os06g004770	41	261	221	101	111	103	66	76
AGIS_Os06g004780	8	15	39	55	0	8	29	7
AGIS_Os06g004790	165	216	253	170	175	62	128	304
AGIS_Os06g004800	2661	4641	3699	3845	1750	899	2217	855
AGIS_Os06g004810	1359	1758	1739	1768	481	589	1337	605
AGIS_Os06g004820	402	601	477	316	440	260	472	256
AGIS_Os06g004830	3480	4191	6131	4170	4903	3042	5220	3558
AGIS_Os06g004840	163	216	155	86	212	128	130	128
AGIS_Os06g004850	866	1071	1374	1175	459	388	841	579
AGIS_Os06g004860	0	0	0	0	0	0	0	0
AGIS_Os06g004870	0	0	0	0	0	0	0	0
AGIS_Os06g004880	28	63	68	61	48	44	155	63
AGIS_Os06g004890	1728	1904	3011	1977	1896	1444	2775	1748
AGIS_Os06g004900	0	0	0	0	14	0	0	6
AGIS_Os06g004910	0	0	0	0	0	0	0	0
AGIS_Os06g004920	139	154	184	168	201	58	110	107
AGIS_Os06g004930	677	839	803	526	403	353	558	356
AGIS_Os06g004940	0	10	6	0	0	0	4	0
AGIS_Os06g004950	0	0	0	0	0	0	0	0
AGIS_Os06g004960	0	0	0	0	0	0	0	0
AGIS_Os06g004970	4276	6995	7807	5469	4493	3759	5468	3660
AGIS_Os06g004980	32	46	17	38	32	6	14	4
AGIS_Os06g004990	82	106	80	128	26	0	82	20
AGIS_Os06g005000	256	392	413	425	204	146	297	155
AGIS_Os06g005010	256	168	246	359	28	12	26	0
AGIS_Os06g005020	152	86	169	209	160	132	221	135
AGIS_Os06g005030	0	0	0	0	0	0	0	0
AGIS_Os06g005040	0	0	0	0	0	0	0	0
AGIS_Os06g005050	0	0	0	0	0	0	0	0
AGIS_Os06g005060	603	1114	2568	1337	1425	615	1003	1960
AGIS_Os06g005070	0	0	0	10	0	0	0	0
AGIS_Os06g005080	0	0	0	0	0	0	0	0
AGIS_Os06g005090	408	576	607	476	319	340	682	508
AGIS_Os06g005100	3499	5598	9947	5999	2668	1659	2549	3870
AGIS_Os06g005110	0	0	0	0	0	0	0	0
AGIS_Os06g005120	0	0	0	0	0	0	0	0
AGIS_Os06g005130	0	0	0	0	0	0	0	0
AGIS_Os06g005140	665	1088	1183	1060	1081	642	1068	779
AGIS_Os06g005150	8	40	18	8	32	0	0	17
AGIS_Os06g005160	1686	1268	1150	1193	725	454	1355	592
AGIS_Os06g005170	20	32	70	17	47	29	96	30
AGIS_Os06g005180	237	207	294	194	200	135	352	207
AGIS_Os06g005190	82	151	113	70	14	104	189	48
AGIS_Os06g005200	166	262	297	280	109	151	169	141
AGIS_Os06g005210	40	18	39	100	62	20	73	45
AGIS_Os06g005220	196	264	351	237	370	254	256	266
AGIS_Os06g005230	79	120	151	60	114	62	81	110
AGIS_Os06g005240	153	303	457	223	194	74	108	96
AGIS_Os06g005250	49	168	140	66	79	94	139	39
AGIS_Os06g005260	38	12	40	27	10	23	42	36
AGIS_Os06g005270	677	885	1625	753	1118	488	719	569
AGIS_Os06g005280	894	1303	970	834	1305	985	1141	926
AGIS_Os06g005290	52	52	129	112	59	51	90	66
AGIS_Os06g005300	515	618	752	388	660	373	511	451
AGIS_Os06g005310	594	1021	1373	615	530	464	473	606
AGIS_Os06g005320	0	0	2	0	0	0	0	0
AGIS_Os06g005330	798	1097	1179	1187	701	711	1226	782
AGIS_Os06g005340	177	198	408	273	313	459	420	269
AGIS_Os06g005350	27	62	59	42	35	42	30	107
AGIS_Os06g005360	1836	1879	2652	2603	647	762	849	441
AGIS_Os06g005370	0	22	0	8	0	5	14	0
AGIS_Os06g005380	0	0	0	0	0	0	0	0
AGIS_Os06g005390	0	0	0	0	0	0	0	4
AGIS_Os06g005400	198	191	403	187	169	111	335	187
AGIS_Os06g005410	22	71	63	97	151	110	152	127
AGIS_Os06g005420	2	1	7	21	50	31	24	24
AGIS_Os06g005430	0	0	0	0	0	0	14	6
AGIS_Os06g005440	0	0	0	0	0	0	0	0
AGIS_Os06g005450	0	0	0	0	0	0	0	0
AGIS_Os06g005460	10	6	32	0	20	2	20	0
AGIS_Os06g005470	0	4	8	10	0	0	10	9
AGIS_Os06g005480	0	0	0	0	0	0	0	0
AGIS_Os06g005490	0	0	0	0	0	0	0	0
AGIS_Os06g005500	0	0	0	0	0	0	0	0
AGIS_Os06g005510	0	0	0	0	0	0	0	15
AGIS_Os06g005520	863	1181	1149	792	618	541	739	603
AGIS_Os06g005530	110	114	125	87	36	86	71	126
AGIS_Os06g005540	6	6	0	0	0	0	0	2
AGIS_Os06g005550	0	0	0	0	0	0	0	0
AGIS_Os06g005560	569	636	942	637	673	402	601	357
AGIS_Os06g005570	408	396	612	482	825	585	806	473
AGIS_Os06g005580	4448	5592	8042	7223	3076	1617	2718	2203
AGIS_Os06g005590	558	604	1055	433	642	303	558	522
AGIS_Os06g005600	76	37	116	14	46	56	75	65
AGIS_Os06g005610	307	358	490	362	280	267	451	311
AGIS_Os06g005620	830	857	1055	794	1041	675	890	755
AGIS_Os06g005630	0	0	0	0	0	0	0	0
AGIS_Os06g005640	374	275	445	256	135	199	464	294
