ID,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTLPmock_1,CPM.WTLPmock_2,CPM.WTLPmock_3,CPM.WTLPmock_4,CPM.WTLPmyc_1,CPM.WTLPmyc_2,CPM.WTLPmyc_3,CPM.WTLPmyc_4
4727,AGIS_Os01g047270,-1.338586e-01, 6.6105505002, 5.319324e-01,4.813115e-01,6.992178e-01,Not_significant,8.856160e+01,1.268575e+02,1.029959e+02,8.939244e+01,1.181900e+02,8.172670e+01,9.743640e+01,7.585565e+01
4729,AGIS_Os01g047290,-5.338622e-01,-0.3101349641, 8.530570e-02,7.757795e-01,8.919549e-01,Not_significant,1.770220e+00,0.000000e+00,1.091603e+00,8.489311e-01,0.000000e+00,2.432342e-01,1.282058e+00,4.964375e-01
4732,AGIS_Os01g047320, 2.564152e-01, 3.7881455487, 9.224430e-01,3.578403e-01,5.940955e-01,Not_significant,1.446523e+01,1.390325e+01,9.888635e+00,1.150302e+01,1.019103e+01,1.465486e+01,1.600741e+01,1.926177e+01
4734,AGIS_Os01g047340,-3.995611e-01, 3.6203184336, 3.053445e+00,1.088929e-01,2.919483e-01,Not_significant,1.623545e+01,9.947350e+00,1.634193e+01,1.332822e+01,1.083876e+01,8.634815e+00,1.161178e+01,1.072305e+01
4737,AGIS_Os01g047370,-5.400559e-02, 4.0708595409, 6.469219e-02,8.040047e-01,9.084296e-01,Not_significant,1.684238e+01,1.597721e+01,1.656667e+01,1.842180e+01,1.610701e+01,2.024925e+01,1.329677e+01,1.633279e+01
4738,AGIS_Os01g047380,-6.610684e-01, 4.9939284389, 1.257707e+01,4.708703e-03,3.538175e-02,Not_significant,3.712405e+01,4.266991e+01,4.035719e+01,3.506085e+01,3.031399e+01,2.243836e+01,2.036641e+01,2.586439e+01
4739,AGIS_Os01g047390, 1.340736e-01, 6.8635893129, 7.464683e-01,4.063734e-01,6.372985e-01,Not_significant,9.913234e+01,1.095745e+02,1.329187e+02,1.031876e+02,1.320515e+02,1.247792e+02,1.192680e+02,1.100105e+02
4740,AGIS_Os01g047400, 3.928897e-01, 3.5890648622, 2.525681e+00,1.408241e-01,3.405303e-01,Not_significant,1.153172e+01,9.755316e+00,1.242501e+01,7.895059e+00,1.377516e+01,1.331707e+01,1.241765e+01,1.449597e+01
4741,AGIS_Os01g047410, 1.133738e+00, 3.6007844965, 1.828301e+01,1.362347e-03,1.441386e-02,UP,9.306302e+00,6.682776e+00,5.811178e+00,8.149738e+00,2.025251e+01,1.258737e+01,2.054956e+01,1.305631e+01
4742,AGIS_Os01g047420, 4.058097e-01, 2.8319533940, 1.392745e+00,2.632789e-01,4.999045e-01,Not_significant,7.080882e+00,3.533422e+00,5.875390e+00,7.513040e+00,6.218254e+00,8.148347e+00,5.384643e+00,1.260951e+01
4743,AGIS_Os01g047430, 4.301033e-01, 5.6048453100, 6.362832e+00,2.869853e-02,1.239118e-01,Not_significant,5.057773e+01,3.502696e+01,4.282935e+01,3.790477e+01,5.078241e+01,5.545741e+01,5.564131e+01,6.046609e+01
4744,AGIS_Os01g047440, 1.937998e-01, 5.2596146500, 1.251701e+00,2.874906e-01,5.250173e-01,Not_significant,3.980467e+01,3.856038e+01,3.400021e+01,2.983993e+01,3.726634e+01,5.089676e+01,3.348003e+01,4.199861e+01
4745,AGIS_Os01g047450,-8.059140e-02, 5.3728732330, 1.824489e-01,6.776668e-01,8.339719e-01,Not_significant,5.249968e+01,3.567988e+01,3.971507e+01,4.244655e+01,3.346630e+01,4.183629e+01,4.681343e+01,3.837462e+01
4746,AGIS_Os01g047460, 1.459718e-01, 4.5917789507, 6.876801e-01,4.249009e-01,6.534322e-01,Not_significant,2.382211e+01,2.338971e+01,2.510686e+01,1.871893e+01,2.893215e+01,2.596525e+01,2.677670e+01,1.950999e+01
4747,AGIS_Os01g047470,-1.058839e+00,-0.2754848819, 6.161562e-01,4.493528e-01,6.735524e-01,Not_significant,3.540441e-01,3.072540e-01,1.316344e+00,1.528076e+00,9.931934e-01,0.000000e+00,9.890161e-01,2.978625e-01
4748,AGIS_Os01g047480, 2.774790e-01, 5.2334555879, 3.025790e+00,1.103245e-01,2.938992e-01,Not_significant,3.459517e+01,3.525740e+01,3.473865e+01,3.090109e+01,4.175730e+01,3.800535e+01,4.783908e+01,3.718317e+01
4749,AGIS_Os01g047490, 5.341169e-01, 2.6241156536, 2.011058e+00,1.843552e-01,4.012556e-01,Not_significant,6.777415e+00,3.687049e+00,4.559046e+00,4.838907e+00,4.663691e+00,8.209155e+00,9.304078e+00,6.652262e+00
4751,AGIS_Os01g047510,-4.864961e-02, 4.7327636865, 6.465086e-02,8.040658e-01,9.084296e-01,Not_significant,2.933508e+01,2.242955e+01,2.526739e+01,3.098598e+01,2.539120e+01,2.675577e+01,2.923092e+01,2.263755e+01
4752,AGIS_Os01g047520,-7.126634e-01, 3.9050615865, 8.021268e+00,1.657579e-02,8.614433e-02,Not_significant,1.512274e+01,2.185344e+01,1.403030e+01,2.253912e+01,1.528654e+01,1.307384e+01,7.362676e+00,9.879106e+00
4754,AGIS_Os01g047540, 3.889266e-01, 3.3530238231, 2.193415e+00,1.671717e-01,3.780525e-01,Not_significant,6.777415e+00,7.758165e+00,9.503363e+00,1.099366e+01,1.131377e+01,1.094554e+01,8.608103e+00,1.519099e+01
4755,AGIS_Os01g047550,-1.122642e-01, 6.1140782511, 3.076359e-01,5.904644e-01,7.770949e-01,Not_significant,6.408198e+01,6.690457e+01,7.400423e+01,7.941750e+01,8.619191e+01,7.522019e+01,6.164867e+01,4.597011e+01
4756,AGIS_Os01g047560,-1.018773e-01, 5.6558966353, 1.648007e-01,6.937767e-01,8.431080e-01,Not_significant,5.846785e+01,3.345228e+01,5.965287e+01,5.615679e+01,2.923443e+01,5.649115e+01,5.571458e+01,5.351596e+01
4757,AGIS_Os01g047570, 2.743639e-01, 6.6494350843, 3.500928e+00,8.864813e-02,2.579765e-01,Not_significant,7.738392e+01,8.941093e+01,9.313938e+01,1.042063e+02,1.069626e+02,1.045907e+02,1.121984e+02,1.145281e+02
4758,AGIS_Os01g047580,-2.541116e-01,-0.3619434184, 3.027346e-02,8.650891e-01,9.389051e-01,Not_significant,5.057773e-02,1.881931e+00,8.989668e-01,2.971259e-01,8.636464e-02,2.432342e-01,5.128232e-01,1.489312e+00
4759,AGIS_Os01g047590, 5.700852e-01, 1.5464767133, 1.392921e+00,2.632504e-01,4.999045e-01,Not_significant,1.517332e+00,1.766711e+00,2.921642e+00,2.631686e+00,1.468199e+00,3.648514e+00,5.201492e+00,3.524706e+00
4760,AGIS_Os01g047600,-1.073228e+00, 1.2085280945, 2.325820e+00,1.559733e-01,3.629636e-01,Not_significant,4.855462e+00,1.267423e+00,3.242702e+00,1.782755e+00,1.770475e+00,3.040428e-01,9.523859e-01,3.623994e+00
4761,AGIS_Os01g047610, 1.205317e-01, 3.8336880989, 2.588724e-01,6.211271e-01,7.979659e-01,Not_significant,1.658949e+01,1.079230e+01,1.342029e+01,1.324332e+01,1.282515e+01,1.197929e+01,2.036641e+01,1.414847e+01
4762,AGIS_Os01g047620, 6.497107e-01, 3.8026227863, 4.697627e+00,5.351918e-02,1.866005e-01,Not_significant,1.492043e+01,8.257453e+00,9.053880e+00,1.086632e+01,1.312743e+01,2.085734e+01,2.157520e+01,1.236129e+01
4764,AGIS_Os01g047640,-6.382449e-01, 5.2945549092, 1.170580e+01,5.856285e-03,4.132503e-02,Not_significant,4.941444e+01,6.133559e+01,3.884821e+01,4.193720e+01,3.562541e+01,2.663415e+01,3.146536e+01,2.799907e+01
4768,AGIS_Os01g047680,-8.943989e-01, 3.0266399872, 9.484866e-01,3.683548e-01,6.031531e-01,Not_significant,7.536081e+00,1.121477e+01,1.306712e+01,5.687838e+00,1.200469e+01,7.297027e-01,3.479872e+00,1.067341e+01
4769,AGIS_Os01g047690,-2.738853e+00, 0.0649719315, 3.074694e+00,1.078098e-01,2.906170e-01,Not_significant,6.069327e-01,6.913216e-01,2.022675e+00,2.037435e+00,2.590939e-01,0.000000e+00,0.000000e+00,1.985750e+00
4770,AGIS_Os01g047700, 9.843972e-02, 5.3335827992, 3.764755e-01,5.521971e-01,7.499985e-01,Not_significant,4.637978e+01,4.025028e+01,3.107857e+01,3.760765e+01,5.354608e+01,3.630271e+01,3.769250e+01,3.906963e+01
4772,AGIS_Os01g047720,-2.093961e-01, 5.1149186992, 9.541861e-01,3.500257e-01,5.862326e-01,Not_significant,3.555614e+01,2.999568e+01,4.359989e+01,3.760765e+01,3.264583e+01,2.967458e+01,2.208803e+01,4.537439e+01
4773,AGIS_Os01g047730, 3.079767e+00,-0.6831783902, 4.765803e+00,5.202300e-02,1.831506e-01,Not_significant,2.023109e-01,0.000000e+00,2.247417e-01,8.489311e-02,5.181878e-01,4.864685e-01,1.684990e+00,1.092162e+00
4775,AGIS_Os01g047750,-4.316425e-01, 4.4398572095, 1.214229e+00,3.030675e-01,5.407203e-01,Not_significant,2.007936e+01,2.208388e+01,4.311830e+01,1.519587e+01,2.569348e+01,1.197929e+01,1.260080e+01,2.209147e+01
4776,AGIS_Os01g047760,-4.535041e-02, 2.5646556321, 3.860660e-03,9.520057e-01,9.795919e-01,Not_significant,1.466754e+01,3.187761e+00,3.403231e+00,4.244655e+00,1.727293e+00,3.405279e+00,7.985389e+00,8.091931e+00
4778,AGIS_Os01g047780,-2.928539e-01, 6.0172673365, 2.820421e+00,1.217285e-01,3.122573e-01,Not_significant,6.494180e+01,6.801837e+01,8.536974e+01,6.613173e+01,7.094855e+01,5.047110e+01,5.153873e+01,6.001929e+01
4779,AGIS_Os01g047790, 4.643607e-01, 4.3071208518, 5.751378e+00,3.572542e-02,1.439365e-01,Not_significant,1.896665e+01,1.712941e+01,1.643825e+01,1.345556e+01,2.906170e+01,1.951955e+01,2.410269e+01,1.901356e+01
4780,AGIS_Os01g047800,-1.630708e-02, 2.3804878045, 1.902557e-03,9.660045e-01,9.849909e-01,Not_significant,7.384348e+00,5.607386e+00,3.499549e+00,4.202209e+00,5.872796e+00,4.803876e+00,6.337029e+00,3.276487e+00
4781,AGIS_Os01g047810, 1.627050e-01, 4.1092906834, 2.648473e-01,6.180009e-01,7.957006e-01,Not_significant,1.841029e+01,1.912656e+01,9.535469e+00,1.702107e+01,1.165923e+01,2.468827e+01,2.369976e+01,1.330452e+01
4782,AGIS_Os01g047820, 2.979051e-02, 4.3238333714, 1.121643e-02,9.176617e-01,9.634513e-01,Not_significant,2.382211e+01,1.689897e+01,1.862145e+01,1.812468e+01,1.144331e+01,2.602606e+01,2.655691e+01,1.807032e+01
4783,AGIS_Os01g047830,-3.117716e-01, 0.2811433173, 6.066199e-02,8.100703e-01,9.114713e-01,Not_significant,9.103991e-01,4.992878e-01,2.793218e+00,2.546793e-01,2.677304e+00,0.000000e+00,9.523859e-01,7.943000e-01
4785,AGIS_Os01g047850,-1.033421e-01, 4.1844108098, 2.873443e-01,6.027907e-01,7.854972e-01,Not_significant,1.557794e+01,2.239114e+01,1.650246e+01,2.062903e+01,1.463881e+01,1.994521e+01,1.593415e+01,1.916249e+01
4786,AGIS_Os01g047860, 1.664415e-04, 2.9152280727, 2.986495e-07,9.995739e-01,9.997803e-01,Not_significant,9.508613e+00,3.917489e+00,7.898065e+00,8.913776e+00,6.477348e+00,9.303710e+00,8.022020e+00,5.659387e+00
4787,AGIS_Os01g047870, 4.270592e-01, 5.2884936660, 7.467804e+00,1.977550e-02,9.636281e-02,Not_significant,3.338130e+01,3.514218e+01,3.493128e+01,2.945791e+01,4.050502e+01,5.089676e+01,4.699658e+01,4.070787e+01
