GeneID	pho2mockLP_1	pho2mockLP_2	pho2mockLP_3	pho2mockLP_4	pho2mockHP_1	pho2mockHP_2	pho2mockHP_3	pho2mockHP_4
AGIS_Os12g027170	27	49	21	16	26	20	2	31
AGIS_Os12g027180	454	1793	2086	1813	1238	1701	482	1420
AGIS_Os12g027190	0	0	0	0	0	0	0	0
AGIS_Os12g027200	48	120	133	25	54	64	12	28
AGIS_Os12g027210	0	0	0	0	0	0	0	0
AGIS_Os12g027220	0	0	0	0	0	0	0	0
AGIS_Os12g027230	0	0	0	0	0	0	0	0
AGIS_Os12g027240	0	62	42	35	28	10	0	6
AGIS_Os12g027250	0	0	0	0	0	0	0	0
AGIS_Os12g027260	62	114	113	133	118	91	79	113
AGIS_Os12g027270	52	87	155	125	78	122	70	54
AGIS_Os12g027280	0	0	0	0	0	0	0	0
AGIS_Os12g027290	0	0	0	0	0	0	0	0
AGIS_Os12g027300	0	0	0	0	0	0	0	0
AGIS_Os12g027310	0	0	0	0	0	0	0	0
AGIS_Os12g027320	0	0	0	0	0	0	0	0
AGIS_Os12g027330	0	0	0	0	0	0	0	0
AGIS_Os12g027340	0	0	0	0	0	0	0	0
AGIS_Os12g027350	0	0	0	0	0	0	0	0
AGIS_Os12g027360	0	0	0	0	0	3	0	0
AGIS_Os12g027370	0	0	0	0	0	0	0	0
AGIS_Os12g027380	0	0	0	0	0	0	0	0
AGIS_Os12g027390	0	0	0	0	0	0	0	0
AGIS_Os12g027400	0	0	0	0	0	0	0	0
AGIS_Os12g027410	0	0	0	0	0	0	0	0
AGIS_Os12g027420	0	0	0	0	0	0	0	0
AGIS_Os12g027430	0	0	0	0	0	0	0	0
AGIS_Os12g027440	2	0	0	0	0	0	0	0
AGIS_Os12g027450	0	0	0	0	0	0	0	0
AGIS_Os12g027460	0	70	60	0	352	85	42	16
AGIS_Os12g027470	0	0	0	0	0	0	0	0
AGIS_Os12g027480	0	0	0	0	0	0	0	10
AGIS_Os12g027490	0	0	0	0	0	0	0	0
AGIS_Os12g027500	0	0	0	0	0	0	0	0
AGIS_Os12g027510	0	0	0	0	0	0	0	0
AGIS_Os12g027520	0	0	0	0	0	0	0	0
AGIS_Os12g027530	0	0	0	0	0	0	0	0
AGIS_Os12g027540	0	0	0	0	0	0	0	0
AGIS_Os12g027550	0	0	0	0	0	0	0	0
AGIS_Os12g027560	0	0	0	0	0	0	0	0
AGIS_Os12g027570	0	0	0	0	0	0	0	0
AGIS_Os12g027580	0	0	0	0	0	0	0	0
AGIS_Os12g027590	0	0	1	0	0	0	0	4
AGIS_Os12g027600	0	0	0	0	0	0	0	0
AGIS_Os12g027610	0	0	0	0	0	0	0	0
AGIS_Os12g027620	0	0	0	0	0	0	0	0
AGIS_Os12g027630	0	0	0	0	0	0	0	0
AGIS_Os12g027640	0	0	0	0	0	0	0	0
AGIS_Os12g027650	0	0	0	0	0	0	0	0
AGIS_Os12g027660	0	0	0	0	0	0	0	0
AGIS_Os12g027670	0	0	0	0	0	0	0	0
AGIS_Os12g027680	0	0	0	0	0	0	0	0
AGIS_Os12g027690	0	0	0	0	0	0	0	0
AGIS_Os12g027700	0	0	0	0	0	0	0	0
AGIS_Os12g027710	12	0	18	8	0	3	0	5
AGIS_Os12g027720	0	0	0	0	0	0	0	0
AGIS_Os12g027730	0	0	0	0	0	0	0	0
AGIS_Os12g027740	632	935	756	864	753	660	638	886
AGIS_Os12g027750	0	0	0	0	0	0	0	0
AGIS_Os12g027760	0	0	0	0	0	0	0	0
AGIS_Os12g027770	244	718	485	594	438	404	168	408
AGIS_Os12g027780	0	0	0	0	0	0	0	0
AGIS_Os12g027790	0	0	0	0	0	0	0	0
AGIS_Os12g027800	0	0	0	0	0	0	0	0
AGIS_Os12g027810	0	0	0	0	0	0	0	0
AGIS_Os12g027820	0	0	0	0	0	0	0	0
AGIS_Os12g027830	0	0	0	0	0	0	0	0
AGIS_Os12g027840	0	0	0	0	0	0	0	0
AGIS_Os12g027850	0	0	8	0	0	0	0	0
AGIS_Os12g027860	0	0	0	0	0	0	0	0
AGIS_Os12g027870	0	0	0	0	0	0	0	0
AGIS_Os12g027880	28	20	4	14	28	11	0	10
AGIS_Os12g027890	0	0	0	2	0	0	0	2
AGIS_Os12g027900	0	1	6	7	0	0	0	0
AGIS_Os12g027910	240	151	140	156	187	198	252	164
AGIS_Os12g027920	36	3	26	2	16	38	22	23
AGIS_Os12g027930	899	768	747	635	701	779	1050	853
AGIS_Os12g027940	0	0	0	0	0	0	0	0
AGIS_Os12g027950	0	0	4	0	0	0	0	0
AGIS_Os12g027960	31	69	21	57	43	36	18	17
AGIS_Os12g027970	0	0	0	0	0	0	0	0
AGIS_Os12g027980	0	0	0	0	0	0	0	0
AGIS_Os12g027990	974	952	1047	830	968	742	1025	1010
AGIS_Os12g028000	426	385	456	464	329	369	386	368
AGIS_Os12g028010	20	29	3	21	4	20	48	5
AGIS_Os12g028020	72	262	325	252	106	179	80	140
AGIS_Os12g028030	182	416	341	450	294	325	202	318
AGIS_Os12g028040	0	0	6	0	1	0	0	0
AGIS_Os12g028050	595	776	529	683	620	671	764	901
AGIS_Os12g028060	144	163	95	126	101	111	161	195
AGIS_Os12g028070	41	32	6	0	51	41	0	10
AGIS_Os12g028080	0	0	0	0	0	0	0	0
AGIS_Os12g028090	19	22	19	10	56	4	0	6
AGIS_Os12g028100	0	0	0	0	0	0	0	0
AGIS_Os12g028110	78	22	20	7	29	16	38	67
AGIS_Os12g028120	0	0	0	0	0	0	0	0
AGIS_Os12g028130	0	0	0	0	0	0	0	0
AGIS_Os12g028140	0	0	0	0	0	0	0	0
AGIS_Os12g028150	0	0	0	0	0	0	0	0
AGIS_Os12g028160	4	22	8	9	8	11	0	28
AGIS_Os12g028170	6	0	1	3	0	0	0	0
AGIS_Os12g028180	169	204	217	201	195	203	118	202
AGIS_Os12g028190	0	0	0	0	0	0	0	0
AGIS_Os12g028200	12	201	295	151	191	176	0	82
AGIS_Os12g028210	0	0	0	0	0	0	0	0
AGIS_Os12g028220	0	0	0	0	0	0	0	0
AGIS_Os12g028230	0	0	0	0	0	0	0	0
AGIS_Os12g028240	0	0	0	0	0	0	0	0
AGIS_Os12g028250	0	3	0	12	0	2	0	6
AGIS_Os12g028260	0	0	0	0	0	0	0	0
AGIS_Os12g028270	0	0	0	0	0	0	0	0
AGIS_Os12g028280	2344	1357	1202	1324	1225	1063	1842	1512
AGIS_Os12g028290	3540	1992	1737	2190	1922	1860	2782	2611
AGIS_Os12g028300	257	274	233	186	224	229	205	218
AGIS_Os12g028310	2727	2750	2500	2347	2127	2614	3399	2656
AGIS_Os12g028320	74	251	168	133	172	212	153	294
AGIS_Os12g028330	223	183	185	106	194	151	227	173
AGIS_Os12g028340	466	748	729	555	527	595	473	505
AGIS_Os12g028350	232	438	493	393	426	435	129	319
AGIS_Os12g028360	2494	2883	3232	2380	2039	2814	3565	4065
AGIS_Os12g028370	10150	8846	10854	9568	4703	4907	7417	4495
AGIS_Os12g028380	0	0	0	0	0	0	0	0
AGIS_Os12g028390	71	400	438	395	303	280	109	230
AGIS_Os12g028400	70	107	113	110	110	77	88	116
AGIS_Os12g028410	0	0	0	0	0	0	0	0
AGIS_Os12g028420	0	0	0	0	0	0	0	0
AGIS_Os12g028430	0	0	0	0	0	0	0	0
AGIS_Os12g028440	0	0	0	0	0	0	0	0
AGIS_Os12g028450	0	0	0	0	0	0	0	0
AGIS_Os12g028460	0	0	0	0	0	0	0	0
AGIS_Os12g028470	0	0	0	0	0	0	0	0
AGIS_Os12g028480	0	0	0	0	0	0	0	0
AGIS_Os12g028490	0	0	0	0	0	0	0	0
AGIS_Os12g028500	0	0	0	0	0	0	0	0
AGIS_Os12g028510	0	0	0	0	0	0	0	0
AGIS_Os12g028520	0	0	0	0	0	0	0	0
AGIS_Os12g028530	0	0	0	0	0	0	0	0
AGIS_Os12g028540	0	0	0	0	0	0	0	0
AGIS_Os12g028550	0	0	0	0	0	0	12	1
AGIS_Os12g028560	0	0	0	0	0	0	0	0
AGIS_Os12g028570	0	0	0	0	0	0	0	0
AGIS_Os12g028580	0	0	0	0	0	0	0	0
AGIS_Os12g028590	0	4	15	6	8	0	0	2
AGIS_Os12g028600	10	0	0	8	2	1	0	0
AGIS_Os12g028610	0	1	0	0	0	0	1	0
AGIS_Os12g028620	0	0	0	0	0	0	0	0
AGIS_Os12g028630	0	0	0	0	0	0	0	0
AGIS_Os12g028640	0	0	0	0	0	0	0	0
AGIS_Os12g028650	541	702	572	612	547	693	557	754
AGIS_Os12g028660	715	316	389	303	479	321	424	452
AGIS_Os12g028670	0	0	0	0	0	0	0	0
AGIS_Os12g028680	32	58	62	55	53	84	0	81
AGIS_Os12g028690	125	448	469	301	305	290	71	185
AGIS_Os12g028700	5206	4417	3563	4167	4816	3939	6380	4803
AGIS_Os12g028710	401	1023	1166	818	1122	949	696	1081
AGIS_Os12g028720	98	66	20	78	29	69	32	79
AGIS_Os12g028730	53	41	42	73	28	48	15	31
AGIS_Os12g028740	159	200	163	167	122	138	207	149
AGIS_Os12g028750	0	0	3	0	2	0	0	0
AGIS_Os12g028760	0	0	0	0	0	0	0	0
AGIS_Os12g028770	0	4	1	1	29	0	0	0
AGIS_Os12g028780	0	0	0	0	0	0	0	0
AGIS_Os12g028790	199	255	134	162	152	160	247	211
AGIS_Os12g028800	406	498	463	411	354	628	731	354
AGIS_Os12g028810	0	0	0	0	0	0	0	0
AGIS_Os12g028820	112	72	91	81	111	95	88	117
AGIS_Os12g028830	1935	1917	1195	1654	1729	1774	1807	1766
AGIS_Os12g028840	27	57	8	8	18	14	4	10
AGIS_Os12g028850	0	0	0	0	54	0	0	0
AGIS_Os12g028860	0	0	0	0	0	0	0	0
AGIS_Os12g028870	0	0	0	0	0	0	0	0
AGIS_Os12g028880	0	0	0	0	0	0	0	0
AGIS_Os12g028890	0	0	0	0	0	0	0	0
AGIS_Os12g028900	0	0	0	0	0	0	0	0
AGIS_Os12g028910	0	66	117	44	30	49	0	0
AGIS_Os12g028920	0	0	0	0	0	0	0	0
AGIS_Os12g028930	0	0	0	0	0	0	0	0
AGIS_Os12g028940	0	0	0	0	0	0	0	0
AGIS_Os12g028950	0	0	0	0	0	0	0	0
AGIS_Os12g028960	242	682	632	468	420	500	313	387
AGIS_Os12g028970	28	155	151	128	87	160	82	97
AGIS_Os12g028980	0	0	0	0	0	0	0	0
AGIS_Os12g028990	439	553	548	593	440	395	494	335
AGIS_Os12g029000	32	97	210	96	151	127	1	56
AGIS_Os12g029010	0	0	0	0	0	0	0	0
AGIS_Os12g029020	53	19	7	47	35	15	130	49
AGIS_Os12g029030	1780	989	723	1175	482	880	1264	1622
AGIS_Os12g029040	757	962	861	666	475	678	866	942
AGIS_Os12g029050	424	313	428	281	87	149	358	227
AGIS_Os12g029060	397	831	918	731	743	766	356	681
AGIS_Os12g029070	303	886	863	868	646	648	274	834
AGIS_Os12g029080	82	354	440	209	183	283	43	305
AGIS_Os12g029090	33	195	269	160	179	134	112	243
AGIS_Os12g029100	0	0	0	0	0	0	0	0
AGIS_Os12g029110	0	2	4	0	0	0	0	0
AGIS_Os12g029120	113	268	347	196	297	176	53	284
AGIS_Os12g029130	0	0	0	0	0	0	0	0
AGIS_Os12g029140	0	0	0	0	0	0	0	0
AGIS_Os12g029150	0	0	0	0	0	0	0	0
AGIS_Os12g029160	0	0	0	0	0	0	0	10
AGIS_Os12g029170	1513	937	880	1054	693	547	1133	1059
AGIS_Os12g029180	0	0	0	0	0	0	0	0
AGIS_Os12g029190	134	360	526	330	332	315	229	356
AGIS_Os12g029200	0	0	0	0	0	0	0	0
AGIS_Os12g029210	0	0	0	0	0	0	0	0
AGIS_Os12g029220	0	23	8	3	4	18	0	5
AGIS_Os12g029230	10	109	112	61	52	111	0	30
AGIS_Os12g029240	0	0	0	0	0	0	0	0
AGIS_Os12g029250	0	105	68	59	26	22	78	12
AGIS_Os12g029260	0	0	0	0	0	0	0	0
AGIS_Os12g029270	0	0	0	0	0	0	0	0
AGIS_Os12g029280	8	21	0	0	0	0	0	0
AGIS_Os12g029290	0	0	0	0	0	0	0	0
AGIS_Os12g029300	0	1	8	6	0	0	0	0
AGIS_Os12g029310	7	8	6	2	2	8	0	12
AGIS_Os12g029320	1346	790	834	800	757	607	1140	1097
AGIS_Os12g029330	579	398	361	387	314	345	529	375
AGIS_Os12g029340	4	0	0	1	0	7	0	1
AGIS_Os12g029350	124	110	98	160	113	93	240	190
AGIS_Os12g029360	2999	2667	2654	2670	2692	2059	3323	3498
AGIS_Os12g029370	1114	2046	1632	1727	1510	1533	866	1672
AGIS_Os12g029380	1176	713	648	824	650	662	1052	804
AGIS_Os12g029390	0	0	0	0	0	0	0	0
AGIS_Os12g029400	0	0	0	0	0	0	0	0
AGIS_Os12g029410	495	419	373	254	293	325	520	367
AGIS_Os12g029420	0	0	0	0	0	0	0	0
AGIS_Os12g029430	0	0	0	0	0	0	0	0
AGIS_Os12g029440	0	0	0	0	0	0	0	0
AGIS_Os12g029450	0	0	0	0	0	0	0	0
AGIS_Os12g029460	20	31	18	31	4	28	40	65
AGIS_Os12g029470	1602	1405	1188	1719	912	1090	1822	1896
AGIS_Os12g029480	861	984	937	890	997	648	1350	973
AGIS_Os12g029490	816	1585	1580	1034	1199	1436	521	1330
AGIS_Os12g029500	0	0	0	0	0	0	0	0
AGIS_Os12g029510	24	9	14	21	38	8	294	52
AGIS_Os12g029520	0	0	0	0	0	0	0	0
AGIS_Os12g029530	0	0	0	0	0	0	0	0
AGIS_Os12g029540	54	93	94	177	93	78	102	197
AGIS_Os12g029550	457	1186	1038	1260	620	883	342	950
AGIS_Os12g029560	124	81	81	62	67	81	110	65
AGIS_Os12g029570	0	0	0	0	0	0	0	0
AGIS_Os12g029580	8	292	227	152	157	150	42	52
AGIS_Os12g029590	10	40	14	16	8	25	10	41
AGIS_Os12g029600	26	10	24	36	8	20	18	30
AGIS_Os12g029610	0	0	0	0	0	0	0	0
AGIS_Os12g029620	6	35	40	44	8	25	47	20
AGIS_Os12g029630	475	618	535	545	509	643	683	620
AGIS_Os12g029640	0	0	0	0	0	0	0	0
AGIS_Os12g029650	0	0	0	0	0	0	0	0
AGIS_Os12g029660	0	0	0	0	0	0	0	0
AGIS_Os12g029670	938	146	1391	990	63	733	119	988
AGIS_Os12g029680	20	46	44	26	28	52	6	31
AGIS_Os12g029690	42	105	37	60	59	15	174	51
AGIS_Os12g029700	0	1	0	0	0	0	0	0
AGIS_Os12g029710	0	0	0	0	0	0	0	0
AGIS_Os12g029720	0	0	0	0	0	0	0	0
AGIS_Os12g029730	0	0	0	0	0	0	0	0
AGIS_Os12g029740	0	0	0	0	0	0	0	0
AGIS_Os12g029750	0	0	0	0	0	0	0	0
AGIS_Os12g029760	0	0	0	0	0	0	0	0
AGIS_Os12g029770	0	0	0	0	0	0	0	0
AGIS_Os12g029780	152	143	141	186	87	94	187	176
AGIS_Os12g029790	0	0	0	0	0	0	0	0
AGIS_Os12g029800	0	0	0	0	0	0	0	0
AGIS_Os12g029810	0	0	0	0	0	0	0	0
AGIS_Os12g029820	0	0	0	0	0	0	0	0
AGIS_Os12g029830	0	0	0	0	0	0	0	0
AGIS_Os12g029840	0	0	0	0	0	0	0	0
AGIS_Os12g029850	0	0	0	0	0	0	0	0
AGIS_Os12g029860	0	0	0	0	0	0	0	0
AGIS_Os12g029870	0	0	0	0	0	0	0	0
AGIS_Os12g029880	0	0	0	0	0	0	0	0
AGIS_Os12g029890	0	0	0	0	0	0	0	0
AGIS_Os12g029900	0	0	0	0	0	0	0	0
AGIS_Os12g029910	0	0	0	0	0	0	0	0
AGIS_Os12g029920	0	0	0	0	0	0	0	0
AGIS_Os12g029930	0	0	0	0	0	0	0	0
AGIS_Os12g029940	0	0	0	0	0	0	0	0
AGIS_Os12g029950	0	0	0	0	0	0	0	0
AGIS_Os12g029960	0	0	0	0	0	0	0	0
AGIS_Os12g029970	172	19	87	82	42	20	186	40
AGIS_Os12g029980	0	0	0	0	0	0	0	0
AGIS_Os12g029990	0	0	0	0	0	0	0	0
AGIS_Os12g030000	0	0	0	0	0	0	0	0
AGIS_Os12g030010	0	0	0	0	0	0	0	0
AGIS_Os12g030020	0	0	0	0	0	0	0	0
AGIS_Os12g030030	0	0	0	0	0	0	0	0
AGIS_Os12g030040	0	0	0	0	0	0	0	0
AGIS_Os12g030050	0	0	0	0	0	0	0	0
AGIS_Os12g030060	0	2	0	0	0	0	0	0
AGIS_Os12g030070	0	0	0	0	0	1	0	0
AGIS_Os12g030080	0	0	0	0	0	0	0	0
AGIS_Os12g030090	0	0	0	0	0	0	0	0
AGIS_Os12g030100	0	0	0	0	0	0	0	1
AGIS_Os12g030110	0	0	0	0	0	0	0	0
AGIS_Os12g030120	0	0	0	0	0	0	0	0
AGIS_Os12g030130	0	0	0	0	0	0	0	0
AGIS_Os12g030140	0	0	0	0	0	0	0	0
AGIS_Os12g030150	0	0	0	0	0	0	0	0
AGIS_Os12g030160	0	0	0	0	0	0	0	0
AGIS_Os12g030170	0	0	0	0	0	0	0	0
AGIS_Os12g030180	0	0	0	0	0	0	0	0
AGIS_Os12g030190	0	4	0	0	0	0	0	0
AGIS_Os12g030200	51	4	14	16	8	8	38	74
AGIS_Os12g030210	0	0	0	0	0	0	0	0
AGIS_Os12g030220	0	0	0	0	0	0	0	0
AGIS_Os12g030230	0	0	0	0	0	0	0	0
AGIS_Os12g030240	0	0	0	2	0	2	0	0
AGIS_Os12g030250	0	0	0	0	0	0	0	0
AGIS_Os12g030260	0	0	0	0	0	0	0	0
AGIS_Os12g030270	0	0	0	0	0	0	0	0
AGIS_Os12g030280	0	0	0	0	0	0	0	0
AGIS_Os12g030290	0	0	0	0	0	0	0	0
AGIS_Os12g030300	0	0	0	0	0	0	0	0
AGIS_Os12g030310	0	0	0	0	0	0	0	0
AGIS_Os12g030320	0	0	0	0	0	0	0	10
AGIS_Os12g030330	14	2	20	16	10	18	0	52
AGIS_Os12g030340	0	0	0	1	0	0	0	0
AGIS_Os12g030350	0	0	0	0	0	0	0	0
AGIS_Os12g030360	0	0	0	0	0	0	0	0
AGIS_Os12g030370	0	0	0	0	0	0	0	0
AGIS_Os12g030380	1	10	10	1	0	0	0	23
AGIS_Os12g030390	21	15	3	13	18	5	18	80
AGIS_Os12g030400	0	0	0	0	0	0	0	0
AGIS_Os12g030410	0	0	0	0	0	0	0	0
AGIS_Os12g030420	0	0	0	0	0	0	0	0
AGIS_Os12g030430	0	0	0	0	0	0	0	0
AGIS_Os12g030440	0	0	0	0	0	0	0	0
AGIS_Os12g030450	0	0	0	0	0	0	0	0
AGIS_Os12g030460	0	0	0	0	0	0	0	0
AGIS_Os12g030470	0	0	0	0	0	0	0	0
AGIS_Os12g030480	0	0	0	0	0	0	0	0
AGIS_Os12g030490	0	0	0	0	0	6	0	3
AGIS_Os12g030500	0	0	0	0	0	0	0	0
AGIS_Os12g030510	0	2	0	0	0	0	0	2
AGIS_Os12g030520	0	0	0	0	0	0	0	6
AGIS_Os12g030530	0	0	0	0	2	4	0	6
AGIS_Os12g030540	0	0	0	0	1	0	0	4
AGIS_Os12g030550	0	0	0	0	0	0	0	0
AGIS_Os12g030560	0	0	0	0	0	0	0	0
AGIS_Os12g030570	0	0	0	0	0	0	0	0
AGIS_Os12g030580	0	0	0	0	0	0	0	0
AGIS_Os12g030590	0	0	0	0	0	0	0	0
AGIS_Os12g030600	0	0	0	0	0	0	0	0
AGIS_Os12g030610	0	0	0	0	0	0	0	0
AGIS_Os12g030620	0	0	0	0	0	0	0	0
AGIS_Os12g030630	0	0	0	0	0	0	0	0
AGIS_Os12g030640	0	0	0	0	0	0	0	0
AGIS_Os12g030650	0	0	0	0	0	0	0	0
AGIS_Os12g030660	0	0	0	0	4	0	0	18
AGIS_Os12g030670	0	0	0	0	0	0	0	0
AGIS_Os12g030680	0	0	0	0	0	0	0	0
AGIS_Os12g030690	0	0	0	0	0	0	0	0
AGIS_Os12g030700	0	5	1	0	6	0	0	2
AGIS_Os12g030710	0	0	0	0	0	0	0	0
AGIS_Os12g030720	0	0	0	0	0	0	0	0
AGIS_Os12g030730	0	0	0	0	0	0	0	0
AGIS_Os12g030740	0	0	0	0	0	0	0	0
AGIS_Os12g030750	0	0	0	0	0	0	0	0
AGIS_Os12g030760	0	0	0	0	0	0	0	0
AGIS_Os12g030770	0	0	0	0	0	0	0	0
AGIS_Os12g030780	0	0	0	0	0	0	0	0
AGIS_Os12g030790	0	0	0	0	0	0	0	0
AGIS_Os12g030800	0	0	0	0	0	0	0	0
AGIS_Os12g030810	0	0	0	0	0	0	0	0
AGIS_Os12g030820	0	0	0	0	0	0	0	0
AGIS_Os12g030830	0	0	0	0	0	0	0	0
AGIS_Os12g030840	0	0	0	0	0	0	0	0
AGIS_Os12g030850	0	0	0	0	0	0	0	0
AGIS_Os12g030860	0	10	4	0	0	0	0	6
AGIS_Os12g030870	0	0	0	0	0	0	0	0
AGIS_Os12g030880	0	0	0	0	0	0	0	0
AGIS_Os12g030890	0	0	0	0	0	0	0	0
AGIS_Os12g030900	0	0	0	0	0	0	0	0
AGIS_Os12g030910	0	0	0	0	0	0	0	0
AGIS_Os12g030920	0	0	0	0	0	0	0	0
AGIS_Os12g030930	12	0	5	0	4	3	21	82
AGIS_Os12g030940	0	0	0	0	0	0	0	0
AGIS_Os12g030950	0	0	0	0	0	0	0	0
AGIS_Os12g030960	0	0	0	0	0	0	0	0
AGIS_Os12g030970	0	0	0	0	0	0	0	1
AGIS_Os12g030980	12	18	10	15	31	19	26	90
AGIS_Os12g030990	0	0	0	0	0	0	0	0
AGIS_Os12g031000	0	0	0	0	0	0	0	0
AGIS_Os12g031010	0	0	0	0	0	0	0	0
AGIS_Os12g031020	0	2	0	10	2	0	0	4
AGIS_Os12g031030	0	0	0	0	0	0	0	0
AGIS_Os12g031040	0	0	0	0	0	0	0	0
AGIS_Os12g031050	0	0	0	0	0	0	0	0
AGIS_Os12g031060	0	0	0	0	0	0	0	0
AGIS_Os12g031070	0	0	0	0	0	0	0	0
AGIS_Os12g031080	0	0	0	0	0	0	0	0
AGIS_Os12g031090	0	0	0	0	0	0	0	0
AGIS_Os12g031100	0	0	0	0	0	0	0	0
AGIS_Os12g031110	0	0	0	0	0	0	0	0
AGIS_Os12g031120	38	38	49	28	44	50	6	18
AGIS_Os12g031130	0	0	0	0	0	0	0	0
AGIS_Os12g031140	0	0	0	0	0	0	0	0
AGIS_Os12g031150	0	0	0	0	0	0	0	0
AGIS_Os12g031160	0	0	0	0	0	0	0	0
AGIS_Os12g031170	0	0	0	0	0	0	0	0
AGIS_Os12g031180	0	0	0	0	0	0	0	0
AGIS_Os12g031190	0	0	0	0	0	0	0	0
AGIS_Os12g031200	8	37	28	9	24	20	32	14
AGIS_Os12g031210	0	0	3	0	0	0	0	0
AGIS_Os12g031220	137	190	151	250	187	193	270	308
AGIS_Os12g031230	210	617	737	484	488	567	208	504
AGIS_Os12g031240	235	267	208	234	205	238	285	251
AGIS_Os12g031250	169	242	235	207	155	219	110	116
AGIS_Os12g031260	569	125	267	258	58	118	214	252
AGIS_Os12g031270	138	546	625	405	435	345	199	428
AGIS_Os12g031280	453	895	780	825	767	816	708	632
AGIS_Os12g031290	0	5	0	1	12	8	0	0
AGIS_Os12g031300	18	212	171	143	99	165	20	84
AGIS_Os12g031310	0	0	0	0	0	0	0	0
AGIS_Os12g031320	0	0	0	0	0	0	0	0
AGIS_Os12g031330	0	0	0	0	0	0	0	0
AGIS_Os12g031340	504	604	504	435	528	544	545	580
AGIS_Os12g031350	0	0	0	0	0	0	0	0
AGIS_Os12g031360	210	225	232	179	154	169	187	225
AGIS_Os12g031370	0	0	0	0	0	0	0	0
AGIS_Os12g031380	0	0	0	0	0	0	0	0
AGIS_Os12g031390	0	0	0	0	0	0	0	0
AGIS_Os12g031400	374	295	202	288	289	395	477	376
AGIS_Os12g031410	1157	1135	821	804	1130	1136	1500	1174
AGIS_Os12g031420	12	19	7	17	23	20	32	74
AGIS_Os12g031430	0	0	0	0	0	0	0	0
AGIS_Os12g031440	0	0	0	14	0	1	0	0
AGIS_Os12g031450	0	0	0	0	0	0	0	0
AGIS_Os12g031460	0	0	0	0	0	0	0	0
AGIS_Os12g031470	0	0	0	0	0	0	0	0
AGIS_Os12g031480	0	0	0	0	0	0	0	0
AGIS_Os12g031490	0	0	0	0	0	0	0	0
AGIS_Os12g031500	0	0	0	0	0	0	0	0
AGIS_Os12g031510	0	0	0	0	0	0	0	0
AGIS_Os12g031520	0	0	0	0	0	0	0	0
AGIS_Os12g031530	0	0	0	0	0	0	0	0
AGIS_Os12g031540	0	0	0	0	0	0	0	0
AGIS_Os12g031550	0	0	0	0	0	0	0	0
AGIS_Os12g031560	0	0	0	0	0	0	0	0
AGIS_Os12g031570	0	0	0	0	0	0	0	0
AGIS_Os12g031580	0	0	0	0	0	0	0	0
AGIS_Os12g031590	0	0	0	0	0	0	0	0
AGIS_Os12g031600	0	0	0	0	0	0	0	0
AGIS_Os12g031610	0	0	0	0	0	0	0	0
AGIS_Os12g031620	0	0	0	0	0	0	0	0
AGIS_Os12g031630	0	0	0	0	0	0	0	0
AGIS_Os12g031640	0	0	0	0	0	0	0	0
AGIS_Os12g031650	0	0	0	0	0	0	0	0
AGIS_Os12g031660	0	0	0	0	0	0	0	0
AGIS_Os12g031670	16	68	31	50	30	31	36	18
AGIS_Os12g031680	10	11	21	2	4	3	0	1
AGIS_Os12g031690	0	0	0	0	0	0	0	0
AGIS_Os12g031700	0	0	0	0	0	0	0	0
AGIS_Os12g031710	0	0	0	0	0	0	0	0
AGIS_Os12g031720	68	74	32	33	45	68	55	82
AGIS_Os12g031730	750	1425	1333	838	1244	928	1331	1091
AGIS_Os12g031740	94	201	133	131	157	174	214	102
AGIS_Os12g031750	246	395	385	362	330	424	297	283
AGIS_Os12g031760	87	175	200	175	86	135	155	117
AGIS_Os12g031770	1356	2067	2081	2179	1489	1661	1722	1944
AGIS_Os12g031780	70	33	52	49	10	34	156	67
AGIS_Os12g031790	399	298	225	279	291	363	337	400
AGIS_Os12g031800	8	62	99	40	26	92	100	55
AGIS_Os12g031810	251	356	265	294	363	362	422	245
AGIS_Os12g031820	0	0	0	0	0	0	0	0
AGIS_Os12g031830	0	0	0	0	0	0	0	0
AGIS_Os12g031840	0	0	0	0	0	0	0	0
AGIS_Os12g031850	0	0	0	0	0	0	0	0
AGIS_Os12g031860	0	0	0	0	0	0	0	0
AGIS_Os12g031870	465	443	526	334	352	287	494	321
AGIS_Os12g031880	186	463	585	424	218	523	176	269
AGIS_Os12g031890	0	0	0	0	0	0	0	0
AGIS_Os12g031900	0	1	0	6	0	0	0	0
AGIS_Os12g031910	0	0	0	0	0	0	0	0
AGIS_Os12g031920	902	979	919	932	865	771	967	1163
AGIS_Os12g031930	1128	1085	1023	930	986	838	1336	1118
AGIS_Os12g031940	0	0	0	0	0	0	0	0
AGIS_Os12g031950	68	180	254	160	160	176	92	150
AGIS_Os12g031960	4	6	0	3	0	0	0	3
AGIS_Os12g031970	10	4	0	16	16	5	11	9
AGIS_Os12g031980	0	0	0	0	0	0	0	0
AGIS_Os12g031990	2	0	4	9	6	12	0	2
AGIS_Os12g032000	0	0	0	1	0	6	0	6
AGIS_Os12g032010	0	0	0	0	0	0	0	0
AGIS_Os12g032020	0	0	0	0	0	0	0	0
AGIS_Os12g032030	0	0	0	0	0	0	0	0
AGIS_Os12g032040	0	0	0	0	0	0	0	0
AGIS_Os12g032050	0	0	0	0	0	0	0	0
AGIS_Os12g032060	0	0	0	0	0	0	0	0
AGIS_Os12g032070	0	0	0	0	0	0	0	0
