GeneID	pho2mycLP_1	pho2mycLP_2	pho2mycLP_3	pho2mycLP_4	pho2mycHP_1	pho2mycHP_2	pho2mycHP_3	pho2mycHP_4
AGIS_Os08g018570	8	30	0	22	0	0	0	14
AGIS_Os08g018580	0	0	0	0	0	0	0	0
AGIS_Os08g018590	0	0	0	0	0	0	0	0
AGIS_Os08g018600	0	31	0	10	0	0	0	0
AGIS_Os08g018610	138	112	92	109	73	87	77	114
AGIS_Os08g018620	233	587	309	283	239	309	352	317
AGIS_Os08g018630	1291	2111	1435	1761	1026	1435	1650	1894
AGIS_Os08g018640	1852	2166	2723	3315	2201	2895	3762	2692
AGIS_Os08g018650	59	46	27	85	50	79	63	89
AGIS_Os08g018660	0	0	0	0	0	0	0	0
AGIS_Os08g018670	107	243	156	205	116	72	151	240
AGIS_Os08g018680	28	4	52	22	11	1	13	33
AGIS_Os08g018690	0	1	0	0	0	0	0	0
AGIS_Os08g018700	145	229	83	114	81	102	94	164
AGIS_Os08g018710	4	37	0	8	12	11	6	20
AGIS_Os08g018720	2151	3071	2681	2763	2034	2718	3026	3621
AGIS_Os08g018730	14	75	102	46	21	45	39	16
AGIS_Os08g018740	488	518	622	563	363	515	466	580
AGIS_Os08g018750	0	0	0	0	0	0	6	0
AGIS_Os08g018760	0	0	0	0	0	0	0	0
AGIS_Os08g018770	0	0	0	0	0	0	0	0
AGIS_Os08g018780	516	396	316	234	677	1152	1009	977
AGIS_Os08g018790	0	0	0	0	0	0	2	0
AGIS_Os08g018800	0	0	0	0	0	0	0	0
AGIS_Os08g018810	0	0	0	0	0	0	0	0
AGIS_Os08g018820	0	0	0	0	0	0	0	0
AGIS_Os08g018830	0	0	0	0	0	0	0	0
AGIS_Os08g018840	0	0	0	0	0	0	0	0
AGIS_Os08g018850	0	0	0	0	0	0	0	0
AGIS_Os08g018860	0	0	0	0	0	0	0	0
AGIS_Os08g018870	0	0	0	0	0	0	0	0
AGIS_Os08g018880	0	0	0	0	0	0	0	0
AGIS_Os08g018890	0	0	0	0	0	0	0	0
AGIS_Os08g018900	0	0	0	0	0	0	0	0
AGIS_Os08g018910	0	0	0	0	0	0	0	0
AGIS_Os08g018920	0	0	0	0	0	0	0	0
AGIS_Os08g018930	0	0	0	0	0	0	0	0
AGIS_Os08g018940	0	0	0	0	0	0	0	0
AGIS_Os08g018950	0	0	0	0	0	0	0	0
AGIS_Os08g018960	0	0	0	0	0	0	0	0
AGIS_Os08g018970	0	0	0	0	0	0	0	0
AGIS_Os08g018980	0	0	0	0	0	0	0	0
AGIS_Os08g018990	0	0	0	0	0	0	0	0
AGIS_Os08g019000	0	0	0	0	0	0	0	0
AGIS_Os08g019010	0	0	0	0	0	0	0	0
AGIS_Os08g019020	0	0	0	0	0	0	0	0
AGIS_Os08g019030	0	0	0	0	0	0	0	0
AGIS_Os08g019040	0	0	0	0	0	0	0	0
AGIS_Os08g019050	0	0	0	0	0	0	0	0
AGIS_Os08g019060	0	0	0	0	0	0	0	0
AGIS_Os08g019070	0	0	0	0	0	0	0	0
AGIS_Os08g019080	0	0	0	0	0	0	0	0
AGIS_Os08g019090	0	0	0	0	0	0	0	0
AGIS_Os08g019100	0	0	0	0	0	0	0	0
AGIS_Os08g019110	0	0	0	0	0	0	0	0
AGIS_Os08g019120	0	0	0	0	0	0	0	0
AGIS_Os08g019130	0	0	0	0	0	0	0	0
AGIS_Os08g019140	0	0	0	0	0	0	0	0
AGIS_Os08g019150	0	0	0	0	0	0	0	0
AGIS_Os08g019160	0	0	0	0	0	0	0	0
AGIS_Os08g019170	0	0	0	0	0	0	0	0
AGIS_Os08g019180	0	0	0	0	0	0	0	0
AGIS_Os08g019190	0	0	0	0	0	0	0	0
AGIS_Os08g019200	0	0	0	0	0	0	0	0
AGIS_Os08g019210	66	95	104	107	62	51	84	153
AGIS_Os08g019220	4490	4971	4977	4748	4165	4925	5254	5955
AGIS_Os08g019230	0	0	0	0	0	0	0	0
AGIS_Os08g019240	0	0	0	0	0	0	0	0
AGIS_Os08g019250	0	0	0	0	0	0	0	0
AGIS_Os08g019260	0	0	0	0	0	0	0	0
AGIS_Os08g019270	0	0	0	0	0	0	0	0
AGIS_Os08g019280	0	0	0	0	0	0	0	0
AGIS_Os08g019290	0	0	0	0	0	0	0	0
AGIS_Os08g019300	0	0	0	0	0	0	0	0
AGIS_Os08g019310	0	0	0	0	0	0	0	0
AGIS_Os08g019320	0	0	0	0	0	0	0	0
AGIS_Os08g019330	0	0	0	0	0	0	0	0
AGIS_Os08g019340	0	0	0	0	0	0	0	0
AGIS_Os08g019350	0	0	0	0	0	0	0	0
AGIS_Os08g019360	0	0	0	0	0	0	0	0
AGIS_Os08g019370	0	0	0	0	0	0	0	0
AGIS_Os08g019380	0	0	0	0	0	0	0	0
AGIS_Os08g019390	0	0	0	0	0	0	0	0
AGIS_Os08g019400	93	316	18	105	22	18	7	71
AGIS_Os08g019410	0	0	0	4	8	3	6	0
AGIS_Os08g019420	403	555	297	433	212	238	216	432
AGIS_Os08g019430	237	414	218	282	153	143	303	344
AGIS_Os08g019440	100	587	92	148	59	60	76	102
AGIS_Os08g019450	0	0	0	0	0	0	0	0
AGIS_Os08g019460	0	0	0	0	0	0	0	0
AGIS_Os08g019470	0	0	0	0	0	0	0	0
AGIS_Os08g019480	812	944	883	937	843	1295	1340	1314
AGIS_Os08g019490	0	0	0	0	0	0	0	0
AGIS_Os08g019500	0	0	0	0	0	0	0	0
AGIS_Os08g019510	34	10	1	0	26	10	1	27
AGIS_Os08g019520	0	0	0	0	0	0	0	0
AGIS_Os08g019530	51	123	73	60	69	84	211	149
AGIS_Os08g019540	0	0	0	0	0	0	0	0
AGIS_Os08g019550	0	0	0	0	0	0	0	0
AGIS_Os08g019560	0	0	0	0	0	0	0	0
AGIS_Os08g019570	984	1051	1067	1020	947	1321	1272	1331
AGIS_Os08g019580	0	0	0	0	0	0	0	0
AGIS_Os08g019590	0	0	0	0	0	0	0	0
AGIS_Os08g019600	0	0	0	0	0	0	0	0
AGIS_Os08g019610	0	0	0	0	0	0	0	0
AGIS_Os08g019620	0	0	0	0	0	0	0	0
AGIS_Os08g019630	0	0	0	0	0	0	0	0
AGIS_Os08g019640	0	0	0	0	0	0	0	0
AGIS_Os08g019650	0	0	0	0	0	0	0	0
AGIS_Os08g019660	366	392	487	558	294	475	614	435
AGIS_Os08g019670	0	0	0	0	0	0	0	0
AGIS_Os08g019680	0	0	0	0	0	0	0	0
AGIS_Os08g019690	0	0	0	0	0	0	0	0
AGIS_Os08g019700	7	13	0	18	1	0	0	19
AGIS_Os08g019710	0	0	0	0	0	0	0	0
AGIS_Os08g019720	0	0	0	0	0	0	0	0
AGIS_Os08g019730	0	0	0	0	0	0	0	0
AGIS_Os08g019740	0	0	0	0	0	0	0	0
AGIS_Os08g019750	0	0	0	0	0	0	0	0
AGIS_Os08g019760	0	0	0	0	0	0	0	0
AGIS_Os08g019770	0	0	0	0	0	0	0	0
AGIS_Os08g019780	0	0	0	0	0	0	0	0
AGIS_Os08g019790	0	0	0	0	0	0	0	0
AGIS_Os08g019800	0	0	0	0	0	0	0	0
AGIS_Os08g019810	0	0	0	0	0	0	0	0
AGIS_Os08g019820	80	103	55	22	12	73	51	66
AGIS_Os08g019830	0	0	0	0	0	0	0	0
AGIS_Os08g019840	0	0	0	0	0	0	0	0
AGIS_Os08g019850	0	0	0	0	0	0	0	0
AGIS_Os08g019860	0	0	0	0	0	0	0	0
AGIS_Os08g019870	0	0	0	0	0	0	0	0
AGIS_Os08g019880	0	0	0	0	0	0	0	0
AGIS_Os08g019890	0	0	0	0	0	0	0	0
AGIS_Os08g019900	0	0	0	0	0	0	0	0
AGIS_Os08g019910	0	0	0	0	0	0	0	0
AGIS_Os08g019920	0	0	0	0	0	0	0	0
AGIS_Os08g019930	0	0	0	0	0	0	0	0
AGIS_Os08g019940	0	0	0	0	0	0	0	0
AGIS_Os08g019950	0	0	0	0	0	0	0	0
AGIS_Os08g019960	0	0	0	0	0	0	0	0
AGIS_Os08g019970	0	0	0	0	0	0	0	0
AGIS_Os08g019980	0	0	0	0	0	0	0	0
AGIS_Os08g019990	0	0	0	0	0	0	0	0
AGIS_Os08g020000	0	0	0	0	0	0	0	0
AGIS_Os08g020010	0	0	0	0	0	0	0	0
AGIS_Os08g020020	0	0	0	0	0	0	0	0
AGIS_Os08g020030	0	0	0	0	0	0	0	0
AGIS_Os08g020040	0	0	0	0	0	0	0	0
AGIS_Os08g020050	406	556	605	428	250	546	656	682
AGIS_Os08g020060	0	0	0	0	0	0	0	0
AGIS_Os08g020070	0	0	0	0	0	0	0	0
AGIS_Os08g020080	0	0	0	0	0	0	0	0
AGIS_Os08g020090	168	393	95	158	84	102	218	218
AGIS_Os08g020100	0	0	0	0	0	0	0	0
AGIS_Os08g020110	0	0	0	0	0	0	0	0
AGIS_Os08g020120	0	0	0	0	0	0	0	0
AGIS_Os08g020130	0	0	0	0	0	0	0	0
AGIS_Os08g020140	0	0	0	0	0	0	0	0
AGIS_Os08g020150	0	0	0	0	0	0	0	0
AGIS_Os08g020160	0	0	0	0	0	0	0	0
AGIS_Os08g020170	0	0	0	0	0	0	0	0
AGIS_Os08g020180	0	0	0	0	0	0	0	0
AGIS_Os08g020190	0	0	0	0	0	0	0	0
AGIS_Os08g020200	8353	10145	9591	9189	6515	8982	10107	10948
AGIS_Os08g020210	0	0	0	0	0	0	0	0
AGIS_Os08g020220	4	0	0	0	0	0	8	2
AGIS_Os08g020230	0	0	0	0	0	0	0	0
AGIS_Os08g020240	0	0	0	0	0	0	0	0
AGIS_Os08g020250	0	0	0	0	0	0	0	0
AGIS_Os08g020260	0	0	0	0	0	0	0	0
AGIS_Os08g020270	0	0	0	0	0	0	0	0
AGIS_Os08g020280	0	0	0	0	0	0	0	0
AGIS_Os08g020290	0	0	0	0	0	0	0	0
AGIS_Os08g020300	0	0	0	0	0	0	0	0
AGIS_Os08g020310	0	0	0	0	0	0	0	0
AGIS_Os08g020320	0	0	0	0	0	0	0	0
AGIS_Os08g020330	0	0	0	0	0	0	0	0
AGIS_Os08g020340	0	0	0	0	0	0	0	0
AGIS_Os08g020350	0	0	0	0	0	0	0	0
AGIS_Os08g020360	0	0	0	0	0	0	0	0
AGIS_Os08g020370	0	0	0	0	0	0	0	0
AGIS_Os08g020380	0	0	0	0	0	0	0	0
AGIS_Os08g020390	0	0	0	0	0	0	0	0
AGIS_Os08g020400	127	237	111	110	73	275	343	171
AGIS_Os08g020410	0	0	0	0	0	0	0	0
AGIS_Os08g020420	0	0	0	0	0	0	0	0
AGIS_Os08g020430	0	0	0	0	0	0	0	0
AGIS_Os08g020440	0	4	0	6	12	5	20	27
AGIS_Os08g020450	0	0	0	0	0	0	0	0
AGIS_Os08g020460	0	0	0	0	0	0	0	0
AGIS_Os08g020470	0	0	0	0	0	0	0	0
AGIS_Os08g020480	0	0	0	0	0	0	0	0
AGIS_Os08g020490	0	0	0	0	0	0	0	0
AGIS_Os08g020500	0	0	0	0	0	0	0	0
AGIS_Os08g020510	0	0	0	0	0	0	0	0
AGIS_Os08g020520	0	0	0	0	0	0	0	0
AGIS_Os08g020530	0	0	0	0	0	0	0	0
AGIS_Os08g020540	0	0	0	0	0	0	0	0
AGIS_Os08g020550	0	0	0	0	0	0	0	0
AGIS_Os08g020560	0	0	0	0	0	0	0	0
AGIS_Os08g020570	0	0	0	0	0	0	0	0
AGIS_Os08g020580	0	0	0	0	0	0	0	0
AGIS_Os08g020590	0	0	0	0	0	0	0	0
AGIS_Os08g020600	0	0	0	0	0	0	0	0
AGIS_Os08g020610	0	0	0	0	0	0	0	0
AGIS_Os08g020620	122	202	205	236	128	212	206	198
AGIS_Os08g020630	1733	3080	1821	1966	1307	1570	1787	2158
AGIS_Os08g020640	0	0	0	0	0	0	0	0
AGIS_Os08g020650	0	0	0	0	0	0	0	0
AGIS_Os08g020660	0	0	0	0	0	0	0	0
AGIS_Os08g020670	0	0	0	0	0	0	0	0
AGIS_Os08g020680	0	0	0	0	0	0	0	0
AGIS_Os08g020690	0	0	0	0	0	0	0	0
AGIS_Os08g020700	0	0	0	0	0	0	0	0
AGIS_Os08g020710	0	0	0	8	0	0	0	0
AGIS_Os08g020720	0	0	0	0	0	0	0	0
AGIS_Os08g020730	0	0	0	0	0	0	0	0
AGIS_Os08g020740	0	0	0	0	0	0	0	0
AGIS_Os08g020750	0	5	0	0	0	0	0	0
AGIS_Os08g020760	0	0	0	0	0	0	0	0
AGIS_Os08g020770	0	0	0	0	0	0	0	0
AGIS_Os08g020780	0	0	0	0	0	0	0	0
AGIS_Os08g020790	0	0	0	0	0	0	0	0
AGIS_Os08g020800	0	0	0	0	0	0	0	0
AGIS_Os08g020810	0	0	0	0	0	0	0	0
AGIS_Os08g020820	0	0	0	0	0	0	0	0
AGIS_Os08g020830	8	0	0	0	0	28	18	0
AGIS_Os08g020840	0	10	0	20	8	0	15	10
AGIS_Os08g020850	993	1021	992	964	705	1104	1170	1362
AGIS_Os08g020860	938	1061	1175	952	650	932	1024	1274
AGIS_Os08g020870	1055	1049	882	914	954	1360	1373	1242
AGIS_Os08g020880	0	0	0	0	8	0	0	0
AGIS_Os08g020890	139	327	63	201	36	72	35	63
AGIS_Os08g020900	2044	3136	2385	2293	2882	2208	2664	3734
AGIS_Os08g020910	0	0	0	8	0	8	0	6
AGIS_Os08g020920	20	2	0	0	0	6	0	10
AGIS_Os08g020930	1915	3424	2877	4010	2891	3440	6356	3288
AGIS_Os08g020940	0	0	0	0	0	0	0	0
AGIS_Os08g020950	0	0	0	0	0	0	0	0
AGIS_Os08g020960	114	110	60	120	107	113	135	135
AGIS_Os08g020970	4	8	0	4	0	0	3	4
AGIS_Os08g020980	0	0	0	0	0	0	0	0
AGIS_Os08g020990	0	0	0	0	0	0	0	0
AGIS_Os08g021000	0	0	0	0	0	0	0	0
AGIS_Os08g021010	0	0	0	0	0	0	0	0
AGIS_Os08g021020	0	0	0	0	0	0	0	0
AGIS_Os08g021030	123	110	136	71	108	130	175	172
AGIS_Os08g021040	2	4	0	0	12	8	24	0
AGIS_Os08g021050	0	0	0	0	0	0	0	0
AGIS_Os08g021060	0	0	0	0	0	0	0	0
AGIS_Os08g021070	142	256	202	192	220	271	234	296
AGIS_Os08g021080	0	0	0	0	0	0	0	0
AGIS_Os08g021090	0	0	0	0	0	0	0	0
AGIS_Os08g021100	0	0	0	0	0	0	0	0
AGIS_Os08g021110	1024	1579	1218	1251	885	1477	1433	1684
AGIS_Os08g021120	0	0	0	0	0	0	0	0
AGIS_Os08g021130	0	0	0	0	0	0	0	0
AGIS_Os08g021140	0	0	0	0	0	0	0	0
AGIS_Os08g021150	0	0	0	0	0	0	0	0
AGIS_Os08g021160	0	0	0	0	0	0	0	0
AGIS_Os08g021170	312	180	220	232	210	454	469	283
AGIS_Os08g021180	0	0	0	0	0	0	0	0
AGIS_Os08g021190	321	628	322	384	137	134	221	251
AGIS_Os08g021200	2249	3076	2623	2456	2192	2547	3351	3405
AGIS_Os08g021210	0	0	0	0	0	0	0	0
AGIS_Os08g021220	0	0	0	0	6	6	0	0
AGIS_Os08g021230	34	98	35	52	14	53	26	17
AGIS_Os08g021240	0	0	0	0	0	0	0	0
AGIS_Os08g021250	0	0	0	0	0	0	0	0
AGIS_Os08g021260	0	0	0	0	0	0	0	0
AGIS_Os08g021270	0	0	0	0	0	0	0	0
AGIS_Os08g021280	0	0	0	0	0	0	0	0
AGIS_Os08g021290	0	0	0	0	0	0	0	0
AGIS_Os08g021300	0	0	0	0	0	0	0	0
AGIS_Os08g021310	0	0	0	0	0	0	0	0
AGIS_Os08g021320	0	0	0	0	0	0	0	0
AGIS_Os08g021330	0	4	10	0	0	18	0	2
AGIS_Os08g021340	0	0	0	0	0	0	0	0
AGIS_Os08g021350	0	4	0	2	4	0	0	0
AGIS_Os08g021360	0	2	0	0	0	0	0	0
AGIS_Os08g021370	8	11	0	0	8	0	1	0
AGIS_Os08g021380	0	9	0	0	0	0	0	4
AGIS_Os08g021390	0	8	14	0	0	0	5	0
AGIS_Os08g021400	0	2	0	0	0	0	0	0
AGIS_Os08g021410	0	21	4	2	4	17	0	18
AGIS_Os08g021420	110	199	199	109	79	189	143	180
AGIS_Os08g021430	694	1137	869	994	656	840	782	1053
AGIS_Os08g021440	0	0	0	0	0	0	0	0
AGIS_Os08g021450	794	739	713	632	521	630	720	1092
AGIS_Os08g021460	3549	4836	4798	4272	3832	5972	6665	5894
AGIS_Os08g021470	49	77	50	35	73	92	84	116
AGIS_Os08g021480	2177	2569	2866	2621	2124	2998	3056	3295
AGIS_Os08g021490	24	52	16	15	15	10	16	0
AGIS_Os08g021500	0	0	0	0	0	0	0	0
AGIS_Os08g021510	17	57	24	48	46	74	33	45
AGIS_Os08g021520	0	0	0	0	0	0	0	0
AGIS_Os08g021530	0	0	0	0	0	0	0	0
AGIS_Os08g021540	576	976	608	471	563	629	552	710
AGIS_Os08g021550	0	0	0	0	0	0	0	0
AGIS_Os08g021560	0	0	0	0	0	0	0	0
AGIS_Os08g021570	10975	10252	10758	8726	2980	5254	4977	5927
AGIS_Os08g021580	0	23	0	0	14	0	4	0
AGIS_Os08g021590	0	0	0	0	0	0	0	0
AGIS_Os08g021600	0	0	0	0	0	0	0	0
AGIS_Os08g021610	0	0	0	0	0	0	0	0
AGIS_Os08g021620	0	0	0	0	0	0	0	0
AGIS_Os08g021630	10	22	9	24	10	0	2	13
AGIS_Os08g021640	0	0	0	0	0	0	0	0
AGIS_Os08g021650	0	0	0	0	0	0	0	0
AGIS_Os08g021660	0	0	0	0	0	0	0	0
AGIS_Os08g021670	0	0	0	0	0	0	0	0
AGIS_Os08g021680	0	0	0	0	0	0	0	0
AGIS_Os08g021690	540	760	692	559	398	551	651	782
AGIS_Os08g021700	0	0	0	0	0	0	0	0
AGIS_Os08g021710	0	0	0	0	0	0	0	0
AGIS_Os08g021720	0	0	0	0	0	0	0	0
AGIS_Os08g021730	0	0	0	0	0	0	0	0
AGIS_Os08g021740	0	0	0	0	0	0	0	0
AGIS_Os08g021750	0	0	0	0	0	0	0	0
AGIS_Os08g021760	0	0	0	0	0	0	0	0
AGIS_Os08g021770	0	0	0	0	0	0	0	0
AGIS_Os08g021780	0	0	0	0	0	0	0	0
AGIS_Os08g021790	0	0	0	0	0	0	0	0
AGIS_Os08g021800	0	0	0	0	0	0	0	0
AGIS_Os08g021810	0	0	0	0	0	0	0	0
AGIS_Os08g021820	0	0	0	0	0	0	0	0
AGIS_Os08g021830	0	0	0	0	0	0	0	0
AGIS_Os08g021840	0	0	0	0	0	0	0	0
AGIS_Os08g021850	0	0	0	0	0	0	0	0
AGIS_Os08g021860	0	0	0	0	0	0	0	0
AGIS_Os08g021870	0	0	0	0	0	0	0	0
AGIS_Os08g021880	0	0	0	0	0	0	0	0
AGIS_Os08g021890	0	0	0	0	0	0	0	0
AGIS_Os08g021900	0	0	0	0	0	0	0	0
AGIS_Os08g021910	0	0	0	0	0	0	0	0
AGIS_Os08g021920	64	101	72	43	52	52	49	52
AGIS_Os08g021930	0	0	0	0	0	0	0	0
AGIS_Os08g021940	55	150	161	187	163	251	190	271
AGIS_Os08g021950	56	159	109	91	96	115	167	88
AGIS_Os08g021960	244	321	251	173	816	466	374	934
AGIS_Os08g021970	0	0	0	0	0	0	0	0
AGIS_Os08g021980	0	16	7	2	0	9	0	5
AGIS_Os08g021990	0	0	0	0	0	0	0	0
AGIS_Os08g022000	0	0	0	0	0	0	0	0
AGIS_Os08g022010	0	0	3	0	0	0	0	0
AGIS_Os08g022020	0	0	0	0	0	0	0	0
AGIS_Os08g022030	0	10	0	0	0	0	0	0
AGIS_Os08g022040	0	0	0	0	0	0	0	0
AGIS_Os08g022050	0	0	0	0	0	0	0	0
AGIS_Os08g022060	25	139	45	52	46	91	91	98
AGIS_Os08g022070	173	566	299	483	651	439	409	435
AGIS_Os08g022080	0	4	0	19	1	0	4	0
AGIS_Os08g022090	0	0	0	0	0	0	0	0
AGIS_Os08g022100	0	0	0	0	0	0	0	0
AGIS_Os08g022110	0	0	0	0	0	0	0	0
AGIS_Os08g022120	1	0	0	2	14	2	2	0
AGIS_Os08g022130	0	0	0	0	0	0	0	0
AGIS_Os08g022140	286	257	349	281	301	319	433	395
AGIS_Os08g022150	14	66	49	49	22	72	10	20
AGIS_Os08g022160	351	205	412	350	232	329	245	445
AGIS_Os08g022170	0	0	8	0	0	0	0	0
AGIS_Os08g022180	1477	1644	1412	1365	1101	1141	1344	1912
AGIS_Os08g022190	23	54	14	6	17	19	15	48
AGIS_Os08g022200	0	0	0	0	0	0	0	0
AGIS_Os08g022210	0	0	0	0	0	0	0	0
AGIS_Os08g022220	0	0	0	0	0	0	0	0
AGIS_Os08g022230	0	0	0	0	0	0	0	0
AGIS_Os08g022240	0	0	0	0	0	0	0	0
AGIS_Os08g022250	0	0	0	0	0	0	0	0
AGIS_Os08g022260	0	0	0	0	0	0	0	0
AGIS_Os08g022270	0	0	0	0	0	0	0	0
AGIS_Os08g022280	0	0	0	0	0	0	0	0
AGIS_Os08g022290	0	0	0	0	0	0	0	0
AGIS_Os08g022300	0	0	0	0	0	0	0	0
AGIS_Os08g022310	0	0	0	0	0	0	0	0
AGIS_Os08g022320	0	0	0	0	0	0	0	0
AGIS_Os08g022330	0	0	0	0	0	0	0	0
AGIS_Os08g022340	0	0	0	0	1	0	0	0
AGIS_Os08g022350	0	0	0	0	0	0	0	0
AGIS_Os08g022360	0	0	0	0	0	0	0	0
AGIS_Os08g022370	854	1045	1033	719	725	765	998	865
AGIS_Os08g022380	1	77	9	36	12	13	22	27
AGIS_Os08g022390	18	100	8	51	18	0	12	21
AGIS_Os08g022400	1	37	0	25	0	0	0	4
AGIS_Os08g022410	484	659	701	804	400	691	564	722
AGIS_Os08g022420	2	0	0	0	0	0	0	0
AGIS_Os08g022430	0	0	3	4	0	0	0	0
AGIS_Os08g022440	35	41	52	36	53	106	43	81
AGIS_Os08g022450	0	0	0	0	0	0	0	0
AGIS_Os08g022460	0	0	0	0	0	0	0	0
AGIS_Os08g022470	0	0	0	0	0	0	0	0
AGIS_Os08g022480	0	0	0	0	0	0	0	0
AGIS_Os08g022490	153	154	168	82	347	187	201	279
AGIS_Os08g022500	529	966	747	510	438	485	613	726
AGIS_Os08g022510	306	470	456	389	460	527	588	800
AGIS_Os08g022520	470	854	623	1106	744	1281	1346	680
AGIS_Os08g022530	0	0	0	0	0	0	0	0
AGIS_Os08g022540	0	0	0	0	0	0	0	0
AGIS_Os08g022550	0	0	0	0	0	0	0	0
AGIS_Os08g022560	0	0	0	0	0	0	0	0
AGIS_Os08g022570	0	0	0	0	0	0	0	0
AGIS_Os08g022580	0	0	0	0	0	0	0	0
AGIS_Os08g022590	0	0	0	0	0	0	0	0
AGIS_Os08g022600	0	0	0	0	0	0	0	0
AGIS_Os08g022610	0	0	0	0	0	0	0	0
AGIS_Os08g022620	0	0	0	0	0	0	0	8
AGIS_Os08g022630	0	0	0	0	0	0	0	0
AGIS_Os08g022640	0	0	0	0	0	0	0	0
AGIS_Os08g022650	34	114	40	32	13	62	31	94
AGIS_Os08g022660	0	0	0	0	0	0	0	0
AGIS_Os08g022670	923	2512	962	964	622	803	798	1650
AGIS_Os08g022680	0	0	0	0	0	0	0	0
AGIS_Os08g022690	0	0	0	0	0	0	0	0
AGIS_Os08g022700	0	0	0	0	0	0	0	0
AGIS_Os08g022710	0	0	0	0	0	0	0	0
AGIS_Os08g022720	6	16	0	22	14	10	8	0
AGIS_Os08g022730	374	529	429	353	569	496	489	624
AGIS_Os08g022740	0	0	0	0	0	0	0	0
AGIS_Os08g022750	306	160	146	209	555	324	274	502
AGIS_Os08g022760	0	0	0	0	0	0	0	7
AGIS_Os08g022770	701	911	770	785	642	1024	855	915
AGIS_Os08g022780	361	797	606	420	254	370	355	465
AGIS_Os08g022790	4	0	7	0	8	6	0	9
AGIS_Os08g022800	181	278	296	198	145	373	396	340
AGIS_Os08g022810	965	967	1129	884	1014	1361	1203	1383
AGIS_Os08g022820	0	0	0	0	0	0	0	0
AGIS_Os08g022830	0	0	0	0	0	0	0	0
AGIS_Os08g022840	0	0	0	0	0	0	0	0
AGIS_Os08g022850	305	330	284	409	292	274	377	263
AGIS_Os08g022860	220	209	289	206	250	279	243	254
AGIS_Os08g022870	0	0	0	0	0	0	0	0
AGIS_Os08g022880	0	0	0	0	0	0	0	0
AGIS_Os08g022890	0	0	0	0	0	0	0	0
AGIS_Os08g022900	0	0	0	0	0	0	0	0
AGIS_Os08g022910	0	0	0	0	0	0	0	0
AGIS_Os08g022920	0	0	0	0	0	0	0	0
AGIS_Os08g022930	0	0	0	0	0	0	0	0
AGIS_Os08g022940	0	0	0	0	0	0	0	0
AGIS_Os08g022950	60	183	109	103	53	122	77	128
AGIS_Os08g022960	0	0	0	0	0	0	0	0
AGIS_Os08g022970	0	0	0	0	0	0	0	0
AGIS_Os08g022980	110	127	139	121	65	99	43	119
AGIS_Os08g022990	1	19	1	0	0	0	1	8
AGIS_Os08g023000	0	0	0	0	0	0	0	0
AGIS_Os08g023010	2299	2977	2341	2270	1222	1504	1899	2088
AGIS_Os08g023020	0	0	0	0	0	0	0	0
AGIS_Os08g023030	0	0	0	0	0	0	0	0
AGIS_Os08g023040	0	0	0	0	0	0	0	0
AGIS_Os08g023050	7	0	0	0	0	0	0	0
AGIS_Os08g023060	0	0	0	0	0	0	0	0
AGIS_Os08g023070	670	674	715	500	944	660	694	923
AGIS_Os08g023080	2060	2486	2232	1870	1701	2437	2837	2522
AGIS_Os08g023090	0	0	0	0	0	0	0	0
AGIS_Os08g023100	0	0	0	0	0	0	0	0
AGIS_Os08g023110	171	255	236	228	214	248	377	308
AGIS_Os08g023120	0	0	0	0	0	0	0	0
AGIS_Os08g023130	0	0	0	0	0	0	0	0
AGIS_Os08g023140	1215	2042	1235	1464	781	1002	1149	1865
AGIS_Os08g023150	84	146	94	107	41	76	62	88
AGIS_Os08g023160	0	0	0	0	0	0	0	0
AGIS_Os08g023170	28	32	18	42	0	0	0	6
AGIS_Os08g023180	0	0	0	0	0	0	0	0
AGIS_Os08g023190	0	0	0	0	0	0	0	0
AGIS_Os08g023200	0	0	0	0	0	0	0	0
AGIS_Os08g023210	0	0	0	0	0	0	0	0
AGIS_Os08g023220	0	0	0	0	0	0	0	0
AGIS_Os08g023230	0	0	0	0	0	0	0	0
AGIS_Os08g023240	736	1001	813	721	855	992	933	1096
AGIS_Os08g023250	0	0	0	0	0	0	0	0
AGIS_Os08g023260	662	1165	901	886	774	1001	987	1014
AGIS_Os08g023270	0	0	0	0	0	0	0	0
AGIS_Os08g023280	1932	2077	1740	1621	1575	1767	1843	2285
AGIS_Os08g023290	0	0	0	0	0	0	0	0
AGIS_Os08g023300	0	0	0	0	0	0	0	0
AGIS_Os08g023310	0	0	0	0	0	0	0	0
AGIS_Os08g023320	0	0	0	0	4	0	0	0
AGIS_Os08g023330	0	0	0	0	0	0	0	0
AGIS_Os08g023340	4	3	4	6	16	0	0	14
AGIS_Os08g023350	163	178	116	102	126	159	117	162
AGIS_Os08g023360	0	0	0	0	4	0	8	12
AGIS_Os08g023370	5420	6123	5080	5173	9665	7950	6349	7699
AGIS_Os08g023380	302	363	474	461	370	656	693	432
AGIS_Os08g023390	0	0	0	0	0	0	0	0
AGIS_Os08g023400	0	0	0	0	0	0	0	0
AGIS_Os08g023410	0	0	0	0	0	0	0	0
AGIS_Os08g023420	0	0	0	0	0	0	0	0
AGIS_Os08g023430	297	565	369	355	314	481	388	385
AGIS_Os08g023440	261	353	326	256	277	386	332	297
AGIS_Os08g023450	0	3	0	0	0	0	0	0
AGIS_Os08g023460	6	8	0	0	30	1	17	35
