GeneID	pho2LPmock_1	pho2LPmock_2	pho2LPmock_3	pho2LPmock_4	pho2LPmyc_1	pho2LPmyc_2	pho2LPmyc_3	pho2LPmyc_4
AGIS_Os09g018490	0	12	11	0	0	24	0	9
AGIS_Os09g018500	0	2	0	0	0	1	0	0
AGIS_Os09g018510	0	4	7	0	0	2	18	2
AGIS_Os09g018520	0	0	0	0	0	0	0	0
AGIS_Os09g018530	347	495	458	401	272	301	463	314
AGIS_Os09g018540	0	0	0	0	0	0	0	0
AGIS_Os09g018550	4	0	3	6	0	4	0	0
AGIS_Os09g018560	0	4	0	0	0	0	0	0
AGIS_Os09g018570	2	0	6	1	0	0	0	0
AGIS_Os09g018580	0	30	75	12	34	55	6	51
AGIS_Os09g018590	75	52	43	51	45	19	32	5
AGIS_Os09g018600	0	0	0	0	0	0	0	0
AGIS_Os09g018610	0	0	0	0	0	0	0	0
AGIS_Os09g018620	2	0	8	0	0	0	0	0
AGIS_Os09g018630	0	0	0	0	0	0	0	0
AGIS_Os09g018640	695	1470	1309	942	1035	1632	1141	1095
AGIS_Os09g018650	568	1246	1316	1112	974	1134	734	801
AGIS_Os09g018660	0	6	0	0	0	6	0	0
AGIS_Os09g018670	6	0	4	1	51	14	24	16
AGIS_Os09g018680	39	17	22	4	20	22	24	22
AGIS_Os09g018690	337	408	342	447	127	354	297	340
AGIS_Os09g018700	29	189	284	185	64	313	200	155
AGIS_Os09g018710	42	25	16	41	83	112	60	83
AGIS_Os09g018720	0	0	0	0	0	0	0	0
AGIS_Os09g018730	0	4	0	5	0	1	0	9
AGIS_Os09g018740	0	0	0	0	0	0	0	0
AGIS_Os09g018750	171	346	198	377	196	301	246	263
AGIS_Os09g018760	0	0	0	0	0	0	0	0
AGIS_Os09g018770	1321	1373	1559	1176	763	901	672	609
AGIS_Os09g018780	39	135	169	119	154	168	187	100
AGIS_Os09g018790	0	0	2	3	33	35	58	37
AGIS_Os09g018800	0	0	0	0	0	0	0	0
AGIS_Os09g018810	0	0	0	0	0	0	0	0
AGIS_Os09g018820	0	0	0	0	0	0	0	0
AGIS_Os09g018830	0	0	0	0	0	0	0	0
AGIS_Os09g018840	0	0	0	0	0	0	0	0
AGIS_Os09g018850	798	649	558	600	523	489	492	359
AGIS_Os09g018860	0	0	0	0	0	0	0	0
AGIS_Os09g018870	1367	3094	3330	2310	1539	3978	1726	1781
AGIS_Os09g018880	1031	948	1050	946	1063	972	1179	860
AGIS_Os09g018890	482	477	481	305	920	816	689	955
AGIS_Os09g018900	780	1335	1493	1195	1318	1499	1490	1316
AGIS_Os09g018910	0	0	0	0	0	0	0	0
AGIS_Os09g018920	0	0	0	0	0	0	0	0
AGIS_Os09g018930	0	0	0	0	0	0	0	0
AGIS_Os09g018940	0	0	0	0	0	0	0	0
AGIS_Os09g018950	0	0	0	0	0	0	0	0
AGIS_Os09g018960	0	0	2	0	0	0	0	0
AGIS_Os09g018970	0	0	0	0	0	0	0	0
AGIS_Os09g018980	0	0	0	0	0	0	0	0
AGIS_Os09g018990	0	0	0	0	0	0	0	0
AGIS_Os09g019000	0	0	0	0	0	0	0	0
AGIS_Os09g019010	0	0	0	0	0	0	0	0
AGIS_Os09g019020	0	0	0	0	0	0	0	0
AGIS_Os09g019030	0	0	0	0	0	0	0	0
AGIS_Os09g019040	0	0	0	0	0	0	0	0
AGIS_Os09g019050	0	0	0	0	0	0	0	0
AGIS_Os09g019060	0	0	0	1	0	0	0	0
AGIS_Os09g019070	0	0	0	0	0	0	0	0
AGIS_Os09g019080	0	0	0	0	0	0	0	0
AGIS_Os09g019090	0	0	0	0	0	0	0	0
AGIS_Os09g019100	0	0	0	0	0	0	0	0
AGIS_Os09g019110	0	0	4	0	0	0	0	0
AGIS_Os09g019120	7	78	52	29	36	104	113	64
AGIS_Os09g019130	0	0	0	0	0	0	0	0
AGIS_Os09g019140	0	0	0	0	0	0	0	0
AGIS_Os09g019150	93	67	51	23	33	35	32	24
AGIS_Os09g019160	0	0	0	0	0	0	14	0
AGIS_Os09g019170	0	0	0	0	0	0	0	0
AGIS_Os09g019180	542	596	448	478	433	566	603	513
AGIS_Os09g019190	230	208	160	117	118	155	166	154
AGIS_Os09g019200	0	0	0	0	0	0	0	0
AGIS_Os09g019210	281	558	616	389	393	543	538	440
AGIS_Os09g019220	0	0	0	0	0	0	0	0
AGIS_Os09g019230	0	0	0	0	0	0	0	0
AGIS_Os09g019240	0	0	0	0	0	0	0	0
AGIS_Os09g019250	0	0	0	0	0	0	0	0
AGIS_Os09g019260	0	0	0	0	0	0	0	0
AGIS_Os09g019270	0	0	0	0	0	0	0	0
AGIS_Os09g019280	0	0	0	0	0	0	0	0
AGIS_Os09g019290	0	0	0	0	0	0	0	0
AGIS_Os09g019300	0	0	0	0	0	0	0	0
AGIS_Os09g019310	0	0	0	0	0	0	0	0
AGIS_Os09g019320	0	0	0	0	0	0	0	0
AGIS_Os09g019330	0	0	0	0	0	0	0	0
AGIS_Os09g019340	0	0	0	0	0	0	0	0
AGIS_Os09g019350	0	0	0	0	0	0	0	0
AGIS_Os09g019360	19	85	62	51	54	81	38	68
AGIS_Os09g019370	445	880	1039	772	776	1390	772	734
AGIS_Os09g019380	2994	1557	2337	1489	205	299	109	180
AGIS_Os09g019390	0	0	0	0	0	0	0	0
AGIS_Os09g019400	1200	889	1248	439	82	111	88	140
AGIS_Os09g019410	0	0	6	0	1	0	0	0
AGIS_Os09g019420	0	0	2	8	6	0	0	0
AGIS_Os09g019430	36	112	144	123	88	122	101	128
AGIS_Os09g019440	48	38	76	60	34	38	66	60
AGIS_Os09g019450	0	0	0	0	0	0	0	0
AGIS_Os09g019460	0	0	0	0	0	0	0	0
AGIS_Os09g019470	0	0	0	0	0	0	0	0
AGIS_Os09g019480	0	0	0	0	0	0	0	0
AGIS_Os09g019490	0	0	0	0	0	0	0	0
AGIS_Os09g019500	0	0	0	0	0	0	0	0
AGIS_Os09g019510	0	0	0	0	0	0	0	0
AGIS_Os09g019520	0	0	0	0	0	0	0	0
AGIS_Os09g019530	0	0	0	0	0	0	0	0
AGIS_Os09g019540	0	0	0	1	8	0	0	0
AGIS_Os09g019550	0	0	0	0	14	0	0	0
AGIS_Os09g019560	0	0	0	0	0	0	0	0
AGIS_Os09g019570	0	0	0	0	0	0	0	0
AGIS_Os09g019580	0	0	0	0	0	0	0	0
AGIS_Os09g019590	0	0	0	0	0	0	0	0
AGIS_Os09g019600	0	0	0	0	0	0	0	0
AGIS_Os09g019610	0	0	0	0	0	0	0	0
AGIS_Os09g019620	0	0	0	0	0	0	0	0
AGIS_Os09g019630	0	0	0	0	0	0	0	0
AGIS_Os09g019640	0	0	0	0	0	0	0	0
AGIS_Os09g019650	0	0	0	0	0	0	0	0
AGIS_Os09g019660	0	0	0	0	0	0	0	0
AGIS_Os09g019670	0	0	0	0	0	0	0	0
AGIS_Os09g019680	0	0	0	0	0	0	0	0
AGIS_Os09g019690	0	0	0	0	0	0	0	0
AGIS_Os09g019700	0	0	1	0	0	0	0	0
AGIS_Os09g019710	0	0	0	0	0	0	0	0
AGIS_Os09g019720	0	0	0	0	0	0	0	0
AGIS_Os09g019730	0	0	0	0	0	0	0	0
AGIS_Os09g019740	0	0	0	0	0	0	0	0
AGIS_Os09g019750	0	0	0	0	0	0	0	0
AGIS_Os09g019760	0	0	0	0	0	0	0	0
AGIS_Os09g019770	0	0	0	0	0	0	0	0
AGIS_Os09g019780	0	0	0	0	0	0	0	0
AGIS_Os09g019790	0	0	0	0	0	0	0	0
AGIS_Os09g019800	0	0	0	0	0	0	0	0
AGIS_Os09g019810	22	112	130	27	21	206	39	82
AGIS_Os09g019820	0	0	0	0	0	0	0	0
AGIS_Os09g019830	0	0	0	0	0	0	0	0
AGIS_Os09g019840	0	0	0	0	0	0	0	0
AGIS_Os09g019850	0	0	0	0	0	0	0	0
AGIS_Os09g019860	0	0	0	0	0	0	0	0
AGIS_Os09g019870	0	0	0	0	0	0	0	0
AGIS_Os09g019880	0	0	0	0	0	0	0	0
AGIS_Os09g019890	24	25	15	29	18	42	14	6
AGIS_Os09g019900	0	0	0	0	0	0	0	0
AGIS_Os09g019910	0	0	0	0	0	0	0	0
AGIS_Os09g019920	0	0	0	0	0	0	0	0
AGIS_Os09g019930	0	0	0	0	0	0	0	0
AGIS_Os09g019940	0	0	0	0	0	0	0	0
AGIS_Os09g019950	0	0	5	0	0	6	0	5
AGIS_Os09g019960	0	0	0	0	0	0	0	0
AGIS_Os09g019970	0	0	0	0	0	0	0	0
AGIS_Os09g019980	0	0	0	0	0	0	0	0
AGIS_Os09g019990	0	0	0	0	0	0	0	0
AGIS_Os09g020000	0	0	0	0	0	0	0	0
AGIS_Os09g020010	0	0	0	0	0	0	0	0
AGIS_Os09g020020	0	0	0	0	0	0	0	0
AGIS_Os09g020030	32	1	5	8	0	1	0	2
AGIS_Os09g020040	0	0	0	0	0	0	0	0
AGIS_Os09g020050	0	0	0	0	0	0	0	0
AGIS_Os09g020060	0	0	0	0	0	0	0	0
AGIS_Os09g020070	0	0	0	0	0	0	0	0
AGIS_Os09g020080	0	0	0	0	0	0	0	0
AGIS_Os09g020090	0	0	0	0	0	0	0	0
AGIS_Os09g020100	0	0	0	0	0	0	0	0
AGIS_Os09g020110	1412	932	917	902	802	963	870	957
AGIS_Os09g020120	2151	1967	2613	1880	1752	1866	1741	1728
AGIS_Os09g020130	0	0	0	0	0	0	0	0
AGIS_Os09g020140	0	0	0	0	0	0	0	0
AGIS_Os09g020150	84	180	190	155	98	151	271	163
AGIS_Os09g020160	441	542	495	684	403	376	400	259
AGIS_Os09g020170	40	3	13	24	6	34	28	23
AGIS_Os09g020180	1	12	17	1	0	19	0	0
AGIS_Os09g020190	0	0	0	0	0	0	0	0
AGIS_Os09g020200	0	0	0	0	0	0	0	0
AGIS_Os09g020210	0	0	0	0	0	0	0	0
AGIS_Os09g020220	40	0	10	18	4	18	0	14
AGIS_Os09g020230	0	0	0	0	0	0	0	0
AGIS_Os09g020240	0	0	0	0	0	0	0	0
AGIS_Os09g020250	0	0	0	0	0	0	4	0
AGIS_Os09g020260	1	2	3	4	0	0	0	0
AGIS_Os09g020270	0	0	0	0	0	0	0	0
AGIS_Os09g020280	0	0	0	0	0	0	0	0
AGIS_Os09g020290	22	202	191	74	48	93	48	38
AGIS_Os09g020300	11	80	64	27	53	42	16	9
AGIS_Os09g020310	0	0	0	0	0	0	0	0
AGIS_Os09g020320	0	0	0	0	0	0	0	0
AGIS_Os09g020330	0	0	0	0	0	0	0	0
AGIS_Os09g020340	0	0	0	0	0	0	0	0
AGIS_Os09g020350	20	142	67	76	16	28	36	35
AGIS_Os09g020360	0	0	0	0	0	0	0	0
AGIS_Os09g020370	110	331	153	212	210	180	234	132
AGIS_Os09g020380	0	0	0	0	0	0	10	8
AGIS_Os09g020390	0	0	0	0	0	0	0	0
AGIS_Os09g020400	251	161	138	159	154	197	138	128
AGIS_Os09g020410	2	0	4	6	10	10	14	12
AGIS_Os09g020420	222	426	523	404	694	817	791	689
AGIS_Os09g020430	657	1090	1139	892	889	849	802	859
AGIS_Os09g020440	2751	1686	1475	1675	1517	1745	1705	1801
AGIS_Os09g020450	0	0	0	0	0	0	0	0
AGIS_Os09g020460	0	0	0	0	0	4	0	0
AGIS_Os09g020470	3554	4181	3570	3584	8466	7840	8656	7426
AGIS_Os09g020480	0	0	0	0	0	0	0	0
AGIS_Os09g020490	0	0	0	0	0	0	0	0
AGIS_Os09g020500	0	1	0	0	0	12	0	0
AGIS_Os09g020510	0	0	4	0	32	11	10	20
AGIS_Os09g020520	0	0	0	0	0	0	0	0
AGIS_Os09g020530	84	265	295	183	426	443	498	399
AGIS_Os09g020540	1913	1046	1451	1697	95	135	144	144
AGIS_Os09g020550	0	0	0	0	0	0	0	0
AGIS_Os09g020560	0	0	0	0	0	0	0	0
AGIS_Os09g020570	0	0	0	0	0	0	0	0
AGIS_Os09g020580	0	0	0	0	0	0	0	0
AGIS_Os09g020590	194	269	207	174	187	255	190	152
AGIS_Os09g020600	515	365	267	353	103	267	207	183
AGIS_Os09g020610	347	328	407	376	307	299	287	273
AGIS_Os09g020620	0	0	0	0	0	0	0	0
AGIS_Os09g020630	825	683	787	825	388	609	436	469
AGIS_Os09g020640	1615	2106	2092	1859	2464	2245	2223	1789
AGIS_Os09g020650	104	151	63	98	164	204	149	85
AGIS_Os09g020660	199	181	166	164	239	222	250	229
AGIS_Os09g020670	152	277	327	194	250	368	280	272
AGIS_Os09g020680	0	0	0	0	0	0	0	0
AGIS_Os09g020690	0	0	0	0	0	0	0	0
AGIS_Os09g020700	0	0	0	0	0	0	0	0
AGIS_Os09g020710	0	0	0	0	0	0	0	0
AGIS_Os09g020720	0	0	0	0	0	0	0	0
AGIS_Os09g020730	0	0	0	0	0	0	0	0
AGIS_Os09g020740	0	0	0	0	0	0	0	0
AGIS_Os09g020750	0	0	0	0	0	0	0	0
AGIS_Os09g020760	12	0	0	4	0	0	14	0
AGIS_Os09g020770	0	0	0	0	0	0	0	0
AGIS_Os09g020780	0	0	0	0	8	0	0	0
AGIS_Os09g020790	0	0	0	0	0	0	0	0
AGIS_Os09g020800	0	0	0	0	0	0	0	0
AGIS_Os09g020810	0	0	0	0	0	0	0	0
AGIS_Os09g020820	624	657	659	656	403	703	322	460
AGIS_Os09g020830	0	1	0	0	0	0	0	0
AGIS_Os09g020840	0	0	0	0	0	0	0	0
AGIS_Os09g020850	0	0	0	0	0	0	0	0
AGIS_Os09g020860	0	0	0	0	0	0	0	0
AGIS_Os09g020870	0	0	0	0	0	0	0	0
AGIS_Os09g020880	0	0	0	0	0	0	0	0
AGIS_Os09g020890	20	7	14	20	8	23	0	6
AGIS_Os09g020900	0	0	0	0	14	26	0	6
AGIS_Os09g020910	0	0	0	0	0	0	0	0
AGIS_Os09g020920	0	0	0	0	0	0	0	0
AGIS_Os09g020930	0	0	0	0	0	0	0	0
AGIS_Os09g020940	0	0	0	0	0	0	0	0
AGIS_Os09g020950	0	0	0	0	0	0	0	0
AGIS_Os09g020960	0	0	0	0	0	0	0	0
AGIS_Os09g020970	0	0	0	0	0	0	0	0
AGIS_Os09g020980	0	0	0	0	0	0	0	0
AGIS_Os09g020990	0	0	0	0	0	0	0	0
AGIS_Os09g021000	0	0	0	0	0	0	0	0
AGIS_Os09g021010	0	0	0	0	0	0	0	0
AGIS_Os09g021020	0	0	0	0	0	0	0	0
AGIS_Os09g021030	0	0	0	0	0	0	0	0
AGIS_Os09g021040	0	0	0	0	0	0	0	0
AGIS_Os09g021050	0	0	0	0	0	0	0	0
AGIS_Os09g021060	0	0	0	0	0	0	0	0
AGIS_Os09g021070	0	0	0	0	0	0	0	0
AGIS_Os09g021080	0	0	0	0	0	0	0	0
AGIS_Os09g021090	0	0	0	0	0	0	0	0
AGIS_Os09g021100	107	54	41	92	1	46	23	60
AGIS_Os09g021110	0	0	0	0	0	0	0	0
AGIS_Os09g021120	0	0	0	0	0	0	0	0
AGIS_Os09g021130	10	5	0	0	0	0	0	6
AGIS_Os09g021140	0	0	0	0	0	0	0	0
AGIS_Os09g021150	0	0	0	0	0	0	0	0
AGIS_Os09g021160	0	0	0	0	0	0	0	0
AGIS_Os09g021170	0	0	0	0	0	0	0	0
AGIS_Os09g021180	0	0	0	0	0	0	0	0
AGIS_Os09g021190	0	0	0	0	0	0	0	0
AGIS_Os09g021200	0	0	0	0	0	0	0	0
AGIS_Os09g021210	0	0	0	0	0	0	0	0
AGIS_Os09g021220	0	0	0	0	0	0	0	0
AGIS_Os09g021230	0	0	0	0	0	0	0	0
AGIS_Os09g021240	1	55	20	22	23	206	40	86
AGIS_Os09g021250	51	10	8	51	1	6	10	14
AGIS_Os09g021260	0	0	0	0	0	0	0	0
AGIS_Os09g021270	4	2	0	0	0	9	5	2
AGIS_Os09g021280	57	78	0	0	5	185	260	80
AGIS_Os09g021290	0	0	0	0	0	0	0	0
AGIS_Os09g021300	0	0	0	0	0	0	0	0
AGIS_Os09g021310	20	6	10	21	4	8	21	12
AGIS_Os09g021320	0	0	0	0	0	0	0	0
AGIS_Os09g021330	0	0	0	0	0	0	0	0
AGIS_Os09g021340	0	0	0	0	0	0	0	0
AGIS_Os09g021350	0	0	0	0	0	0	0	0
AGIS_Os09g021360	0	0	0	0	0	0	0	0
AGIS_Os09g021370	0	0	0	0	0	0	0	0
AGIS_Os09g021380	0	0	0	0	0	0	0	0
AGIS_Os09g021390	0	0	0	0	0	0	0	0
AGIS_Os09g021400	0	0	0	0	0	0	0	0
AGIS_Os09g021410	5462	5364	5130	4510	2816	3063	3351	3018
AGIS_Os09g021420	10	4	15	5	12	12	16	2
AGIS_Os09g021430	82	85	73	56	46	101	80	71
AGIS_Os09g021440	1717	1922	1819	1747	1744	1903	1707	1588
AGIS_Os09g021450	199	508	393	429	292	708	519	345
AGIS_Os09g021460	0	0	0	0	0	0	0	0
AGIS_Os09g021470	366	326	386	505	92	217	190	370
AGIS_Os09g021480	0	0	0	0	0	0	0	0
AGIS_Os09g021490	0	0	0	0	0	0	0	0
AGIS_Os09g021500	0	0	0	0	0	0	0	0
AGIS_Os09g021510	0	0	4	0	0	0	0	0
AGIS_Os09g021520	0	0	0	0	0	0	0	0
AGIS_Os09g021530	0	0	0	0	0	0	0	0
AGIS_Os09g021540	0	0	0	0	0	0	0	0
AGIS_Os09g021550	64	323	401	280	267	536	262	299
AGIS_Os09g021560	0	0	0	0	0	0	0	0
AGIS_Os09g021570	0	0	0	0	0	0	0	0
AGIS_Os09g021580	18	138	31	24	18	14	18	28
AGIS_Os09g021590	0	0	0	0	0	0	0	0
AGIS_Os09g021600	0	0	0	0	0	0	0	0
AGIS_Os09g021610	0	0	0	0	0	0	0	0
AGIS_Os09g021620	0	0	0	0	0	0	0	0
AGIS_Os09g021630	0	55	33	21	0	53	1	22
AGIS_Os09g021640	93	105	158	58	25	50	39	20
AGIS_Os09g021650	0	0	0	0	0	0	0	0
AGIS_Os09g021660	0	0	0	0	0	0	0	0
AGIS_Os09g021670	4028	4272	4535	3973	2594	3425	3348	3020
AGIS_Os09g021680	507	485	502	425	385	521	486	448
AGIS_Os09g021690	40	391	128	93	274	620	349	517
AGIS_Os09g021700	0	0	0	0	0	0	0	0
AGIS_Os09g021710	0	0	0	0	0	0	0	0
AGIS_Os09g021720	1581	1052	914	997	471	784	593	676
AGIS_Os09g021730	8	4	5	4	14	3	0	7
AGIS_Os09g021740	405	419	467	454	312	334	333	356
AGIS_Os09g021750	0	0	0	0	0	0	0	0
AGIS_Os09g021760	0	0	0	0	0	0	0	0
AGIS_Os09g021770	0	0	0	0	0	0	0	0
AGIS_Os09g021780	0	0	0	0	0	0	0	0
AGIS_Os09g021790	0	0	0	0	0	0	0	0
AGIS_Os09g021800	36	249	244	133	90	353	61	161
AGIS_Os09g021810	0	0	0	0	0	0	0	0
AGIS_Os09g021820	0	0	0	0	0	0	0	0
AGIS_Os09g021830	0	24	16	0	5	0	0	0
AGIS_Os09g021840	0	0	0	0	0	0	0	0
AGIS_Os09g021850	0	0	0	0	0	0	0	0
AGIS_Os09g021860	0	0	0	0	0	0	0	0
AGIS_Os09g021870	631	754	1196	890	627	839	570	502
AGIS_Os09g021880	0	0	0	0	0	0	0	0
AGIS_Os09g021890	0	0	0	0	0	0	0	0
AGIS_Os09g021900	0	0	0	0	0	0	0	0
AGIS_Os09g021910	0	0	0	0	0	2	0	0
AGIS_Os09g021920	43	23	19	6	5	14	3	3
AGIS_Os09g021930	0	0	0	0	18	12	0	0
AGIS_Os09g021940	0	0	0	0	0	0	0	0
AGIS_Os09g021950	0	0	0	0	0	0	0	0
AGIS_Os09g021960	0	0	0	0	0	0	0	0
AGIS_Os09g021970	0	0	0	0	0	0	0	0
AGIS_Os09g021980	0	0	0	0	0	0	0	0
AGIS_Os09g021990	0	0	0	0	0	0	0	0
AGIS_Os09g022000	0	0	0	0	0	0	0	0
AGIS_Os09g022010	16	20	4	10	6	12	0	24
AGIS_Os09g022020	0	0	0	0	0	0	0	0
AGIS_Os09g022030	0	0	0	0	0	0	0	0
AGIS_Os09g022040	0	0	0	0	0	0	0	0
AGIS_Os09g022050	0	0	0	0	0	0	0	0
AGIS_Os09g022060	0	0	0	0	0	0	0	0
AGIS_Os09g022070	0	0	0	0	0	0	0	0
AGIS_Os09g022080	0	0	0	0	0	0	0	0
AGIS_Os09g022090	0	0	0	0	0	0	0	0
AGIS_Os09g022100	0	0	0	0	0	0	0	0
AGIS_Os09g022110	0	10	0	4	0	2	0	4
AGIS_Os09g022120	0	0	0	0	0	0	0	0
AGIS_Os09g022130	0	0	0	0	0	0	0	0
AGIS_Os09g022140	0	0	0	0	0	0	0	0
AGIS_Os09g022150	0	0	0	0	0	0	0	0
AGIS_Os09g022160	0	0	0	0	0	0	0	0
AGIS_Os09g022170	0	0	0	0	0	0	0	8
AGIS_Os09g022180	308	647	819	595	902	840	773	829
AGIS_Os09g022190	0	0	0	0	0	0	0	0
AGIS_Os09g022200	0	0	0	0	0	0	0	0
AGIS_Os09g022210	169	631	705	553	347	591	415	348
AGIS_Os09g022220	0	0	0	0	0	0	0	0
AGIS_Os09g022230	0	0	0	0	0	0	0	0
AGIS_Os09g022240	0	0	1	0	0	0	0	0
AGIS_Os09g022250	397	598	532	527	581	662	591	534
AGIS_Os09g022260	0	0	0	0	10	0	0	0
AGIS_Os09g022270	520	734	619	645	662	605	685	526
AGIS_Os09g022280	190	185	203	159	67	174	94	71
AGIS_Os09g022290	0	0	0	0	0	0	0	0
AGIS_Os09g022300	110	167	126	142	187	286	204	123
AGIS_Os09g022310	0	0	0	0	0	0	0	0
AGIS_Os09g022320	4	2	0	0	0	0	0	0
AGIS_Os09g022330	0	0	0	0	0	0	0	0
AGIS_Os09g022340	0	0	0	0	0	0	2	0
AGIS_Os09g022350	0	0	0	0	0	0	0	0
AGIS_Os09g022360	137	180	299	136	200	170	249	207
AGIS_Os09g022370	221	2037	1694	1130	682	2229	910	953
AGIS_Os09g022380	54	158	146	70	70	165	66	66
AGIS_Os09g022390	0	0	0	0	0	0	0	0
AGIS_Os09g022400	0	0	0	0	0	0	0	0
AGIS_Os09g022410	0	0	0	0	0	0	0	0
AGIS_Os09g022420	0	0	0	0	0	0	0	0
AGIS_Os09g022430	6	58	41	27	10	64	42	18
AGIS_Os09g022440	4002	2383	2986	3576	2533	2282	2694	2460
AGIS_Os09g022450	528	806	801	619	607	1020	578	560
AGIS_Os09g022460	0	0	0	0	0	0	0	0
AGIS_Os09g022470	92	129	111	170	33	64	38	99
AGIS_Os09g022480	0	0	0	0	0	0	0	0
AGIS_Os09g022490	0	0	0	0	0	0	0	0
AGIS_Os09g022500	0	0	0	0	0	0	0	0
AGIS_Os09g022510	0	0	0	0	0	0	0	0
AGIS_Os09g022520	0	0	0	0	0	0	0	0
AGIS_Os09g022530	0	0	0	0	0	0	0	0
AGIS_Os09g022540	0	0	0	0	0	0	0	0
AGIS_Os09g022550	0	0	0	0	0	0	0	0
AGIS_Os09g022560	0	0	0	0	0	0	0	0
AGIS_Os09g022570	0	0	0	0	0	0	0	0
AGIS_Os09g022580	0	0	0	0	0	0	0	0
AGIS_Os09g022590	0	0	0	0	0	2	0	0
AGIS_Os09g022600	0	0	0	0	0	0	0	0
AGIS_Os09g022610	0	0	0	0	0	0	0	0
AGIS_Os09g022620	0	0	0	0	0	0	0	0
AGIS_Os09g022630	0	0	0	0	0	0	0	0
AGIS_Os09g022640	0	0	0	0	0	0	0	0
AGIS_Os09g022650	54	107	103	91	66	118	165	151
AGIS_Os09g022660	0	0	0	0	0	0	0	0
AGIS_Os09g022670	0	0	0	0	0	0	0	0
AGIS_Os09g022680	0	0	0	0	0	0	0	0
AGIS_Os09g022690	0	0	0	0	0	0	0	0
AGIS_Os09g022700	0	0	0	0	0	0	0	0
AGIS_Os09g022710	0	0	0	0	0	0	0	0
AGIS_Os09g022720	0	0	0	0	0	0	0	0
AGIS_Os09g022730	43	193	170	98	113	166	122	142
AGIS_Os09g022740	0	0	0	0	0	0	0	0
AGIS_Os09g022750	0	0	0	0	0	0	0	0
AGIS_Os09g022760	0	0	0	0	0	0	0	0
AGIS_Os09g022770	0	0	0	0	0	0	0	0
AGIS_Os09g022780	0	0	0	0	0	0	0	0
AGIS_Os09g022790	0	0	0	0	0	0	0	0
AGIS_Os09g022800	0	0	0	0	0	0	0	0
AGIS_Os09g022810	0	0	0	0	0	0	0	0
AGIS_Os09g022820	1572	1321	1109	1574	843	1202	764	1203
AGIS_Os09g022830	0	0	0	0	0	0	0	0
AGIS_Os09g022840	0	0	0	0	0	0	0	0
AGIS_Os09g022850	0	0	0	0	0	0	0	0
AGIS_Os09g022860	0	0	0	0	0	0	0	0
AGIS_Os09g022870	0	2	0	0	0	0	0	0
AGIS_Os09g022880	0	0	0	0	0	0	0	0
AGIS_Os09g022890	0	0	0	0	0	0	0	0
AGIS_Os09g022900	0	0	0	0	0	0	0	0
AGIS_Os09g022910	0	0	0	0	0	0	0	0
AGIS_Os09g022920	0	0	0	0	0	0	0	0
AGIS_Os09g022930	156	183	180	253	120	168	239	193
AGIS_Os09g022940	0	0	0	0	0	0	0	0
AGIS_Os09g022950	2	0	2	6	0	0	0	0
AGIS_Os09g022960	0	0	0	4	0	0	0	0
AGIS_Os09g022970	0	0	0	0	0	0	0	0
AGIS_Os09g022980	0	0	0	0	0	0	0	2
AGIS_Os09g022990	0	0	6	0	0	0	0	0
AGIS_Os09g023000	1097	6206	8334	6380	4401	6130	5078	5153
AGIS_Os09g023010	267	984	1195	1018	773	885	751	742
AGIS_Os09g023020	0	0	0	0	0	0	0	0
AGIS_Os09g023030	0	0	0	0	0	0	0	0
AGIS_Os09g023040	0	0	0	0	0	0	0	0
AGIS_Os09g023050	117	137	195	153	118	189	189	310
AGIS_Os09g023060	0	0	0	0	0	0	0	0
AGIS_Os09g023070	0	0	0	0	0	0	0	0
AGIS_Os09g023080	0	0	0	0	0	0	0	0
AGIS_Os09g023090	488	371	438	468	182	191	234	210
AGIS_Os09g023100	3062	2524	2386	2172	1126	1747	1688	1861
AGIS_Os09g023110	173	270	297	202	238	354	287	198
AGIS_Os09g023120	28	9	10	20	34	28	30	8
AGIS_Os09g023130	0	0	0	10	0	0	10	0
AGIS_Os09g023140	725	714	980	642	310	340	459	328
AGIS_Os09g023150	2291	1661	2792	2065	914	609	1178	799
AGIS_Os09g023160	0	38	0	0	0	0	0	0
AGIS_Os09g023170	106	480	560	292	293	330	105	132
AGIS_Os09g023180	0	0	0	0	0	0	0	0
AGIS_Os09g023190	0	0	0	0	0	0	0	0
AGIS_Os09g023200	581	951	834	681	524	769	614	544
AGIS_Os09g023210	1333	1377	1579	1237	1188	1198	1203	1246
AGIS_Os09g023220	0	0	0	0	0	0	0	0
AGIS_Os09g023230	0	0	0	0	0	0	0	0
AGIS_Os09g023240	0	0	0	0	0	0	0	0
AGIS_Os09g023250	6	2	10	0	9	12	0	0
AGIS_Os09g023260	0	0	0	0	0	0	0	0
AGIS_Os09g023270	192	126	80	81	0	0	34	3
AGIS_Os09g023280	153	81	106	78	6	14	0	14
AGIS_Os09g023290	0	0	0	0	0	0	0	0
AGIS_Os09g023300	0	0	0	0	0	0	0	0
AGIS_Os09g023310	14	6	16	5	14	18	13	30
AGIS_Os09g023320	35	26	4	16	0	18	0	8
AGIS_Os09g023330	190	138	85	144	67	92	145	178
AGIS_Os09g023340	4	37	20	34	10	28	50	27
AGIS_Os09g023350	18	54	37	33	49	156	19	49
AGIS_Os09g023360	18	55	62	45	62	52	32	39
AGIS_Os09g023370	0	0	0	0	0	0	0	0
AGIS_Os09g023380	0	0	0	0	0	0	0	0
AGIS_Os09g023390	0	0	0	0	0	0	0	0
