,genes,logFC,logCPM,F,PValue,FDR,change,CPM.WTmockLP_1,CPM.WTmockLP_2,CPM.WTmockLP_3,CPM.WTmockLP_4,CPM.WTmockHP_1,CPM.WTmockHP_2,CPM.WTmockHP_3,CPM.WTmockHP_4
39598,AGIS_Os08g027910,-1.436504e-01, 2.6290176537, 2.297513e-01,6.441192e-01,0.8486981653,Not_significant,4.712842e+00,7.042380e+00,7.808050e+00,5.940639e+00,3.576442e+00,6.841516e+00,5.287110e+00,7.974877e+00
39599,AGIS_Os08g027920, 1.668244e+00, 1.6580395893, 9.933280e+00,1.317812e-02,0.1619807798,Not_significant,7.034092e-01,1.188512e+00,3.271945e+00,8.793709e-01,7.589543e+00,1.871446e+00,6.432650e+00,3.044722e+00
39602,AGIS_Os08g027950, 1.901456e-01, 1.4180077436, 1.352763e-01,7.223535e-01,0.8848927667,Not_significant,1.359924e+00,2.465720e+00,2.468831e+00,3.322068e+00,4.782452e+00,2.086202e+00,2.863851e+00,1.758040e+00
39609,AGIS_Os08g028020,-1.948256e-01, 0.5291475505, 1.033054e-01,7.559356e-01,0.9006229186,Not_significant,2.063334e+00,1.188512e+00,1.487248e+00,1.113870e+00,6.861778e-01,1.733389e+00,9.252442e-01,2.051047e+00
39616,AGIS_Os08g028090, 7.030059e-01, 1.1773192883, 2.691594e+00,1.382485e-01,0.4687070177,Not_significant,2.250909e+00,1.578770e+00,2.186254e+00,9.379956e-01,2.495192e+00,3.466777e+00,2.467318e+00,2.420490e+00
39617,AGIS_Os08g028100,-4.448473e-01, 4.8864630659, 4.588075e+00,6.344984e-02,0.3429767157,Not_significant,3.608489e+01,3.496355e+01,3.353743e+01,3.103202e+01,2.881947e+01,2.859324e+01,1.927592e+01,2.403929e+01
39618,AGIS_Os08g028110,-2.907834e-01, 6.1529593109, 1.526987e+00,2.506007e-01,0.5863128048,Not_significant,1.021585e+02,6.515531e+01,7.146225e+01,7.273375e+01,7.315071e+01,8.064092e+01,4.408128e+01,5.960775e+01
39621,AGIS_Os08g028140,-5.666418e-01, 5.7585848407, 3.317180e+00,1.051999e-01,0.4205917110,Not_significant,8.415119e+01,6.135917e+01,5.413581e+01,5.295767e+01,3.414255e+01,5.474747e+01,2.482739e+01,6.649978e+01
39622,AGIS_Os08g028150,-3.062173e-01,-1.7212536755, 4.202282e-02,8.425690e-01,0.9376171608,Not_significant,1.406818e-01,3.902578e-01,2.379596e-01,1.172495e-01,0.000000e+00,6.442683e-01,1.101481e-01,4.586191e-01
39623,AGIS_Os08g028160, 1.238724e-01, 5.6545096129, 3.713234e-01,5.586385e-01,0.8057762795,Not_significant,4.321277e+01,5.474253e+01,4.714575e+01,4.729061e+01,5.618341e+01,5.730920e+01,5.414881e+01,4.265158e+01
39625,AGIS_Os08g028180, 1.914184e-01, 5.2923295993, 7.208971e-01,4.197312e-01,0.7207363155,Not_significant,3.849993e+01,2.662623e+01,4.060186e+01,4.093960e+01,3.295733e+01,4.335006e+01,4.745181e+01,4.279171e+01
39626,AGIS_Os08g028190,-8.435022e-02, 3.6515311549, 1.379359e-01,7.196706e-01,0.8831626442,Not_significant,1.261447e+01,1.273660e+01,1.262673e+01,1.352277e+01,1.241358e+01,1.247119e+01,1.343807e+01,1.043359e+01
39627,AGIS_Os08g028200, 2.252649e-01,-0.4996831565, 5.197555e-02,8.252335e-01,0.9311782271,Not_significant,2.344697e-01,8.514716e-01,5.056642e-01,5.276226e-01,1.746634e+00,9.357231e-01,3.524740e-01,2.293096e-01
39633,AGIS_Os08g028260, 1.705515e+00,-0.9742794319, 2.002411e+00,1.936761e-01,0.5348287935,Not_significant,1.875758e-01,4.966918e-01,2.082147e-01,3.908315e-02,9.980768e-01,6.442683e-01,2.202962e-01,9.681960e-01
39634,AGIS_Os08g028270,-5.574464e-01, 4.4759275204, 3.180611e+00,1.115179e-01,0.4305911006,Not_significant,2.410349e+01,2.620049e+01,2.336466e+01,2.833529e+01,7.298437e+00,2.552530e+01,1.993681e+01,2.296918e+01
39639,AGIS_Os08g028320,-1.166787e+00, 0.8966633982, 4.507973e+00,6.572589e-02,0.3487566335,Not_significant,2.321250e+00,1.649726e+00,2.840643e+00,3.068027e+00,9.564903e-01,1.902126e+00,5.287110e-01,1.337639e+00
39641,AGIS_Os08g028340,-1.916038e-01, 2.6313784978, 3.991568e-01,5.445790e-01,0.7975176685,Not_significant,5.885190e+00,7.095596e+00,5.205367e+00,7.445340e+00,6.716225e+00,5.338223e+00,3.106177e+00,8.484454e+00
39646,AGIS_Os08g028390,-1.559381e+00, 0.2039758678, 5.425507e+00,4.718766e-02,0.3040170960,Not_significant,2.227462e+00,4.079968e-01,1.070818e+00,2.599030e+00,4.158653e-01,6.135889e-02,7.710368e-01,1.401336e+00
39647,AGIS_Os08g028400, 9.789059e-01,-0.0387440328, 2.130234e+00,1.813093e-01,0.5207586619,Not_significant,5.627273e-01,6.740817e-01,3.123220e-01,9.770788e-01,2.162500e+00,9.970820e-01,8.371257e-01,9.936748e-01
39649,AGIS_Os08g028420, 2.103703e-01, 2.1541983096, 1.569725e-01,7.020889e-01,0.8754770860,Not_significant,2.250909e+00,3.867100e+00,5.636669e+00,2.618571e+00,8.296514e+00,1.825427e+00,9.142294e+00,1.719822e+00
39651,AGIS_Os08g028440,-1.042706e+00, 0.1825736457, 1.202268e+00,3.040817e-01,0.6329864355,Not_significant,9.144319e-01,2.518937e+00,1.769825e+00,3.908315e-01,3.326923e-01,1.487953e+00,1.321777e-01,1.210245e+00
39652,AGIS_Os08g028450,-8.673444e-01,-1.2017498905, 5.061210e-01,4.963839e-01,0.7684813372,Not_significant,3.517046e-01,3.547798e-02,7.733688e-01,5.667057e-01,9.149038e-01,0.000000e+00,3.965332e-01,1.783519e-01
39657,AGIS_Os08g028500,-1.124822e-01, 3.3430464775, 9.453252e-02,7.661711e-01,0.9048360265,Not_significant,4.103220e+00,1.694074e+01,7.971647e+00,1.381589e+01,9.045071e+00,1.113664e+01,4.251717e+00,1.360570e+01
39664,AGIS_Os08g028570,-4.720727e-01, 2.9856300341, 2.031304e+00,1.910899e-01,0.5314352622,Not_significant,8.464357e+00,7.379420e+00,9.637365e+00,1.002483e+01,3.534855e+00,8.084034e+00,5.265080e+00,1.067563e+01
39665,AGIS_Os08g028580, 4.510783e-01, 0.1122075889, 4.634128e-01,5.146254e-01,0.7783941355,Not_significant,5.158334e-01,1.153034e+00,9.220935e-01,8.207462e-01,2.058533e+00,1.073781e+00,1.167570e+00,6.624499e-01
39667,AGIS_Os08g028600,-4.645401e+00,-1.6985672489, 4.788854e+00,5.932981e-02,0.3339416794,Not_significant,5.158334e-01,2.483459e-01,5.502816e-01,3.126652e-01,5.822115e-01,0.000000e+00,0.000000e+00,0.000000e+00
39668,AGIS_Os08g028610, 2.840233e-01,-1.9753217637, 1.335210e-02,9.111719e-01,0.9660905730,Not_significant,1.875758e-01,7.095596e-02,0.000000e+00,5.276226e-01,7.069711e-01,2.914547e-01,0.000000e+00,0.000000e+00
39673,AGIS_Os08g028660, 2.981530e-01, 4.8078979455, 7.948593e-01,3.980881e-01,0.7054004190,Not_significant,1.589705e+01,2.561510e+01,2.651763e+01,3.124698e+01,4.599471e+01,2.480433e+01,3.141424e+01,2.231946e+01
39680,AGIS_Os08g028730,-1.209540e+00, 2.7841801175, 1.079866e+01,1.074251e-02,0.1464262259,Not_significant,1.048080e+01,7.840634e+00,9.116828e+00,9.966204e+00,2.453606e+00,6.135889e+00,2.841821e+00,5.987528e+00
39683,AGIS_Os08g028760, 1.645573e-01, 1.3696167413, 1.101116e-01,7.483558e-01,0.8973031895,Not_significant,1.524053e+00,2.235113e+00,2.870388e+00,2.442697e+00,5.198317e+00,1.626011e+00,2.709644e+00,1.796258e+00
39685,AGIS_Os08g028780,-2.524586e-01, 1.6295500875, 2.494526e-01,6.306095e-01,0.8414752788,Not_significant,3.306023e+00,2.181896e+00,3.688374e+00,3.302526e+00,1.247596e+00,3.773572e+00,1.718311e+00,5.223162e+00
39686,AGIS_Os08g028790, 2.493229e-01, 5.5837890894, 1.674603e+00,2.305866e-01,0.5707461256,Not_significant,4.318932e+01,3.948699e+01,4.733909e+01,4.527783e+01,5.054843e+01,5.028361e+01,5.613148e+01,5.114877e+01
39688,AGIS_Os08g028810, 2.244896e-01, 5.8075221996, 3.393601e-01,5.758930e-01,0.8134817775,Not_significant,3.549872e+01,5.385558e+01,4.272862e+01,6.335379e+01,1.189791e+02,4.038949e+01,5.031566e+01,4.266432e+01
39692,AGIS_Os08g028850, 9.617242e-02, 3.8278988451, 1.566895e-01,7.022327e-01,0.8754828038,Not_significant,1.774936e+01,1.073209e+01,1.218056e+01,1.457802e+01,1.416022e+01,1.484885e+01,1.577321e+01,1.331269e+01
39693,AGIS_Os08g028860,-5.222059e-01, 1.2098560326, 1.095933e+00,3.250912e-01,0.6491129075,Not_significant,2.133675e+00,2.731805e+00,2.617556e+00,2.657654e+00,3.534855e+00,2.362317e+00,8.371257e-01,1.350379e+00
39694,AGIS_Os08g028870, 2.664333e-01, 6.2637688325, 9.824000e-01,3.500033e-01,0.6696098203,Not_significant,5.470179e+01,7.555036e+01,7.281564e+01,7.185438e+01,1.118470e+02,7.726618e+01,9.501376e+01,5.539100e+01
39699,AGIS_Os08g028920,-1.060540e-01, 3.3988511417, 1.857913e-01,6.774508e-01,0.8647449487,Not_significant,1.113731e+01,1.158356e+01,8.655781e+00,1.229165e+01,1.093726e+01,1.110596e+01,9.847241e+00,8.548151e+00
39701,AGIS_Os08g028940,-2.824270e-01, 3.1783429317, 4.119766e-01,5.385264e-01,0.7932563833,Not_significant,6.869963e+00,9.312970e+00,9.488640e+00,1.096282e+01,1.817332e+01,5.200166e+00,7.423983e+00,4.726325e+00
39702,AGIS_Os08g028950,-2.435724e+00, 3.1995643951, 8.597083e+01,1.186995e-05,0.0025276753,DOWN,1.617841e+01,1.491849e+01,1.577970e+01,1.487114e+01,2.557572e+00,2.807169e+00,2.621525e+00,3.490601e+00
39704,AGIS_Os08g028970,-1.589703e-01,-0.0198089372, 6.320982e-02,8.076236e-01,0.9226726747,Not_significant,1.289583e+00,6.740817e-01,1.621100e+00,4.885394e-01,1.580288e+00,6.442683e-01,7.490072e-01,5.732739e-01
39705,AGIS_Os08g028980,-5.298646e-01, 4.5911635941, 1.754870e+00,2.210594e-01,0.5605219530,Not_significant,1.913273e+01,3.038689e+01,2.873362e+01,2.974228e+01,3.990228e+01,1.129004e+01,1.892345e+01,1.444650e+01
39709,AGIS_Os08g029020,-1.917752e+00,-0.3974078689, 1.397446e+00,2.703574e-01,0.6048126849,Not_significant,1.102008e+00,4.434748e-01,1.502120e+00,8.207462e-01,8.317307e-02,5.829095e-01,0.000000e+00,1.222984e+00
39710,AGIS_Os08g029030, 8.357371e-01, 2.8633838873, 6.435417e+00,3.426929e-02,0.2648587279,Not_significant,4.501819e+00,5.640999e+00,4.774065e+00,5.198059e+00,1.409784e+01,8.697623e+00,9.560856e+00,5.477951e+00
39711,AGIS_Os08g029040,-5.549004e-01,-0.0911608652, 6.493023e-01,4.428984e-01,0.7348644683,Not_significant,7.034092e-01,1.046600e+00,1.725207e+00,7.621215e-01,3.326923e-01,8.897039e-01,6.168294e-01,1.121069e+00
39712,AGIS_Os08g029050,-4.353439e-01, 2.2399904661, 8.468964e-01,3.837554e-01,0.6936888857,Not_significant,5.345910e+00,4.736311e+00,4.818682e+00,4.944019e+00,1.580288e+00,6.734138e+00,2.291081e+00,7.032160e+00
39713,AGIS_Os08g029060, 1.306452e+00,-1.1329918321, 1.285222e+00,2.887018e-01,0.6204739827,Not_significant,2.813637e-01,1.419119e-01,2.974495e-02,6.448720e-01,1.871394e-01,4.295122e-01,3.965332e-01,1.222984e+00
39714,AGIS_Os08g029070,-6.033060e-01, 1.8170723232, 1.525043e+00,2.511349e-01,0.5866016994,Not_significant,4.103220e+00,2.057723e+00,5.339219e+00,5.139434e+00,1.663461e+00,3.972988e+00,1.806429e+00,3.809087e+00
39715,AGIS_Os08g029080,-2.084564e-01, 4.6420542210, 8.913291e-01,3.718610e-01,0.6853920091,Not_significant,2.579167e+01,3.051106e+01,2.766281e+01,2.223831e+01,1.607320e+01,2.661442e+01,2.791153e+01,2.266343e+01
39716,AGIS_Os08g029090, 2.286790e-01, 4.6148455843, 1.292126e+00,2.874985e-01,0.6193822639,Not_significant,2.225118e+01,1.944193e+01,2.568477e+01,2.296135e+01,2.530541e+01,2.633830e+01,2.755906e+01,2.619225e+01
39718,AGIS_Os08g029110, 4.520781e-01, 3.4847400149, 2.826868e+00,1.300141e-01,0.4574010259,Not_significant,7.854736e+00,1.101591e+01,9.161445e+00,9.379956e+00,1.623954e+01,1.217974e+01,1.401084e+01,9.439911e+00
39719,AGIS_Os08g029120,-5.215307e-01, 1.7120776658, 9.911195e-01,3.479893e-01,0.6679678417,Not_significant,5.674167e+00,3.583276e+00,2.706791e+00,3.068027e+00,1.081250e+00,2.883868e+00,2.511377e+00,4.420579e+00
39720,AGIS_Os08g029130,-3.477288e-01, 1.2324713124, 8.232933e-01,3.898750e-01,0.6985075368,Not_significant,2.672955e+00,3.601015e+00,1.918549e+00,2.071407e+00,2.453606e+00,2.745810e+00,1.101481e+00,1.949131e+00
39721,AGIS_Os08g029140,-5.803825e-02,-0.6224199224, 2.920882e-03,9.581933e-01,0.9837799284,Not_significant,2.813637e-01,9.224275e-01,3.420670e-01,9.379956e-01,9.149038e-01,2.914547e-01,9.693034e-01,2.802673e-01
39724,AGIS_Os08g029170,-1.158186e+00,-0.7665170061, 1.593543e+00,2.412313e-01,0.5784488047,Not_significant,1.875758e-01,5.499087e-01,1.576482e+00,7.034967e-01,1.455529e-01,9.203833e-02,6.168294e-01,5.223162e-01
39726,AGIS_Os08g029190,-6.331984e-02, 3.0394953087, 5.289690e-02,8.236804e-01,0.9305503553,Not_significant,7.807842e+00,7.166552e+00,7.927030e+00,1.018116e+01,1.050060e+01,7.178990e+00,5.353198e+00,9.376214e+00
39728,AGIS_Os08g029210, 1.087364e+00,-0.6664132481, 1.236419e+00,2.974188e-01,0.6272382086,Not_significant,1.406818e-01,1.773899e-01,1.070818e+00,3.322068e-01,6.237980e-01,3.374739e-01,5.507406e-01,1.477773e+00
39729,AGIS_Os08g029220,-3.174543e-01, 2.6134870112, 9.119745e-01,3.668280e-01,0.6820186307,Not_significant,5.299016e+00,7.450376e+00,6.157205e+00,7.816630e+00,8.026201e+00,4.908711e+00,4.604191e+00,4.420579e+00
39730,AGIS_Os08g029230, 1.195468e+00,-1.2721979200, 6.911097e-01,4.293732e-01,0.7256551974,Not_significant,0.000000e+00,2.660849e-01,3.271945e-01,4.689978e-01,5.406250e-01,6.442683e-01,2.202962e-01,5.350557e-01
39732,AGIS_Os08g029250, 2.443543e-01, 4.6102652733, 1.077700e+00,3.286580e-01,0.6518754849,Not_significant,2.023474e+01,2.291878e+01,2.113379e+01,2.436835e+01,3.318605e+01,2.503443e+01,2.813183e+01,2.011555e+01
39733,AGIS_Os08g029260,-2.549942e+00, 2.1765841895, 2.372907e+01,1.159737e-03,0.0389402057,DOWN,8.229887e+00,6.864990e+00,7.941902e+00,6.995884e+00,3.326923e-01,1.472613e+00,2.070785e+00,1.987350e+00
39741,AGIS_Os08g029340, 1.387560e+00, 1.3910533417, 8.324375e+00,1.987002e-02,0.1992419198,Not_significant,1.125455e+00,1.028861e+00,1.591355e+00,1.641492e+00,6.757812e+00,3.129303e+00,3.480680e+00,1.961871e+00
39743,AGIS_Os08g029360,-5.062654e-01, 7.6511441171, 4.425225e+00,6.740501e-02,0.3514620316,Not_significant,2.060285e+02,2.796729e+02,2.258683e+02,2.298676e+02,2.029631e+02,1.522928e+02,1.359228e+02,1.752053e+02
39744,AGIS_Os08g029370,-4.837072e-01, 2.3613137322, 6.960389e-01,4.277967e-01,0.7249730360,Not_significant,6.283789e+00,3.476842e+00,6.885957e+00,5.256684e+00,1.767428e+00,6.381325e+00,2.026725e+00,8.713764e+00
39745,AGIS_Os08g029380,-6.640381e-01, 3.2803985203, 2.060480e+00,1.882567e-01,0.5284668603,Not_significant,1.331788e+01,9.774184e+00,1.017277e+01,9.829413e+00,4.241827e+00,8.022675e+00,3.348503e+00,1.871421e+01
39746,AGIS_Os08g029390, 2.645735e+00,-0.0389955425, 5.423726e+00,4.754992e-02,0.3047791826,Not_significant,1.641288e-01,3.902578e-01,2.974495e-02,8.402878e-01,2.723918e+00,1.487953e+00,1.277718e+00,6.114922e-01
39747,AGIS_Os08g029400, 7.163440e-01, 5.2958011291, 1.121340e+01,9.620978e-03,0.1383378682,Not_significant,2.471311e+01,4.023203e+01,2.607145e+01,2.769041e+01,3.572283e+01,5.732454e+01,5.837850e+01,4.383635e+01
39748,AGIS_Os08g029410,-9.664783e-02, 2.4198872684, 1.031502e-01,7.560431e-01,0.9006626059,Not_significant,4.642501e+00,6.208647e+00,5.026897e+00,6.038347e+00,4.595312e+00,4.080366e+00,5.947998e+00,5.987528e+00
39751,AGIS_Os08g029440, 1.079161e+00, 4.8500235946, 1.934757e+01,2.160018e-03,0.0575593707,Not_significant,2.136019e+01,1.864368e+01,1.332574e+01,1.764604e+01,6.928317e+01,2.801033e+01,2.958578e+01,3.260018e+01
39752,AGIS_Os08g029450, 4.816308e-01, 5.9058640760, 1.758917e+00,2.205757e-01,0.5600802181,Not_significant,3.753860e+01,5.664060e+01,4.055724e+01,5.311400e+01,1.373395e+02,5.129603e+01,5.826835e+01,4.463893e+01
39778,AGIS_Os08g029710,-9.801007e-01, 1.4784097915, 1.870729e+00,2.077674e-01,0.5496032950,Not_significant,4.408031e+00,4.683094e+00,2.290361e+00,1.524243e+00,1.330769e+00,2.009504e+00,4.405925e-01,5.299599e+00
39784,AGIS_Os08g029770, 7.302897e-01, 1.7759874488, 4.950098e+00,5.566284e-02,0.3252088358,Not_significant,2.133675e+00,2.323808e+00,3.643757e+00,2.071407e+00,3.805168e+00,3.252021e+00,6.168294e+00,3.719911e+00
39786,AGIS_Os08g029790,-1.410431e-01, 5.2800859695, 2.819368e-01,6.095382e-01,0.8306471828,Not_significant,4.091497e+01,4.463130e+01,3.176761e+01,4.099823e+01,6.410564e+01,2.725869e+01,3.106177e+01,2.984846e+01
39788,AGIS_Os08g029810, 1.160075e+00,-1.4789037655, 4.728436e-01,5.106964e-01,0.7762610807,Not_significant,2.579167e-01,1.419119e-01,8.923486e-02,1.367910e-01,7.485576e-01,0.000000e+00,6.608887e-01,5.732739e-01
39791,AGIS_Os08g029840,-7.200346e-02, 1.0627537537, 3.196288e-02,8.624087e-01,0.9467222007,Not_significant,2.157121e+00,1.561031e+00,2.037529e+00,2.638113e+00,2.723918e+00,1.610671e+00,1.630192e+00,2.076526e+00
39793,AGIS_Os08g029860,-2.062510e-02,-0.9915787012, 3.571166e-04,9.853755e-01,0.9946452614,Not_significant,3.048106e-01,6.031257e-01,1.784697e-01,3.126652e-01,1.330769e+00,3.067944e-01,7.490072e-01,0.000000e+00
39794,AGIS_Os08g029870, 6.305529e-01, 1.2327752093, 8.556070e-01,3.814361e-01,0.6913735181,Not_significant,2.485379e+00,1.454597e+00,2.543193e+00,7.230383e-01,7.069711e-01,3.865610e+00,3.590829e+00,3.133897e+00
39795,AGIS_Os08g029880, 3.863308e-01, 3.9679473777, 1.130153e+00,3.181020e-01,0.6436276313,Not_significant,9.214660e+00,1.672787e+01,1.601766e+01,1.086512e+01,2.963041e+01,1.141275e+01,1.654425e+01,1.449746e+01
39796,AGIS_Os08g029890,-1.615313e-01, 3.4291086246, 4.621981e-01,5.151624e-01,0.7788765550,Not_significant,1.235655e+01,1.009349e+01,1.198722e+01,1.065016e+01,1.343245e+01,9.571987e+00,9.230412e+00,8.573630e+00
39798,AGIS_Os08g029910,-1.481010e-01, 1.5930133784, 9.844747e-02,7.615493e-01,0.9025556407,Not_significant,3.728069e+00,2.554415e+00,3.093475e+00,2.696737e+00,1.330769e+00,4.448520e+00,2.291081e+00,3.694432e+00
39799,AGIS_Os08g029920,-5.475375e-02, 2.1380803264, 3.025173e-02,8.660999e-01,0.9479744135,Not_significant,4.454925e+00,5.605521e+00,3.956079e+00,3.751983e+00,3.389303e+00,4.893371e+00,5.176961e+00,3.707171e+00
39801,AGIS_Os08g029940, 2.342582e-01, 4.8766715669, 1.147381e+00,3.143404e-01,0.6406083589,Not_significant,2.501792e+01,2.669718e+01,2.755870e+01,2.788583e+01,3.954879e+01,3.006586e+01,3.255978e+01,2.541514e+01
39803,AGIS_Os08g029960,-5.924629e-01, 0.5063745292, 7.337926e-01,4.160327e-01,0.7189312178,Not_significant,1.594394e+00,1.419119e+00,6.692614e-01,2.540405e+00,2.599158e+00,1.472613e+00,4.185628e-01,3.949220e-01
39816,AGIS_Os08g030090,-6.522079e-01, 4.3889440787, 7.353723e+00,2.583414e-02,0.2298092766,Not_significant,2.670610e+01,2.008054e+01,2.516423e+01,2.993769e+01,1.366118e+01,1.917465e+01,1.277718e+01,1.982254e+01
39818,AGIS_Os08g030110,-7.912906e-02, 6.5100638874, 1.482191e-01,7.099495e-01,0.8793711238,Not_significant,1.000951e+02,8.156388e+01,8.886305e+01,1.046256e+02,9.296670e+01,8.774321e+01,9.007913e+01,8.293363e+01
39819,AGIS_Os08g030120,-1.446507e-01, 4.6579789267, 3.236850e-01,5.846727e-01,0.8187778223,Not_significant,2.888667e+01,2.203183e+01,2.636890e+01,2.765133e+01,1.675937e+01,3.104760e+01,2.284472e+01,2.609033e+01
39820,AGIS_Os08g030130,-1.015780e+00, 1.4818277012, 2.040521e+00,1.901886e-01,0.5303261068,Not_significant,3.048106e+00,3.547798e+00,3.480159e+00,2.501322e+00,5.406250e-01,3.451438e+00,5.727702e-01,4.879198e+00
39822,AGIS_Os08g030150,-1.866549e-01, 3.2078921380, 5.724264e-01,4.702849e-01,0.7530518803,Not_significant,1.064493e+01,7.734200e+00,1.085691e+01,9.985745e+00,1.010553e+01,8.130053e+00,8.966057e+00,7.223251e+00
39825,AGIS_Os08g030180, 8.172245e-01,-0.2891202513, 4.394706e-01,5.256054e-01,0.7847924436,Not_significant,4.689395e-02,3.902578e-01,5.651541e-01,8.598293e-01,2.661538e+00,6.289286e-01,2.202962e-01,8.917594e-01
39827,AGIS_Os08g030200, 1.360794e+00, 3.5927283623, 2.616380e+01,8.228906e-04,0.0316584659,UP,8.792615e+00,7.414898e+00,6.603379e+00,4.396855e+00,2.043978e+01,1.865310e+01,1.244674e+01,1.747849e+01
39828,AGIS_Os08g030210, 7.618796e-01, 3.0849462542, 7.043814e+00,2.823462e-02,0.2417719671,Not_significant,8.042312e+00,4.807267e+00,5.205367e+00,6.644136e+00,1.361959e+01,7.194330e+00,1.403287e+01,8.076793e+00
39829,AGIS_Os08g030220,-1.499326e-01, 5.2140200956, 1.854024e-01,6.778865e-01,0.8647449487,Not_significant,3.329470e+01,3.964665e+01,3.389437e+01,4.015794e+01,6.934555e+01,2.265677e+01,3.645903e+01,2.122387e+01
39840,AGIS_Os08g030330, 1.007888e-01, 3.6040784360, 1.843974e-01,6.785828e-01,0.8653304221,Not_significant,1.195796e+01,9.685489e+00,1.262673e+01,1.260432e+01,1.112440e+01,1.356031e+01,1.255689e+01,1.287955e+01
39841,AGIS_Os08g030340,-7.956725e-01, 1.7072907796, 1.652952e+00,2.337408e-01,0.5730451009,Not_significant,5.674167e+00,2.749544e+00,2.781153e+00,4.299147e+00,6.237980e-01,3.374739e+00,1.542074e+00,4.790022e+00
39842,AGIS_Os08g030350, 2.635038e+00,-0.7264327264, 2.591826e+00,1.452332e-01,0.4768666163,Not_significant,0.000000e+00,4.079968e-01,5.948991e-02,1.172495e-01,2.744711e+00,2.607753e-01,6.168294e-01,3.821826e-01
39843,AGIS_Os08g030360, 6.001474e-01, 4.7377081532, 7.430534e+00,2.521280e-02,0.2265669821,Not_significant,2.096159e+01,2.116262e+01,2.208563e+01,1.938524e+01,4.341634e+01,2.613889e+01,3.390359e+01,2.611581e+01
39844,AGIS_Os08g030370, 1.085003e+00, 0.4277852841, 2.952647e+00,1.229580e-01,0.4470461810,Not_significant,5.627273e-01,2.252852e+00,4.164293e-01,4.885394e-01,2.994231e+00,1.748728e+00,1.013363e+00,1.006414e+00
39845,AGIS_Os08g030380,-1.942882e-03, 4.0806483445, 8.302682e-05,9.929457e-01,0.9973416223,Not_significant,1.348201e+01,2.015149e+01,1.664230e+01,1.723567e+01,1.272548e+01,1.716515e+01,1.881330e+01,1.885434e+01
39847,AGIS_Os08g030400, 2.416249e-01, 1.2205669056, 2.809526e-01,6.100463e-01,0.8307333646,Not_significant,1.781970e+00,2.891456e+00,1.264160e+00,2.501322e+00,3.784375e+00,2.116882e+00,2.224992e+00,1.808998e+00
39848,AGIS_Os08g030410,-5.988046e-01,-1.2496934186, 1.853457e-01,6.779324e-01,0.8647449487,Not_significant,4.454925e-01,4.612138e-01,2.379596e-01,5.471641e-01,3.742788e-01,4.601917e-01,5.727702e-01,1.273942e-02
39850,AGIS_Os08g030430, 1.259535e-01, 5.8686943849, 3.416161e-01,5.744822e-01,0.8126598103,Not_significant,5.369357e+01,4.942083e+01,5.077463e+01,6.925535e+01,7.705985e+01,5.186360e+01,5.694658e+01,5.816819e+01
39852,AGIS_Os08g030450, 5.347869e-01, 4.9770377589, 5.697228e+00,4.307331e-02,0.2925018265,Not_significant,2.126640e+01,2.962412e+01,2.627967e+01,2.554084e+01,4.412331e+01,3.506661e+01,3.782486e+01,3.195047e+01
39853,AGIS_Os08g030460,-3.147866e-01, 3.1087015800, 3.375202e-01,5.769091e-01,0.8140101331,Not_significant,1.294273e+01,6.439254e+00,9.622492e+00,6.956801e+00,3.035817e+00,9.955480e+00,4.846517e+00,1.490512e+01
39854,AGIS_Os08g030470, 6.619987e-01, 1.6174383360, 2.148564e+00,1.800400e-01,0.5193801489,Not_significant,1.828864e+00,1.614248e+00,3.866844e+00,2.325448e+00,3.971514e+00,3.834931e+00,2.313110e+00,4.484276e+00
39863,AGIS_Os08g030560,-1.635737e+00,-0.8106255829, 2.429365e+00,1.564459e-01,0.4905743684,Not_significant,9.847729e-01,1.099817e+00,5.354091e-01,5.080810e-01,1.663461e-01,1.227178e-01,6.608887e-01,2.293096e-01
