GeneID	WTmockLP_1	WTmockLP_2	WTmockLP_3	WTmockLP_4	WTmockHP_1	WTmockHP_2	WTmockHP_3	WTmockHP_4
AGIS_Os01g004700	36	60	43	29	8	223	76	170
AGIS_Os01g004710	16	0	4	0	28	32	4	1
AGIS_Os01g004720	0	0	0	0	22	0	0	1
AGIS_Os01g004730	3126	5309	6132	4429	6883	5599	5629	6300
AGIS_Os01g004740	44	109	94	65	8	69	20	127
AGIS_Os01g004750	24	16	77	6	0	9	29	56
AGIS_Os01g004760	5046	8399	9405	5992	7403	7089	6874	7766
AGIS_Os01g004770	6	0	12	0	0	0	0	0
AGIS_Os01g004780	48	94	92	72	26	108	62	258
AGIS_Os01g004790	2611	3712	4467	3315	4704	4245	3422	3678
AGIS_Os01g004800	122	97	215	79	98	149	127	274
AGIS_Os01g004810	0	4	0	0	0	0	0	0
AGIS_Os01g004820	0	0	8	0	0	0	0	0
AGIS_Os01g004830	151	191	270	129	192	235	179	353
AGIS_Os01g004840	0	0	18	0	14	48	36	8
AGIS_Os01g004850	0	0	0	0	0	0	0	0
AGIS_Os01g004860	0	0	0	0	0	0	0	0
AGIS_Os01g004870	0	0	0	0	0	0	0	0
AGIS_Os01g004880	0	0	0	0	0	0	0	0
AGIS_Os01g004890	0	0	0	0	0	0	0	0
AGIS_Os01g004900	0	0	0	0	0	0	0	0
AGIS_Os01g004910	0	0	0	0	0	30	8	0
AGIS_Os01g004920	0	0	0	0	0	0	0	2
AGIS_Os01g004930	0	0	6	0	6	0	0	0
AGIS_Os01g004940	0	0	0	0	0	0	0	0
AGIS_Os01g004950	0	0	0	0	0	0	0	0
AGIS_Os01g004960	0	0	0	0	0	0	0	0
AGIS_Os01g004970	0	0	0	0	0	0	0	0
AGIS_Os01g004980	0	0	0	0	0	0	0	0
AGIS_Os01g004990	1047	1660	1426	1142	1466	1162	827	1021
AGIS_Os01g005000	38	38	52	34	69	53	10	64
AGIS_Os01g005010	0	0	0	0	0	0	0	0
AGIS_Os01g005020	60	82	142	94	200	87	83	87
AGIS_Os01g005030	0	0	0	0	0	0	0	0
AGIS_Os01g005040	369	209	316	222	77	352	99	573
AGIS_Os01g005050	1483	1570	2059	1957	2652	2305	1835	2532
AGIS_Os01g005060	1422	2248	2591	2013	2825	2240	1931	3307
AGIS_Os01g005070	0	0	0	0	0	0	0	0
AGIS_Os01g005080	1391	1856	934	1191	5179	4721	2833	2807
AGIS_Os01g005090	0	0	0	0	0	0	0	0
AGIS_Os01g005100	0	0	0	0	0	0	0	0
AGIS_Os01g005110	0	0	0	18	0	2	0	0
AGIS_Os01g005120	0	0	0	0	0	0	0	0
AGIS_Os01g005130	0	0	0	0	0	0	0	0
AGIS_Os01g005140	0	20	0	0	0	2	0	0
AGIS_Os01g005150	0	0	0	0	0	0	0	0
AGIS_Os01g005160	0	0	0	0	0	0	0	0
AGIS_Os01g005170	0	0	0	0	0	0	0	0
AGIS_Os01g005180	0	0	0	0	0	0	0	0
AGIS_Os01g005190	0	0	0	0	4	0	0	0
AGIS_Os01g005200	0	0	0	0	0	16	0	1
AGIS_Os01g005210	0	6	0	1	18	8	0	7
AGIS_Os01g005220	43	56	135	60	1	138	5	150
AGIS_Os01g005230	39	65	58	48	0	70	13	110
AGIS_Os01g005240	1744	2895	3468	2455	4854	3561	2660	3463
AGIS_Os01g005250	537	880	783	437	529	931	497	1062
AGIS_Os01g005260	665	928	1254	823	988	1116	808	1074
AGIS_Os01g005270	52	51	114	110	24	140	110	149
AGIS_Os01g005280	93	73	35	22	0	20	10	91
AGIS_Os01g005290	249	311	283	305	126	341	156	433
AGIS_Os01g005300	8	0	5	14	0	10	0	6
AGIS_Os01g005310	0	0	0	0	0	0	0	0
AGIS_Os01g005320	459	344	550	381	444	925	352	855
AGIS_Os01g005330	0	14	20	24	0	72	14	12
AGIS_Os01g005340	0	0	0	0	0	0	0	0
AGIS_Os01g005350	462	920	1806	1092	671	1310	1324	1986
AGIS_Os01g005360	688	613	585	550	270	651	322	619
AGIS_Os01g005370	821	1001	1401	800	542	1135	761	1327
AGIS_Os01g005380	0	0	0	0	0	0	0	0
AGIS_Os01g005390	0	0	0	0	0	0	0	0
AGIS_Os01g005400	0	42	0	22	0	4	0	3
AGIS_Os01g005410	586	730	812	561	203	333	184	283
AGIS_Os01g005420	0	0	0	0	0	0	0	0
AGIS_Os01g005430	600	393	526	564	605	498	258	474
AGIS_Os01g005440	0	0	0	0	0	0	0	0
AGIS_Os01g005450	200	221	288	215	127	218	128	302
AGIS_Os01g005460	0	0	0	0	0	0	0	0
AGIS_Os01g005470	0	0	0	0	0	0	0	0
AGIS_Os01g005480	0	0	0	0	0	0	0	0
AGIS_Os01g005490	0	0	0	0	0	0	0	0
AGIS_Os01g005500	10	0	12	40	0	10	20	6
AGIS_Os01g005510	68	62	20	103	4	22	8	45
AGIS_Os01g005520	0	0	0	0	4	12	0	0
AGIS_Os01g005530	0	0	0	0	0	0	0	0
AGIS_Os01g005540	0	0	0	0	0	0	0	0
AGIS_Os01g005550	0	0	0	0	0	0	0	0
AGIS_Os01g005560	0	0	0	1	0	20	0	14
AGIS_Os01g005570	0	0	0	0	0	0	0	0
AGIS_Os01g005580	1	0	0	0	0	0	0	0
AGIS_Os01g005590	0	0	0	0	0	0	0	0
AGIS_Os01g005600	0	0	0	0	0	0	0	8
AGIS_Os01g005610	0	0	0	0	0	0	0	0
AGIS_Os01g005620	0	0	0	0	0	0	0	0
AGIS_Os01g005630	0	0	0	0	0	0	0	0
AGIS_Os01g005640	0	0	0	0	0	0	0	0
AGIS_Os01g005650	20	0	25	24	6	19	0	37
AGIS_Os01g005660	133	87	108	84	92	42	22	59
AGIS_Os01g005670	7	29	15	13	8	18	0	7
AGIS_Os01g005680	68	99	115	71	0	62	8	66
AGIS_Os01g005690	2	20	28	0	29	0	18	30
AGIS_Os01g005700	0	0	0	0	0	0	0	0
AGIS_Os01g005710	1	0	1	0	0	4	0	29
AGIS_Os01g005720	0	0	0	0	0	0	0	0
AGIS_Os01g005730	0	0	0	19	14	0	0	0
AGIS_Os01g005740	50	22	56	22	72	17	12	130
AGIS_Os01g005750	0	0	0	0	0	0	0	0
AGIS_Os01g005760	0	10	5	0	0	8	0	10
AGIS_Os01g005770	12	2	4	0	0	0	0	19
AGIS_Os01g005780	28	22	50	0	102	40	8	39
AGIS_Os01g005790	8	15	0	0	14	8	0	12
AGIS_Os01g005800	10	48	79	8	25	14	23	72
AGIS_Os01g005810	44	136	219	113	131	145	135	98
AGIS_Os01g005820	439	433	562	442	488	819	658	825
AGIS_Os01g005830	153	300	320	245	58	332	159	352
AGIS_Os01g005840	27	58	35	54	4	36	18	82
AGIS_Os01g005850	120	148	182	101	57	296	146	341
AGIS_Os01g005860	8	16	24	23	16	33	0	82
AGIS_Os01g005870	456	594	510	507	229	578	231	659
AGIS_Os01g005880	164	120	201	114	108	124	123	254
AGIS_Os01g005890	55	86	86	53	49	124	74	178
AGIS_Os01g005900	49	231	321	112	594	302	176	382
AGIS_Os01g005910	0	0	0	0	0	0	0	0
AGIS_Os01g005920	82	136	163	126	64	143	69	334
AGIS_Os01g005930	0	28	10	3	0	0	0	0
AGIS_Os01g005940	0	0	0	0	0	0	0	0
AGIS_Os01g005950	678	761	975	732	694	1395	860	1397
AGIS_Os01g005960	104	142	263	156	148	106	157	130
AGIS_Os01g005970	382	585	739	372	770	437	415	639
AGIS_Os01g005980	466	747	1358	520	102	1184	597	1329
AGIS_Os01g005990	166	180	400	239	96	325	390	382
AGIS_Os01g006000	12	14	12	1	56	34	0	20
AGIS_Os01g006010	66	36	46	16	13	66	42	38
AGIS_Os01g006020	228	233	219	304	263	352	372	326
AGIS_Os01g006030	2657	2569	3820	3002	1831	3400	2657	4454
AGIS_Os01g006040	40	18	8	8	22	17	40	14
AGIS_Os01g006050	38	41	26	40	1	24	5	132
AGIS_Os01g006060	40	53	141	84	128	70	65	84
AGIS_Os01g006070	128	193	140	146	52	120	142	167
AGIS_Os01g006080	148	208	264	187	100	296	72	358
AGIS_Os01g006090	0	0	0	0	0	0	0	0
AGIS_Os01g006100	1213	1488	2117	1757	760	1374	1092	2023
AGIS_Os01g006110	315	498	743	505	284	674	462	394
AGIS_Os01g006120	393	341	425	292	518	769	643	790
AGIS_Os01g006130	935	1640	1800	1389	2015	1557	858	2109
AGIS_Os01g006140	617	887	1061	916	707	804	711	1231
AGIS_Os01g006150	673	706	978	577	376	933	406	1153
AGIS_Os01g006160	2134	3609	4404	3216	3869	3249	2824	3527
AGIS_Os01g006170	303	265	444	249	116	89	93	273
AGIS_Os01g006180	225	327	429	197	590	595	384	458
AGIS_Os01g006190	17	4	20	0	25	45	0	25
AGIS_Os01g006200	0	0	0	0	0	0	0	0
AGIS_Os01g006210	67	137	145	81	222	124	68	112
AGIS_Os01g006220	1425	1184	1719	1414	401	1847	353	2900
AGIS_Os01g006230	479	524	1093	783	1332	1745	1175	1476
AGIS_Os01g006240	0	0	0	0	0	0	0	0
AGIS_Os01g006250	1082	1322	1722	1341	2328	2059	1553	2249
AGIS_Os01g006260	216	269	604	576	1010	905	547	861
AGIS_Os01g006270	61	100	46	28	44	51	58	106
AGIS_Os01g006280	0	0	0	0	0	0	0	0
AGIS_Os01g006290	611	639	1353	857	1265	1632	1293	2135
AGIS_Os01g006300	455	469	544	263	390	652	455	862
AGIS_Os01g006310	175	213	248	135	162	213	94	301
AGIS_Os01g006320	56	56	65	30	68	80	49	146
AGIS_Os01g006330	128	193	158	194	162	175	78	144
AGIS_Os01g006340	15	2	16	26	0	39	36	4
AGIS_Os01g006350	509	650	1004	684	253	793	616	1219
AGIS_Os01g006360	0	0	0	0	0	0	0	0
AGIS_Os01g006370	0	0	0	0	0	0	0	0
AGIS_Os01g006380	0	0	0	0	0	0	0	0
AGIS_Os01g006390	0	0	0	0	0	0	0	0
AGIS_Os01g006400	0	0	0	0	0	0	0	0
AGIS_Os01g006410	266	247	349	267	391	371	276	524
AGIS_Os01g006420	0	0	0	0	0	0	0	0
AGIS_Os01g006430	548	500	930	649	624	805	583	943
AGIS_Os01g006440	91	98	152	133	247	306	284	280
AGIS_Os01g006450	483	529	653	405	374	843	574	906
AGIS_Os01g006460	153	293	200	147	76	313	204	394
AGIS_Os01g006470	5208	6014	10287	6693	11945	9928	9003	10445
AGIS_Os01g006480	165	202	155	74	458	193	149	372
AGIS_Os01g006490	718	1153	1466	1338	1482	653	587	966
AGIS_Os01g006500	11	8	0	0	16	2	27	26
AGIS_Os01g006510	72	74	104	54	46	25	53	129
AGIS_Os01g006520	432	927	857	680	794	791	753	863
AGIS_Os01g006530	0	0	0	0	0	0	0	0
AGIS_Os01g006540	0	0	0	0	0	0	0	0
AGIS_Os01g006550	0	0	0	0	0	0	0	0
AGIS_Os01g006560	39	55	57	45	72	98	30	99
AGIS_Os01g006570	0	0	0	0	0	0	0	0
AGIS_Os01g006580	580	450	583	622	597	939	437	840
AGIS_Os01g006590	85	150	97	28	20	131	97	171
AGIS_Os01g006600	170	72	181	182	152	172	144	273
AGIS_Os01g006610	3	15	48	16	18	8	0	42
AGIS_Os01g006620	550	572	956	585	591	1056	1140	1130
AGIS_Os01g006630	124	188	181	82	28	136	68	226
AGIS_Os01g006640	0	0	0	8	0	0	0	0
AGIS_Os01g006650	78	127	181	164	109	147	88	151
AGIS_Os01g006660	460	615	632	573	282	586	313	461
AGIS_Os01g006670	1001	1240	1787	1312	2098	1774	1937	2179
AGIS_Os01g006680	398	877	811	773	801	653	712	864
AGIS_Os01g006690	4	0	8	1	0	0	0	0
AGIS_Os01g006700	0	0	0	0	0	0	0	0
AGIS_Os01g006710	23	29	44	31	18	12	0	0
AGIS_Os01g006720	108	158	202	168	60	109	68	117
AGIS_Os01g006730	2	10	0	0	21	8	6	6
AGIS_Os01g006740	0	0	0	0	0	0	0	0
AGIS_Os01g006750	0	0	0	0	0	0	0	0
AGIS_Os01g006760	0	0	0	0	0	0	0	0
AGIS_Os01g006770	804	1069	1243	911	535	674	422	760
AGIS_Os01g006780	36	15	23	67	0	28	5	18
AGIS_Os01g006790	355	314	702	404	206	324	229	443
AGIS_Os01g006800	16	6	25	16	12	18	0	3
AGIS_Os01g006810	533	1041	1271	1189	1798	632	468	903
AGIS_Os01g006820	478	730	956	839	960	661	490	643
AGIS_Os01g006830	245	241	465	167	134	487	458	585
AGIS_Os01g006840	155	108	184	80	156	283	276	171
AGIS_Os01g006850	384	304	885	285	1315	1408	923	1469
AGIS_Os01g006860	0	0	0	0	0	0	0	0
AGIS_Os01g006870	8	16	8	18	1	32	0	14
AGIS_Os01g006880	764	762	1192	973	489	1554	878	1997
AGIS_Os01g006890	626	789	734	617	211	201	531	653
AGIS_Os01g006900	0	0	0	0	0	0	0	0
AGIS_Os01g006910	0	0	0	0	0	0	0	0
AGIS_Os01g006920	11	10	56	10	14	9	14	32
AGIS_Os01g006930	1116	1394	1570	1006	376	1184	430	1902
AGIS_Os01g006940	136	289	310	228	66	301	218	416
AGIS_Os01g006950	189	344	363	178	247	240	230	691
AGIS_Os01g006960	44	119	125	36	33	117	41	36
AGIS_Os01g006970	86	122	245	124	209	282	251	351
AGIS_Os01g006980	419	549	784	607	490	554	482	637
AGIS_Os01g006990	0	0	0	0	0	0	0	0
AGIS_Os01g007000	208	240	241	225	39	233	222	470
AGIS_Os01g007010	0	0	0	0	0	0	0	0
AGIS_Os01g007020	0	0	0	0	0	0	0	0
AGIS_Os01g007030	92	210	170	97	26	118	50	164
AGIS_Os01g007040	1068	1074	1131	1127	2891	1393	1432	1512
AGIS_Os01g007050	0	0	0	0	0	0	0	0
AGIS_Os01g007060	1005	1263	1798	1294	1092	1507	1332	1782
AGIS_Os01g007070	1425	1819	2366	1843	1889	2280	2175	2526
AGIS_Os01g007080	156	213	260	230	35	144	8	355
AGIS_Os01g007090	889	963	1258	984	301	1706	417	1716
AGIS_Os01g007100	47	341	162	138	343	208	220	135
AGIS_Os01g007110	477	708	1177	637	528	1104	1171	1110
AGIS_Os01g007120	48	104	140	77	6	44	76	78
AGIS_Os01g007130	4	0	3	0	22	0	24	0
AGIS_Os01g007140	120	202	475	271	503	714	375	672
AGIS_Os01g007150	0	0	0	0	0	0	0	0
AGIS_Os01g007160	0	0	0	0	0	0	0	0
AGIS_Os01g007170	0	0	0	0	0	0	0	0
AGIS_Os01g007180	87	117	146	75	65	108	0	225
AGIS_Os01g007190	58	222	272	199	344	301	328	304
AGIS_Os01g007200	0	0	0	0	0	0	0	0
AGIS_Os01g007210	97	162	187	138	106	240	158	263
AGIS_Os01g007220	67	77	107	67	34	146	60	135
AGIS_Os01g007230	2925	2878	5439	2604	2924	5384	5074	5997
AGIS_Os01g007240	0	0	0	0	0	0	0	0
AGIS_Os01g007250	373	328	603	333	822	646	575	673
AGIS_Os01g007260	0	0	0	0	0	0	0	0
AGIS_Os01g007270	54	46	92	66	61	65	94	61
AGIS_Os01g007280	0	0	0	0	0	0	0	0
AGIS_Os01g007290	0	0	0	0	0	0	0	0
AGIS_Os01g007300	0	0	0	6	0	0	0	4
AGIS_Os01g007310	0	0	0	0	0	0	0	0
AGIS_Os01g007320	212	265	296	376	487	477	461	429
AGIS_Os01g007330	1315	1736	1867	1379	2302	2074	1699	2204
AGIS_Os01g007340	207	387	322	254	1007	459	382	501
AGIS_Os01g007350	93	123	121	154	38	120	54	248
AGIS_Os01g007360	97	120	126	138	24	216	147	181
AGIS_Os01g007370	18105	20453	25256	19452	13615	25935	14807	32645
AGIS_Os01g007380	24	30	34	26	9	103	52	92
AGIS_Os01g007390	0	0	0	0	0	0	0	0
AGIS_Os01g007400	0	0	0	0	0	0	0	0
AGIS_Os01g007410	0	12	5	0	0	0	0	0
AGIS_Os01g007420	754	503	836	567	195	874	128	1584
AGIS_Os01g007430	319	626	540	453	482	564	336	534
AGIS_Os01g007440	370	410	690	373	302	692	652	769
AGIS_Os01g007450	469	437	553	571	1433	953	705	933
AGIS_Os01g007460	12	30	24	36	1	42	68	40
AGIS_Os01g007470	10	56	6	17	17	22	27	11
AGIS_Os01g007480	717	2020	1247	1303	2212	1257	848	1350
AGIS_Os01g007490	308	242	474	310	311	292	233	392
AGIS_Os01g007500	48	80	73	46	36	100	48	91
AGIS_Os01g007510	1967	3040	3343	2408	2094	2855	1776	2829
AGIS_Os01g007520	2	28	32	6	88	0	15	35
AGIS_Os01g007530	263	398	429	293	256	288	220	461
AGIS_Os01g007540	200	519	422	280	411	325	368	303
AGIS_Os01g007550	0	4	10	0	13	0	0	10
AGIS_Os01g007560	8	6	40	12	2	13	0	44
AGIS_Os01g007570	114	63	168	88	149	180	24	240
AGIS_Os01g007580	10	14	0	3	0	8	0	10
AGIS_Os01g007590	279	345	400	397	238	446	388	597
AGIS_Os01g007600	0	0	0	0	0	0	0	0
AGIS_Os01g007610	359	549	599	416	472	701	531	550
AGIS_Os01g007620	789	976	1126	827	1144	1393	1227	1273
AGIS_Os01g007630	2188	2392	2558	1951	562	3045	1347	3571
AGIS_Os01g007640	0	0	0	0	0	0	0	0
AGIS_Os01g007650	16	13	9	2	4	12	8	45
AGIS_Os01g007660	1657	1668	2179	1631	1616	3731	1634	4832
AGIS_Os01g007670	4768	6553	9483	6165	9744	7016	6915	9921
AGIS_Os01g007680	626	884	1146	765	607	1112	701	1228
AGIS_Os01g007690	361	560	510	304	490	262	153	425
AGIS_Os01g007700	0	0	0	0	0	0	0	0
AGIS_Os01g007710	0	0	0	0	0	0	0	0
AGIS_Os01g007720	2492	4071	3504	2961	5022	4322	2794	5153
AGIS_Os01g007730	0	4	0	0	0	0	0	0
AGIS_Os01g007740	214	163	156	344	235	148	76	146
AGIS_Os01g007750	0	0	0	0	0	0	0	0
AGIS_Os01g007760	569	771	726	631	599	737	490	905
AGIS_Os01g007770	0	0	0	0	0	0	0	0
AGIS_Os01g007780	13	4	1	33	0	6	0	0
AGIS_Os01g007790	197	320	303	320	144	83	57	73
AGIS_Os01g007800	0	0	0	0	0	0	0	0
AGIS_Os01g007810	0	0	0	0	0	0	0	0
AGIS_Os01g007820	0	0	0	0	0	0	0	0
AGIS_Os01g007830	0	0	24	0	0	0	0	0
AGIS_Os01g007840	1934	2569	2949	2157	1289	2956	2145	4118
AGIS_Os01g007850	0	0	0	0	0	0	0	0
AGIS_Os01g007860	0	0	0	0	0	0	0	0
AGIS_Os01g007870	118	337	384	352	935	722	1658	384
AGIS_Os01g007880	56	60	80	33	100	28	33	42
AGIS_Os01g007890	0	0	0	0	0	0	0	0
AGIS_Os01g007900	1617	1153	1640	996	1164	2162	1250	3180
AGIS_Os01g007910	358	540	513	526	88	370	105	690
AGIS_Os01g007920	92	175	111	170	147	304	201	232
AGIS_Os01g007930	9	5	58	23	18	10	37	36
AGIS_Os01g007940	431	568	506	543	192	450	256	460
AGIS_Os01g007950	3	34	16	8	88	20	19	19
AGIS_Os01g007960	567	630	727	651	761	1026	707	1118
AGIS_Os01g007970	68	92	113	127	37	62	17	107
AGIS_Os01g007980	44	40	76	88	8	44	38	190
AGIS_Os01g007990	4063	4305	6008	4864	6860	4754	4769	6366
AGIS_Os01g008000	0	0	0	0	0	0	0	0
AGIS_Os01g008010	30	24	0	4	38	6	0	19
AGIS_Os01g008020	0	0	0	0	0	0	0	0
AGIS_Os01g008030	5	0	0	0	0	0	0	0
AGIS_Os01g008040	44	68	16	10	20	21	0	30
AGIS_Os01g008050	5	18	3	1	0	0	0	1
AGIS_Os01g008060	0	0	0	0	0	0	0	0
AGIS_Os01g008070	5	1	22	0	37	0	0	10
AGIS_Os01g008080	466	692	552	624	824	561	403	531
AGIS_Os01g008090	718	785	1167	926	1834	984	739	1232
AGIS_Os01g008100	0	0	0	0	0	0	0	0
AGIS_Os01g008110	275	129	228	182	489	562	350	408
AGIS_Os01g008120	196	73	74	106	64	152	150	283
AGIS_Os01g008130	80	108	183	58	191	158	248	363
AGIS_Os01g008140	0	0	0	0	0	0	0	0
AGIS_Os01g008150	0	0	0	0	0	0	0	0
AGIS_Os01g008160	30	42	4	8	0	1	6	55
AGIS_Os01g008170	2567	4152	6187	3050	4554	5869	8057	6546
AGIS_Os01g008180	0	0	0	0	0	0	0	0
AGIS_Os01g008190	0	0	0	0	0	0	0	0
AGIS_Os01g008200	32	74	16	19	6	22	22	47
AGIS_Os01g008210	178	356	409	261	194	296	135	541
AGIS_Os01g008220	2971	3093	4682	3106	3658	5827	4764	6492
AGIS_Os01g008230	4460	5352	5431	5182	4080	4561	2516	5221
AGIS_Os01g008240	149	146	360	125	124	387	529	354
AGIS_Os01g008250	1754	2554	2374	2530	2514	1943	1459	2363
AGIS_Os01g008260	0	0	0	0	0	0	0	0
AGIS_Os01g008270	0	0	0	0	0	0	0	0
AGIS_Os01g008280	2729	4204	5178	4341	7807	6415	4382	6539
AGIS_Os01g008290	631	676	897	638	4554	2781	1716	2979
AGIS_Os01g008300	0	0	0	0	0	0	5	0
AGIS_Os01g008310	53	170	142	165	567	262	216	274
AGIS_Os01g008320	4	16	10	0	6	101	38	46
AGIS_Os01g008330	354	479	674	522	172	371	251	409
AGIS_Os01g008340	0	0	0	0	0	0	0	0
AGIS_Os01g008350	0	0	0	0	0	0	0	0
AGIS_Os01g008360	80	179	162	181	62	99	50	136
AGIS_Os01g008370	0	0	0	0	0	0	0	0
AGIS_Os01g008380	0	0	0	0	0	0	0	0
AGIS_Os01g008390	40	104	73	141	108	95	67	150
AGIS_Os01g008400	95	228	142	154	180	123	196	143
AGIS_Os01g008410	101	143	108	177	56	104	66	187
AGIS_Os01g008420	391	372	357	278	21	520	71	837
AGIS_Os01g008430	1354	2418	2308	1526	2005	1529	1349	1735
AGIS_Os01g008440	185	106	277	170	235	266	310	333
AGIS_Os01g008450	1329	1387	1483	1101	2607	1801	1386	1857
AGIS_Os01g008460	4	0	0	0	0	0	0	0
AGIS_Os01g008470	2207	3479	2993	2485	5664	3044	2409	3199
AGIS_Os01g008480	987	859	1371	1405	1141	1677	834	1682
AGIS_Os01g008490	269	217	429	259	314	551	353	805
AGIS_Os01g008500	1	30	50	0	39	0	14	8
AGIS_Os01g008510	848	927	1644	1136	1649	1396	1658	1834
AGIS_Os01g008520	1213	1946	2035	1705	1441	1630	1386	1929
AGIS_Os01g008530	0	8	0	0	40	0	0	0
AGIS_Os01g008540	0	0	0	0	22	4	0	12
AGIS_Os01g008550	0	0	0	0	0	0	0	0
AGIS_Os01g008560	0	0	0	0	0	0	0	0
AGIS_Os01g008570	0	0	0	0	0	0	0	0
AGIS_Os01g008580	0	0	1	0	0	0	0	0
AGIS_Os01g008590	112	222	102	143	1187	1069	546	1048
AGIS_Os01g008600	0	3	0	0	0	8	0	0
AGIS_Os01g008610	154	381	477	342	591	445	495	697
AGIS_Os01g008620	401	373	743	599	739	685	643	886
AGIS_Os01g008630	1	0	0	0	0	0	0	0
AGIS_Os01g008640	123	84	144	32	96	197	69	163
AGIS_Os01g008650	535	583	796	704	368	851	491	859
AGIS_Os01g008660	0	0	0	10	0	0	14	0
AGIS_Os01g008670	87	62	45	48	54	165	57	90
AGIS_Os01g008680	82	219	171	224	277	213	262	269
AGIS_Os01g008690	15	6	11	10	40	9	14	30
AGIS_Os01g008700	78	88	80	118	53	101	96	145
AGIS_Os01g008710	11	0	36	16	212	48	31	38
AGIS_Os01g008720	0	0	0	0	0	0	0	0
AGIS_Os01g008730	6	6	20	10	0	0	0	0
AGIS_Os01g008740	30	14	34	39	0	72	52	108
AGIS_Os01g008750	1283	1425	1750	1360	660	2038	1066	2872
AGIS_Os01g008760	0	0	0	0	0	0	0	0
AGIS_Os01g008770	0	0	0	0	0	0	0	0
AGIS_Os01g008780	818	1296	1049	807	3724	1898	1522	2031
AGIS_Os01g008790	54	78	171	38	64	90	24	91
AGIS_Os01g008800	0	0	0	0	0	0	0	0
AGIS_Os01g008810	129	120	218	179	749	258	118	258
AGIS_Os01g008820	30	8	3	42	100	40	28	18
AGIS_Os01g008830	0	0	0	0	0	0	0	0
AGIS_Os01g008840	835	1792	1370	1035	336	438	377	742
AGIS_Os01g008850	0	0	0	0	0	0	0	0
AGIS_Os01g008860	0	0	0	0	0	0	0	0
AGIS_Os01g008870	247	256	358	239	298	459	387	599
AGIS_Os01g008880	660	1003	1227	941	706	1318	1044	1343
AGIS_Os01g008890	54	48	24	37	0	26	14	84
AGIS_Os01g008900	0	24	8	12	8	0	22	14
AGIS_Os01g008910	372	496	703	394	428	612	438	856
AGIS_Os01g008920	99	164	239	72	64	296	255	290
AGIS_Os01g008930	335	256	447	364	379	377	430	314
AGIS_Os01g008940	0	8	0	0	0	14	12	2
AGIS_Os01g008950	0	0	0	0	0	0	0	0
AGIS_Os01g008960	0	0	0	0	0	0	0	0
AGIS_Os01g008970	2415	2813	2565	1831	2766	1713	2711	2035
AGIS_Os01g008980	0	0	0	0	0	0	0	0
AGIS_Os01g008990	0	0	0	0	0	0	0	0
AGIS_Os01g009000	641	855	1128	904	657	1016	718	1244
AGIS_Os01g009010	435	255	302	356	431	209	163	110
AGIS_Os01g009020	1013	1215	1466	925	1703	1676	1084	1777
AGIS_Os01g009030	162	234	191	288	342	157	202	345
AGIS_Os01g009040	0	0	0	0	0	0	0	0
AGIS_Os01g009050	0	0	0	0	0	0	0	0
AGIS_Os01g009060	0	0	0	0	0	0	0	0
AGIS_Os01g009070	0	0	1	10	0	12	2	16
AGIS_Os01g009080	112	120	184	118	12	32	16	43
AGIS_Os01g009090	527	729	847	624	196	462	116	957
AGIS_Os01g009100	0	0	0	0	0	0	0	0
AGIS_Os01g009110	0	0	0	0	0	0	0	0
AGIS_Os01g009120	710	769	986	783	975	641	503	939
AGIS_Os01g009130	1	0	0	0	0	0	0	0
AGIS_Os01g009140	50	64	25	34	36	57	16	90
AGIS_Os01g009150	870	1354	1660	963	1728	1438	1275	1762
AGIS_Os01g009160	26	46	36	90	49	62	27	46
AGIS_Os01g009170	30	20	42	36	6	20	9	36
AGIS_Os01g009180	0	0	0	0	0	0	0	0
AGIS_Os01g009190	0	0	0	0	0	0	0	0
AGIS_Os01g009200	0	0	0	0	0	0	0	0
AGIS_Os01g009210	696	1157	1183	1110	3165	1536	1321	1702
AGIS_Os01g009220	147	172	315	209	90	175	105	343
AGIS_Os01g009230	0	0	1	0	0	0	0	0
AGIS_Os01g009240	0	0	0	0	0	0	0	0
AGIS_Os01g009250	0	0	0	0	0	0	0	0
AGIS_Os01g009260	42	127	73	36	0	0	0	0
AGIS_Os01g009270	0	0	0	0	0	0	0	0
AGIS_Os01g009280	0	0	0	0	0	0	0	0
AGIS_Os01g009290	0	0	0	0	0	0	0	0
AGIS_Os01g009300	0	0	0	0	0	0	0	0
AGIS_Os01g009310	148	152	269	157	106	266	97	306
AGIS_Os01g009320	89	16	93	82	0	70	56	133
AGIS_Os01g009330	0	0	0	0	0	0	0	0
AGIS_Os01g009340	1729	2837	3542	2203	2996	3706	3575	3525
AGIS_Os01g009350	255	448	344	370	599	212	232	388
AGIS_Os01g009360	701	865	1613	860	1210	1546	1289	1668
AGIS_Os01g009370	20	70	285	44	102	142	144	144
AGIS_Os01g009380	48	24	44	16	74	80	80	73
AGIS_Os01g009390	2	28	0	19	7	5	20	7
AGIS_Os01g009400	90	152	225	163	209	289	198	250
AGIS_Os01g009410	6	22	59	24	83	54	20	106
AGIS_Os01g009420	9	25	37	18	4	30	6	22
AGIS_Os01g009430	0	0	0	0	0	0	0	0
AGIS_Os01g009440	18	0	0	0	0	0	0	0
AGIS_Os01g009450	156	206	240	193	261	343	321	364
AGIS_Os01g009460	0	0	0	0	1	0	0	0
AGIS_Os01g009470	248	371	408	456	729	548	379	616
AGIS_Os01g009480	0	12	48	41	13	18	19	0
AGIS_Os01g009490	0	0	0	0	0	0	0	0
