GeneID	WTmycLP_1	WTmycLP_2	WTmycLP_3	WTmycLP_4	WTmycHP_1	WTmycHP_2	WTmycHP_3	WTmycHP_4
AGIS_Os11g024850	14	0	9	14	2	6	2	0
AGIS_Os11g024860	3	4	0	0	10	0	0	0
AGIS_Os11g024870	0	0	0	0	0	2	0	0
AGIS_Os11g024880	0	0	0	0	0	0	0	0
AGIS_Os11g024890	0	0	0	0	0	0	0	0
AGIS_Os11g024900	0	0	0	0	0	0	0	0
AGIS_Os11g024910	0	0	0	0	0	0	0	0
AGIS_Os11g024920	185	144	163	66	212	161	364	239
AGIS_Os11g024930	204	47	107	138	552	156	136	192
AGIS_Os11g024940	0	0	0	0	0	0	0	0
AGIS_Os11g024950	11	83	180	75	54	153	146	69
AGIS_Os11g024960	0	0	0	0	0	0	0	0
AGIS_Os11g024970	0	0	0	0	0	0	0	0
AGIS_Os11g024980	0	0	0	0	0	0	0	0
AGIS_Os11g024990	0	0	0	0	0	0	0	0
AGIS_Os11g025000	0	0	0	0	0	0	0	0
AGIS_Os11g025010	0	0	0	0	0	0	0	0
AGIS_Os11g025020	0	0	0	0	0	0	0	0
AGIS_Os11g025030	0	0	0	0	0	0	0	0
AGIS_Os11g025040	0	0	0	0	0	0	0	0
AGIS_Os11g025050	4346	2842	5125	2505	3815	1422	1381	2073
AGIS_Os11g025060	0	0	0	0	0	0	0	0
AGIS_Os11g025070	0	0	0	0	0	0	0	0
AGIS_Os11g025080	0	0	0	0	0	0	0	0
AGIS_Os11g025090	1143	566	962	520	2174	653	516	1034
AGIS_Os11g025100	2004	1192	1854	1229	3546	2118	1037	1929
AGIS_Os11g025110	38	89	136	159	264	90	89	100
AGIS_Os11g025120	96	62	146	60	58	94	91	121
AGIS_Os11g025130	840	534	907	544	995	483	451	649
AGIS_Os11g025140	969	485	1216	621	3469	2008	1785	2982
AGIS_Os11g025150	0	0	0	0	0	0	0	0
AGIS_Os11g025160	5	0	0	0	16	4	16	68
AGIS_Os11g025170	8	6	0	8	0	0	8	0
AGIS_Os11g025180	0	0	0	0	0	0	0	0
AGIS_Os11g025190	0	0	0	0	0	0	0	0
AGIS_Os11g025200	1694	1177	2128	1377	628	319	230	434
AGIS_Os11g025210	34	52	83	120	20	65	109	84
AGIS_Os11g025220	3	17	12	5	0	0	2	3
AGIS_Os11g025230	86	33	76	35	137	74	37	55
AGIS_Os11g025240	0	0	0	0	0	0	0	0
AGIS_Os11g025250	0	0	0	0	0	0	0	0
AGIS_Os11g025260	49	73	175	53	42	14	25	24
AGIS_Os11g025270	105	153	136	57	48	174	152	112
AGIS_Os11g025280	0	0	0	0	0	0	0	0
AGIS_Os11g025290	367	253	563	248	547	347	460	489
AGIS_Os11g025300	0	0	0	0	0	0	0	0
AGIS_Os11g025310	0	0	0	0	0	0	0	0
AGIS_Os11g025320	214	231	426	239	122	230	227	237
AGIS_Os11g025330	0	0	0	4	0	6	2	0
AGIS_Os11g025340	8	0	0	0	0	10	16	34
AGIS_Os11g025350	0	0	0	0	0	0	0	0
AGIS_Os11g025360	0	0	0	0	0	0	0	0
AGIS_Os11g025370	0	0	0	0	0	0	0	0
AGIS_Os11g025380	0	0	0	0	0	0	0	0
AGIS_Os11g025390	20	8	0	12	0	0	1	2
AGIS_Os11g025400	0	0	0	10	0	20	0	16
AGIS_Os11g025410	0	0	0	0	0	0	0	0
AGIS_Os11g025420	0	0	0	0	0	0	0	6
AGIS_Os11g025430	0	5	0	0	22	20	4	8
AGIS_Os11g025440	12	6	16	9	30	28	6	42
AGIS_Os11g025450	0	25	16	22	0	21	6	37
AGIS_Os11g025460	18	20	0	13	16	14	46	52
AGIS_Os11g025470	32	23	37	88	6	109	119	114
AGIS_Os11g025480	0	0	0	0	0	0	0	0
AGIS_Os11g025490	0	0	0	0	0	0	0	0
AGIS_Os11g025500	0	0	0	0	0	0	0	0
AGIS_Os11g025510	0	0	0	0	0	0	0	0
AGIS_Os11g025520	332	167	347	126	305	267	113	247
AGIS_Os11g025530	0	0	0	0	0	0	0	0
AGIS_Os11g025540	0	0	0	0	0	0	0	0
AGIS_Os11g025550	0	0	0	0	0	0	0	0
AGIS_Os11g025560	0	0	0	0	0	0	0	0
AGIS_Os11g025570	0	0	0	0	0	0	0	0
AGIS_Os11g025580	0	0	9	0	0	4	3	0
AGIS_Os11g025590	0	0	0	0	0	0	0	0
AGIS_Os11g025600	0	0	0	8	0	0	6	0
AGIS_Os11g025610	10	0	0	0	0	0	0	0
AGIS_Os11g025620	0	0	0	0	0	0	0	0
AGIS_Os11g025630	0	0	0	0	0	0	0	0
AGIS_Os11g025640	0	0	0	0	0	0	0	0
AGIS_Os11g025650	0	0	0	0	0	0	0	0
AGIS_Os11g025660	0	0	0	0	0	0	0	0
AGIS_Os11g025670	0	0	0	0	0	0	0	0
AGIS_Os11g025680	0	0	0	0	0	0	0	0
AGIS_Os11g025690	0	0	0	0	0	8	8	10
AGIS_Os11g025700	0	0	0	0	0	0	0	0
AGIS_Os11g025710	32	6	23	3	10	20	30	12
AGIS_Os11g025720	0	0	0	0	0	0	0	0
AGIS_Os11g025730	0	0	0	0	0	0	0	0
AGIS_Os11g025740	0	0	0	0	0	0	0	0
AGIS_Os11g025750	479	175	297	335	505	346	144	492
AGIS_Os11g025760	357	237	512	386	770	453	507	610
AGIS_Os11g025770	0	0	0	0	0	0	0	0
AGIS_Os11g025780	0	0	0	0	0	0	0	0
AGIS_Os11g025790	526	445	802	555	495	775	556	984
AGIS_Os11g025800	345	170	468	328	310	188	124	246
AGIS_Os11g025810	0	0	0	0	0	0	0	0
AGIS_Os11g025820	0	0	0	0	0	0	0	0
AGIS_Os11g025830	0	0	0	0	0	0	0	0
AGIS_Os11g025840	0	0	0	0	0	0	0	0
AGIS_Os11g025850	425	300	422	263	570	518	262	468
AGIS_Os11g025860	656	411	621	930	1263	869	704	977
AGIS_Os11g025870	0	0	0	0	0	0	0	0
AGIS_Os11g025880	0	0	0	0	0	0	0	0
AGIS_Os11g025890	0	0	0	0	0	0	0	0
AGIS_Os11g025900	0	0	0	0	0	0	0	0
AGIS_Os11g025910	0	0	0	0	0	0	0	0
AGIS_Os11g025920	0	0	0	0	0	0	0	0
AGIS_Os11g025930	693	575	636	563	1325	930	539	1053
AGIS_Os11g025940	0	0	0	0	0	0	0	0
AGIS_Os11g025950	0	0	0	0	0	0	0	0
AGIS_Os11g025960	155	103	94	74	47	180	51	77
AGIS_Os11g025970	1784	561	1358	744	4202	2213	837	2305
AGIS_Os11g025980	0	0	0	0	0	0	0	0
AGIS_Os11g025990	0	0	4	0	0	0	0	0
AGIS_Os11g026000	0	0	0	0	0	0	0	0
AGIS_Os11g026010	0	0	0	0	0	0	0	0
AGIS_Os11g026020	0	0	0	0	0	0	0	0
AGIS_Os11g026030	0	0	0	0	0	0	0	0
AGIS_Os11g026040	0	0	0	0	0	0	0	0
AGIS_Os11g026050	0	0	0	0	0	0	0	0
AGIS_Os11g026060	0	0	0	0	0	0	0	0
AGIS_Os11g026070	0	0	0	0	0	0	0	0
AGIS_Os11g026080	564	232	553	311	597	167	287	285
AGIS_Os11g026090	0	16	2	0	0	2	0	0
AGIS_Os11g026100	0	3	12	5	0	12	1	14
AGIS_Os11g026110	306	250	450	265	266	343	261	462
AGIS_Os11g026120	118	66	140	236	666	203	87	108
AGIS_Os11g026130	0	0	0	0	0	0	0	0
AGIS_Os11g026140	0	0	0	0	0	0	0	0
AGIS_Os11g026150	0	0	0	0	0	0	0	0
AGIS_Os11g026160	0	0	0	0	0	0	0	0
AGIS_Os11g026170	0	0	0	0	0	0	0	0
AGIS_Os11g026180	0	0	0	0	0	0	0	0
AGIS_Os11g026190	1	20	76	90	106	82	10	94
AGIS_Os11g026200	0	0	0	0	0	0	0	0
AGIS_Os11g026210	0	0	0	0	0	0	0	0
AGIS_Os11g026220	0	0	0	0	0	0	0	0
AGIS_Os11g026230	0	0	0	0	0	0	0	0
AGIS_Os11g026240	0	0	0	0	0	0	0	0
AGIS_Os11g026250	0	0	0	0	0	0	0	0
AGIS_Os11g026260	0	0	0	0	0	0	0	0
AGIS_Os11g026270	0	0	0	0	0	0	0	0
AGIS_Os11g026280	0	0	0	0	0	0	0	0
AGIS_Os11g026290	0	0	0	0	0	0	0	0
AGIS_Os11g026300	0	0	0	0	0	0	0	0
AGIS_Os11g026310	0	0	0	0	0	0	0	0
AGIS_Os11g026320	0	0	4	8	32	18	10	15
AGIS_Os11g026330	0	0	0	0	0	0	0	0
AGIS_Os11g026340	40	6	8	2	0	12	12	0
AGIS_Os11g026350	0	0	0	0	0	0	0	0
AGIS_Os11g026360	0	0	0	0	0	0	0	0
AGIS_Os11g026370	4812	4288	4468	3546	9736	5544	3621	6859
AGIS_Os11g026380	3873	2504	5364	3778	407	58	296	226
AGIS_Os11g026390	71	164	133	89	48	71	112	153
AGIS_Os11g026400	0	0	0	0	0	0	0	0
AGIS_Os11g026410	0	0	0	0	0	0	0	0
AGIS_Os11g026420	0	0	0	0	0	0	0	0
AGIS_Os11g026430	0	0	5	0	0	0	0	0
AGIS_Os11g026440	0	0	0	0	0	0	0	0
AGIS_Os11g026450	673	311	485	776	750	727	854	935
AGIS_Os11g026460	0	0	0	0	0	0	0	0
AGIS_Os11g026470	0	0	0	0	0	0	0	0
AGIS_Os11g026480	0	0	0	0	0	0	0	0
AGIS_Os11g026490	0	0	0	0	0	0	0	0
AGIS_Os11g026500	0	0	0	0	0	0	0	0
AGIS_Os11g026510	0	0	0	0	0	0	0	0
AGIS_Os11g026520	0	0	0	0	0	0	0	0
AGIS_Os11g026530	0	0	0	0	0	0	0	0
AGIS_Os11g026540	0	0	0	0	0	0	0	0
AGIS_Os11g026550	0	0	0	0	0	0	0	0
AGIS_Os11g026560	0	0	0	0	0	0	0	0
AGIS_Os11g026570	0	0	0	0	0	0	0	0
AGIS_Os11g026580	0	0	0	0	0	0	0	0
AGIS_Os11g026590	0	0	0	0	0	0	0	0
AGIS_Os11g026600	0	0	0	0	0	0	0	0
AGIS_Os11g026610	0	0	0	0	0	0	0	0
AGIS_Os11g026620	0	0	0	0	0	0	0	0
AGIS_Os11g026630	0	0	0	0	0	0	0	0
AGIS_Os11g026640	0	0	0	0	0	0	0	0
AGIS_Os11g026650	14	0	4	0	0	0	8	4
AGIS_Os11g026660	0	6	22	27	0	28	21	8
AGIS_Os11g026670	0	0	0	0	0	0	0	0
AGIS_Os11g026680	0	0	0	0	0	2	0	0
AGIS_Os11g026690	0	0	0	0	0	0	0	0
AGIS_Os11g026700	8	2	26	21	0	33	26	14
AGIS_Os11g026710	48	35	16	55	4	52	61	62
AGIS_Os11g026720	0	0	0	0	0	0	0	0
AGIS_Os11g026730	0	0	0	0	0	0	0	0
AGIS_Os11g026740	0	0	0	0	0	0	0	0
AGIS_Os11g026750	0	4	6	0	0	0	0	6
AGIS_Os11g026760	16	0	26	6	0	6	2	0
AGIS_Os11g026770	1858	1605	1524	661	927	262	517	330
AGIS_Os11g026780	4	0	67	0	0	0	12	0
AGIS_Os11g026790	0	0	0	0	0	0	0	0
AGIS_Os11g026800	151	47	183	255	86	400	187	354
AGIS_Os11g026810	4	0	0	0	4	0	7	0
AGIS_Os11g026820	0	0	0	0	0	0	0	0
AGIS_Os11g026830	762	711	1087	671	1183	978	837	1386
AGIS_Os11g026840	0	0	0	0	0	0	0	0
AGIS_Os11g026850	2477	2445	4821	2925	2341	1325	1451	2194
AGIS_Os11g026860	395	241	434	263	572	327	277	411
AGIS_Os11g026870	108	72	19	85	16	76	97	102
AGIS_Os11g026880	0	0	0	0	0	0	0	0
AGIS_Os11g026890	0	0	0	0	0	0	0	0
AGIS_Os11g026900	0	0	0	0	0	0	0	0
AGIS_Os11g026910	0	0	0	0	0	0	0	0
AGIS_Os11g026920	0	12	0	0	0	2	4	3
AGIS_Os11g026930	0	0	0	0	0	0	0	0
AGIS_Os11g026940	0	0	0	0	8	0	0	0
AGIS_Os11g026950	0	0	0	0	0	0	0	0
AGIS_Os11g026960	0	0	0	0	0	0	0	0
AGIS_Os11g026970	0	0	6	0	0	0	4	0
AGIS_Os11g026980	0	0	0	0	0	0	0	0
AGIS_Os11g026990	0	0	0	0	0	0	0	0
AGIS_Os11g027000	2	17	16	116	0	29	46	2
AGIS_Os11g027010	0	0	0	0	0	0	0	0
AGIS_Os11g027020	0	0	0	0	0	0	0	0
AGIS_Os11g027030	0	0	0	0	0	0	0	0
AGIS_Os11g027040	0	0	0	0	0	0	0	0
AGIS_Os11g027050	0	0	0	0	0	0	0	0
AGIS_Os11g027060	0	0	0	0	0	0	0	0
AGIS_Os11g027070	0	0	0	0	0	0	0	0
AGIS_Os11g027080	0	0	0	0	0	0	0	0
AGIS_Os11g027090	0	0	0	0	0	0	0	0
AGIS_Os11g027100	0	0	0	0	0	0	0	0
AGIS_Os11g027110	182	210	346	205	491	305	320	398
AGIS_Os11g027120	797	1034	1667	1194	1469	1393	1667	2591
AGIS_Os11g027130	42	23	38	29	20	27	57	46
AGIS_Os11g027140	0	0	0	0	0	0	0	0
AGIS_Os11g027150	0	0	0	0	0	0	0	0
AGIS_Os11g027160	0	0	0	0	0	0	0	0
AGIS_Os11g027170	731	419	505	534	1151	614	344	518
AGIS_Os11g027180	312	240	512	380	662	671	771	834
AGIS_Os11g027190	0	0	0	0	0	0	0	0
AGIS_Os11g027200	80	50	54	92	206	172	131	207
AGIS_Os11g027210	0	0	0	0	0	0	0	0
AGIS_Os11g027220	0	0	0	0	0	0	0	0
AGIS_Os11g027230	0	0	0	0	0	0	0	0
AGIS_Os11g027240	0	0	0	0	0	0	0	0
AGIS_Os11g027250	225	82	116	272	256	269	130	237
AGIS_Os11g027260	0	0	0	0	0	0	0	0
AGIS_Os11g027270	18	8	0	0	0	0	0	0
AGIS_Os11g027280	0	0	0	0	0	0	0	0
AGIS_Os11g027290	0	0	0	0	0	0	0	0
AGIS_Os11g027300	0	0	0	0	0	10	0	0
AGIS_Os11g027310	8	0	1	6	0	10	0	0
AGIS_Os11g027320	0	0	2	0	12	12	4	6
AGIS_Os11g027330	6769	5038	8831	4849	9228	5631	6445	9667
AGIS_Os11g027340	0	0	0	0	0	0	0	0
AGIS_Os11g027350	0	0	0	0	0	0	0	0
AGIS_Os11g027360	0	0	0	0	0	0	0	0
AGIS_Os11g027370	179	157	420	224	358	253	252	279
AGIS_Os11g027380	0	35	18	48	24	50	100	32
AGIS_Os11g027390	0	0	0	0	0	0	0	0
AGIS_Os11g027400	0	0	0	0	0	0	0	0
AGIS_Os11g027410	0	0	0	0	0	0	0	0
AGIS_Os11g027420	16	51	33	23	12	26	58	62
AGIS_Os11g027430	0	0	0	0	0	0	0	0
AGIS_Os11g027440	4	9	6	0	0	3	0	11
AGIS_Os11g027450	2691	2104	3480	3027	5006	2400	2287	3348
AGIS_Os11g027460	0	0	0	0	0	0	0	0
AGIS_Os11g027470	4304	4820	6979	4623	1039	786	1598	1164
AGIS_Os11g027480	263	413	554	335	973	437	550	974
AGIS_Os11g027490	223	137	248	144	282	183	157	160
AGIS_Os11g027500	74	10	47	15	38	34	36	10
AGIS_Os11g027510	12	15	13	22	0	0	1	6
AGIS_Os11g027520	0	6	24	0	0	2	0	0
AGIS_Os11g027530	476	227	308	222	460	309	311	291
AGIS_Os11g027540	0	0	0	0	0	0	0	0
AGIS_Os11g027550	0	0	0	0	0	0	0	0
AGIS_Os11g027560	0	0	0	0	0	0	0	0
AGIS_Os11g027570	129	152	265	109	260	156	109	213
AGIS_Os11g027580	60	29	5	5	0	28	14	2
AGIS_Os11g027590	0	0	0	0	0	1	6	0
AGIS_Os11g027600	0	12	20	0	0	0	1	0
AGIS_Os11g027610	31	18	43	5	84	19	13	35
AGIS_Os11g027620	25	7	9	6	34	42	109	59
AGIS_Os11g027630	0	0	0	0	0	0	0	0
AGIS_Os11g027640	0	0	0	0	0	0	0	0
AGIS_Os11g027650	0	0	0	0	0	0	0	0
AGIS_Os11g027660	0	0	0	0	0	0	0	0
AGIS_Os11g027670	1280	1116	2045	1341	2793	1344	1798	2599
AGIS_Os11g027680	933	615	864	526	1188	684	579	873
AGIS_Os11g027690	29	6	16	22	0	16	9	25
AGIS_Os11g027700	283	165	253	121	919	434	366	444
AGIS_Os11g027710	157	24	176	120	313	227	110	321
AGIS_Os11g027720	69	33	162	80	312	231	109	345
AGIS_Os11g027730	0	0	0	0	0	0	0	0
AGIS_Os11g027740	0	0	0	0	0	0	0	0
AGIS_Os11g027750	0	0	0	0	0	0	0	0
AGIS_Os11g027760	0	0	0	0	0	0	0	0
AGIS_Os11g027770	0	0	0	0	0	0	0	0
AGIS_Os11g027780	0	0	0	0	0	0	0	2
AGIS_Os11g027790	0	0	0	0	0	0	0	0
AGIS_Os11g027800	0	0	0	0	0	0	0	0
AGIS_Os11g027810	0	0	0	0	0	0	0	0
AGIS_Os11g027820	47	65	76	63	420	159	42	78
AGIS_Os11g027830	0	0	0	0	0	0	0	0
AGIS_Os11g027840	0	0	0	0	0	0	0	0
AGIS_Os11g027850	680	453	1020	713	201	148	166	110
AGIS_Os11g027860	0	0	0	0	0	0	0	0
AGIS_Os11g027870	0	0	0	0	0	0	0	0
AGIS_Os11g027880	0	0	0	0	0	0	0	0
AGIS_Os11g027890	0	0	0	0	0	0	0	0
AGIS_Os11g027900	0	0	0	0	0	0	0	0
AGIS_Os11g027910	0	0	0	0	0	0	0	0
AGIS_Os11g027920	999	792	1590	969	1136	1327	1030	1386
AGIS_Os11g027930	0	0	0	0	0	0	0	0
AGIS_Os11g027940	376	144	319	173	268	314	202	174
AGIS_Os11g027950	191	124	193	126	178	150	121	76
AGIS_Os11g027960	0	0	0	0	0	0	0	0
AGIS_Os11g027970	434	477	462	356	1156	391	186	549
AGIS_Os11g027980	0	6	0	0	0	0	2	0
AGIS_Os11g027990	0	0	0	0	0	0	0	0
AGIS_Os11g028000	249	197	467	291	184	299	262	302
AGIS_Os11g028010	0	0	0	0	0	0	0	0
AGIS_Os11g028020	0	0	0	0	0	0	0	0
AGIS_Os11g028030	0	0	0	0	0	0	0	0
AGIS_Os11g028040	0	0	0	0	0	0	0	0
AGIS_Os11g028050	0	0	0	0	0	0	0	0
AGIS_Os11g028060	12	16	3	22	0	30	30	1
AGIS_Os11g028070	201	53	166	110	130	140	341	194
AGIS_Os11g028080	0	0	0	0	0	17	16	0
AGIS_Os11g028090	566	516	775	761	610	950	1171	1123
AGIS_Os11g028100	6	4	14	0	0	20	8	20
AGIS_Os11g028110	0	0	0	0	0	0	0	0
AGIS_Os11g028120	0	0	22	34	36	21	18	0
AGIS_Os11g028130	194	140	142	178	106	142	251	182
AGIS_Os11g028140	15	8	11	8	17	10	18	17
AGIS_Os11g028150	0	0	0	18	28	12	6	12
AGIS_Os11g028160	0	0	0	0	0	0	0	0
AGIS_Os11g028170	0	0	0	0	0	0	0	0
AGIS_Os11g028180	0	0	0	0	0	0	0	0
AGIS_Os11g028190	0	0	0	0	0	0	0	0
AGIS_Os11g028200	0	0	0	0	0	0	0	0
AGIS_Os11g028210	0	0	0	0	0	0	0	0
AGIS_Os11g028220	1433	875	1646	1146	3978	1512	1283	2321
AGIS_Os11g028230	0	0	0	0	0	0	0	0
AGIS_Os11g028240	690	355	641	489	690	329	346	461
AGIS_Os11g028250	0	0	0	0	0	0	0	0
AGIS_Os11g028260	0	0	6	0	0	0	0	0
AGIS_Os11g028270	0	0	0	0	0	0	0	10
AGIS_Os11g028280	633	595	866	461	421	399	560	514
AGIS_Os11g028290	799	430	859	410	706	463	349	577
AGIS_Os11g028300	15	12	16	25	28	40	22	26
AGIS_Os11g028310	4713	4306	7993	4753	8393	4273	5914	8727
AGIS_Os11g028320	0	0	0	0	0	0	0	0
AGIS_Os11g028330	0	0	0	0	0	0	0	0
AGIS_Os11g028340	0	0	0	0	0	0	0	0
AGIS_Os11g028350	18	0	0	10	0	6	1	21
AGIS_Os11g028360	30	9	22	54	73	36	29	39
AGIS_Os11g028370	0	0	0	0	0	12	0	30
AGIS_Os11g028380	0	0	0	0	0	0	0	0
AGIS_Os11g028390	0	0	0	0	0	0	0	0
AGIS_Os11g028400	0	0	0	0	0	0	0	0
AGIS_Os11g028410	0	0	0	0	0	0	0	0
AGIS_Os11g028420	529	275	593	468	544	532	480	616
AGIS_Os11g028430	38	0	16	72	63	33	69	102
AGIS_Os11g028440	0	0	0	0	0	0	0	0
AGIS_Os11g028450	652	159	439	2763	3980	2475	1248	2371
AGIS_Os11g028460	0	0	0	0	0	0	0	0
AGIS_Os11g028470	0	0	0	0	0	0	0	0
AGIS_Os11g028480	0	0	0	0	0	0	0	0
AGIS_Os11g028490	0	0	0	0	0	0	0	0
AGIS_Os11g028500	3509	2886	4324	2950	1803	2843	3639	3438
AGIS_Os11g028510	0	0	0	0	0	0	0	0
AGIS_Os11g028520	0	0	0	0	0	0	0	0
AGIS_Os11g028530	0	0	0	0	0	0	0	0
AGIS_Os11g028540	0	0	0	2	140	150	67	106
AGIS_Os11g028550	0	0	0	0	0	0	0	0
AGIS_Os11g028560	0	0	0	0	0	0	0	0
AGIS_Os11g028570	10	0	21	4	0	2	0	0
AGIS_Os11g028580	19	29	94	71	105	58	61	78
AGIS_Os11g028590	0	0	8	0	0	0	0	0
AGIS_Os11g028600	0	0	0	0	0	0	0	0
AGIS_Os11g028610	0	0	0	0	0	0	0	0
AGIS_Os11g028620	119	41	146	5	412	242	98	132
AGIS_Os11g028630	89	33	99	35	358	162	99	226
AGIS_Os11g028640	0	0	0	0	0	0	0	0
AGIS_Os11g028650	0	0	0	0	24	0	4	6
AGIS_Os11g028660	0	0	0	0	34	0	0	0
AGIS_Os11g028670	0	0	0	0	0	0	0	0
AGIS_Os11g028680	0	0	0	0	0	0	0	0
AGIS_Os11g028690	1427	897	1743	1051	1697	503	437	994
AGIS_Os11g028700	0	0	0	0	0	0	0	0
AGIS_Os11g028710	0	0	0	0	0	0	0	0
AGIS_Os11g028720	16	17	76	25	16	32	18	18
AGIS_Os11g028730	0	0	0	0	0	0	0	0
AGIS_Os11g028740	1013	540	1452	809	1660	628	511	946
AGIS_Os11g028750	38	39	58	36	121	32	28	46
AGIS_Os11g028760	0	0	0	0	0	0	1	0
AGIS_Os11g028770	48	7	50	3	120	52	69	30
AGIS_Os11g028780	241	300	495	422	361	392	581	601
AGIS_Os11g028790	112	46	129	136	255	83	182	178
AGIS_Os11g028800	294	158	323	306	605	202	314	362
AGIS_Os11g028810	352	255	412	398	389	276	505	532
AGIS_Os11g028820	257	137	262	252	407	118	207	220
AGIS_Os11g028830	12	0	13	2	15	3	5	9
AGIS_Os11g028840	224	157	200	129	397	122	220	221
AGIS_Os11g028850	358	409	480	500	286	590	598	540
AGIS_Os11g028860	967	623	1040	648	1550	1038	750	1679
AGIS_Os11g028870	290	222	370	324	124	212	251	299
AGIS_Os11g028880	152	71	208	36	115	125	123	152
AGIS_Os11g028890	2031	1354	1937	1223	1388	1408	1671	1752
AGIS_Os11g028900	0	0	0	0	0	0	0	0
AGIS_Os11g028910	0	0	0	0	0	0	0	0
AGIS_Os11g028920	0	0	0	0	0	0	0	0
AGIS_Os11g028930	88	107	213	218	46	203	633	218
AGIS_Os11g028940	0	0	0	0	4	0	0	0
AGIS_Os11g028950	0	0	0	0	0	0	6	0
AGIS_Os11g028960	1	12	24	9	0	9	2	2
AGIS_Os11g028970	0	0	0	0	0	0	0	0
AGIS_Os11g028980	296	249	184	180	238	129	333	234
AGIS_Os11g028990	6	13	22	31	14	52	48	36
AGIS_Os11g029000	0	0	0	0	0	0	0	0
AGIS_Os11g029010	0	0	0	0	0	0	0	0
AGIS_Os11g029020	3137	2969	4037	3023	3985	3478	4197	4778
AGIS_Os11g029030	1812	1005	1771	1600	3535	1955	1730	2393
AGIS_Os11g029040	176	127	220	80	256	201	95	193
AGIS_Os11g029050	235	94	247	141	102	120	106	122
AGIS_Os11g029060	0	0	0	0	0	0	0	0
AGIS_Os11g029070	254	200	309	269	1070	532	223	701
AGIS_Os11g029080	0	0	0	0	0	0	0	0
AGIS_Os11g029090	0	0	0	0	0	0	0	0
AGIS_Os11g029100	0	0	0	0	0	0	0	0
AGIS_Os11g029110	0	0	0	0	0	0	0	0
AGIS_Os11g029120	146	91	28	88	89	110	67	74
AGIS_Os11g029130	3890	2446	3971	3501	6459	3374	2510	3526
AGIS_Os11g029140	1337	596	1268	1027	1268	746	858	1124
AGIS_Os11g029150	0	0	0	0	0	0	0	0
AGIS_Os11g029160	0	0	0	0	0	0	0	0
AGIS_Os11g029170	0	0	0	0	0	0	0	0
AGIS_Os11g029180	0	0	0	0	0	0	0	0
AGIS_Os11g029190	0	0	0	0	0	0	0	0
AGIS_Os11g029200	0	0	0	0	0	0	0	0
AGIS_Os11g029210	0	0	0	0	0	0	0	0
AGIS_Os11g029220	0	0	0	0	0	0	0	0
AGIS_Os11g029230	0	0	0	0	0	0	0	0
AGIS_Os11g029240	0	0	0	0	0	0	0	0
AGIS_Os11g029250	0	2	1	0	0	0	8	0
AGIS_Os11g029260	0	0	0	0	0	0	0	0
AGIS_Os11g029270	0	0	1	0	0	0	0	0
AGIS_Os11g029280	0	0	0	0	0	0	14	2
AGIS_Os11g029290	0	0	0	10	0	0	16	0
AGIS_Os11g029300	8	0	0	0	0	0	3	0
AGIS_Os11g029310	28	6	6	6	28	0	8	28
AGIS_Os11g029320	30	49	22	19	30	24	180	88
AGIS_Os11g029330	32	0	16	8	0	12	0	0
AGIS_Os11g029340	38	26	43	23	0	37	37	25
AGIS_Os11g029350	32	5	10	112	16	17	10	28
AGIS_Os11g029360	0	0	0	2	0	0	0	0
AGIS_Os11g029370	4806	5076	7959	4494	419	95	285	221
AGIS_Os11g029380	20	35	46	8	0	2	0	0
AGIS_Os11g029390	78	95	82	108	155	109	139	87
AGIS_Os11g029400	257	160	312	172	298	160	188	238
AGIS_Os11g029410	137	35	69	40	52	84	74	77
AGIS_Os11g029420	0	0	8	2	13	26	0	4
AGIS_Os11g029430	2298	2113	3629	2534	4558	2628	2749	3532
AGIS_Os11g029440	872	874	1219	815	1626	739	600	1335
AGIS_Os11g029450	23	77	194	57	124	87	228	83
AGIS_Os11g029460	0	0	0	0	0	0	0	0
AGIS_Os11g029470	0	0	0	0	0	0	0	0
AGIS_Os11g029480	29	20	26	28	52	48	30	27
AGIS_Os11g029490	10	44	34	42	32	38	26	25
AGIS_Os11g029500	446	464	827	594	749	756	823	759
AGIS_Os11g029510	45	32	42	15	31	44	20	40
AGIS_Os11g029520	290	297	577	152	25	312	296	283
AGIS_Os11g029530	0	0	0	0	0	0	0	0
AGIS_Os11g029540	0	0	0	0	0	0	0	0
AGIS_Os11g029550	98	69	258	71	193	94	98	135
AGIS_Os11g029560	500	208	447	440	120	431	648	406
AGIS_Os11g029570	0	0	0	0	0	0	6	0
AGIS_Os11g029580	419	89	409	166	437	200	137	214
AGIS_Os11g029590	260	224	491	139	164	237	198	302
AGIS_Os11g029600	6	0	5	20	49	20	5	22
AGIS_Os11g029610	0	0	0	0	0	6	1	0
AGIS_Os11g029620	248	181	231	217	215	256	237	246
AGIS_Os11g029630	0	0	0	0	0	0	0	0
AGIS_Os11g029640	0	0	0	0	0	0	0	0
AGIS_Os11g029650	317	247	321	256	634	461	315	512
AGIS_Os11g029660	24	18	24	39	66	84	61	53
AGIS_Os11g029670	366	148	212	236	514	317	192	195
AGIS_Os11g029680	14	18	22	51	50	69	88	72
AGIS_Os11g029690	2	6	0	16	0	2	12	19
AGIS_Os11g029700	0	0	0	0	0	0	0	0
AGIS_Os11g029710	194	80	233	147	138	106	31	27
AGIS_Os11g029720	240	140	195	196	146	223	165	327
AGIS_Os11g029730	0	0	0	0	0	0	0	16
AGIS_Os11g029740	0	0	0	0	0	0	0	0
